Element 1: (1, (3, 3), ['.', '.', 'G', '.'], [(12, 9), (3, 4), (17, 13)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (4, 3))
Element 2: (1, (4, 3), ['', '.', 'G', '.'], [(13, 9), (4, 4), (18, 13)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (5, 3))
Element 3: (1, (5, 3), ['', '.', 'G', '.'], [(14, 9), (5, 4), (17, 13)], [False, False, False, False], 94, False, [False, True, False, True], 77, 'East', (6, 3))
Element 4: (1, (6, 3), ['', '.', 'G', '.'], [(15, 9), (6, 4), (17, 12)], [False, False, False, False], 92, False, [False, True, False, True], 116, 'East', (7, 3))
Element 5: (1, (7, 3), ['', '.', 'G', '.'], [(16, 9), (7, 4), (16, 12)], [False, False, False, False], 90, False, [False, True, False, True], 1145, 'East', (8, 3))
Element 6: (1, (8, 3), ['', '.', 'G', '.'], [(16, 10), (8, 4), (16, 13)], [False, False, False, False], 88, False, [False, True, False, True], 1184, 'East', (9, 3))
Element 7: (1, (9, 3), ['', '%', 'G', '.'], [(16, 11), (9, 4), (15, 13)], [False, True, False, False], 86, False, [False, False, False, True], 1223, 'East', (10, 3))
Element 8: (1, (10, 3), ['', '%', '%', '.'], [(15, 11), (9, 5), (15, 12)], [False, True, True, False], 84, False, [False, False, False, True], 1262, 'East', (11, 3))
Element 9: (1, (11, 3), ['', '%', '.', '.'], [(15, 10), (10, 5), (14, 12)], [False, True, False, False], 82, False, [False, False, True, True], 1301, 'East', (12, 3))
Element 10: (1, (12, 3), ['', '%', '.', '.'], [(14, 10), (11, 5), (14, 13)], [False, True, False, False], 80, False, [False, False, True, True], 2330, 'East', (13, 3))
Element 11: (1, (13, 3), ['', '%', '.', '%'], [(14, 11), (12, 5), (13, 13)], [False, True, False, True], 78, False, [False, False, True, False], 2369, 'North', (13, 4))
Element 12: (1, (13, 4), ['.', '', 'G', '.'], [(13, 11), (13, 5), (13, 12)], [False, False, False, False], 76, False, [True, False, False, True], 2408, 'East', (14, 4))
Element 13: (1, (14, 4), ['', '%', 'G', '.'], [(13, 10), (14, 5), (13, 13)], [False, True, False, False], 74, False, [False, False, False, True], 2437, 'East', (15, 4))
Element 14: (1, (15, 4), ['', '.', 'G', '%'], [(12, 10), (15, 5), (12, 13)], [False, False, False, True], 72, False, [False, True, False, False], 2476, 'South', (15, 3))
Element 15: (1, (15, 3), ['%', '%', '', '.'], [(12, 11), (15, 6), (11, 13)], [True, True, False, False], 70, False, [False, False, False, True], 2515, 'East', (16, 3))
Element 16: (1, (16, 3), ['', 'F', '%', '.'], [(11, 11), (16, 6), (10, 13)], [False, False, True, False], 68, False, [False, False, False, True], 2554, 'South', (16, 2))
Element 17: (1, (16, 2), ['%', '.', '', '%'], [(11, 10), (17, 6), (10, 12)], [True, False, False, True], 66, False, [False, True, False, False], 3583, 'South', (16, 1))
Element 18: (1, (16, 1), ['.', '%', '', '.'], [(10, 10), (18, 6), (10, 11)], [False, True, False, False], 64, False, [True, False, False, True], 3622, 'East', (17, 1))
Element 19: (1, (17, 1), ['', '%', '%', '%'], [(10, 9), (18, 7), (9, 11)], [False, True, True, True], 62, False, [False, False, False, False], 3661, 'West', (16, 1))
Element 20: (1, (16, 1), ['.', '%', '', ''], [(9, 9), (18, 8), (9, 12)], [False, True, False, False], 60, False, [True, False, False, False], 3690, 'West', (15, 1))
Element 21: (1, (15, 1), ['.', '%', '%', ''], [(8, 9), (17, 8), (9, 13)], [False, True, True, False], 58, False, [True, False, False, False], 4719, 'West', (14, 1))
Element 22: (1, (14, 1), ['.', '%', '%', ''], [(8, 10), (17, 7), (8, 13)], [False, True, True, False], 56, False, [True, False, False, False], 4758, 'West', (13, 1))
Element 23: (1, (13, 1), ['.', '%', '%', ''], [(9, 10), (16, 7), (8, 12)], [False, True, True, False], 54, False, [True, False, False, False], 4797, 'West', (12, 1))
Element 24: (1, (12, 1), ['.', '%', '%', ''], [(9, 11), (16, 8), (8, 11)], [False, True, True, False], 52, False, [True, False, False, False], 4826, 'West', (11, 1))
Element 25: (1, (11, 1), ['.', '%', '%', ''], [(10, 11), (15, 8), (7, 11)], [False, True, True, False], 50, False, [True, False, False, False], 4855, 'West', (10, 1))
Element 26: (1, (10, 1), ['.', '%', '%', ''], [(10, 12), (14, 8), (7, 12)], [False, True, True, False], 48, False, [True, False, False, False], 4884, 'West', (9, 1))
Element 27: (1, (9, 1), ['.', '%', '%', ''], [(10, 13), (14, 7), (7, 13)], [False, True, True, False], 46, False, [True, False, False, False], 4913, 'West', (8, 1))
Element 28: (1, (8, 1), ['.', '%', '.', ''], [(11, 13), (14, 6), (6, 13)], [False, True, False, False], 44, False, [True, False, True, False], 4942, 'North', (8, 2))
Element 29: (1, (8, 2), ['.', '', '', '%'], [(12, 13), (14, 7), (6, 12)], [False, False, False, True], 42, False, [True, False, False, False], 4961, 'West', (7, 2))
Element 30: (1, (7, 2), ['.', '.', '', ''], [(13, 13), (13, 7), (6, 11)], [False, False, False, False], 40, False, [True, True, False, False], 4990, 'South', (7, 1))
Element 31: (1, (7, 1), ['.', '%', '', ''], [(14, 13), (13, 8), (6, 10)], [False, True, False, False], 38, False, [True, False, False, False], 5019, 'West', (6, 1))
Element 32: (1, (6, 1), ['.', '%', '.', ''], [(15, 13), (12, 8), (7, 10)], [False, True, False, False], 36, False, [True, False, True, False], 5048, 'North', (6, 2))
Element 33: (1, (6, 2), ['.', '', '', ''], [(16, 13), (12, 7), (7, 9)], [False, False, False, False], 34, False, [True, False, False, False], 5077, 'West', (5, 2))
Element 34: (1, (5, 2), ['.', '.', '', ''], [(17, 13), (12, 6), (7, 8)], [False, False, False, False], 32, False, [True, True, False, False], 5106, 'South', (5, 1))
Element 35: (1, (5, 1), ['%', '%', '', ''], [(18, 13), (11, 6), (8, 8)], [True, True, False, False], 30, False, [False, False, False, False], 5135, 'North', (5, 2))
