Element 1: (2, (14, 7), ['.', '.', '.', '%'], [(5, 2), (3, 3), (15, 3)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (14, 8))
Element 2: (2, (14, 8), ['.', '', '.', '.'], [(6, 2), (4, 3), (16, 3)], [False, False, False, False], 96, False, [True, False, True, True], 58, 'East', (15, 8))
Element 3: (2, (15, 8), ['', '%', '.', '.'], [(7, 2), (5, 3), (16, 2)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (16, 8))
Element 4: (2, (16, 8), ['', '.', 'F', '.'], [(8, 2), (6, 3), (16, 1)], [False, False, False, False], 92, False, [False, True, False, True], 1126, 'North', (16, 9))
Element 5: (2, (16, 9), ['.', '', '.', '%'], [(8, 3), (7, 3), (17, 1)], [False, False, False, True], 90, False, [True, False, True, False], 2155, 'North', (16, 10))
Element 6: (2, (16, 10), ['.', '', '.', '%'], [(9, 3), (7, 4), (16, 1)], [False, False, False, True], 88, False, [True, False, True, False], 2184, 'North', (16, 11))
Element 7: (2, (16, 11), ['.', '', '.', '%'], [(10, 3), (8, 4), (15, 1)], [False, False, False, True], 86, False, [True, False, True, False], 2223, 'North', (16, 12))
Element 8: (2, (16, 12), ['.', '', '.', '.'], [(11, 3), (9, 4), (14, 1)], [False, False, False, False], 84, False, [True, False, True, True], 2262, 'East', (17, 12))
Element 9: (2, (17, 12), ['', '%', '.', '%'], [(12, 3), (9, 5), (13, 1)], [False, True, False, True], 82, False, [False, False, True, False], 2301, 'North', (17, 13))
Element 10: (2, (17, 13), ['.', '', '%', '.'], [(13, 3), (10, 5), (12, 1)], [False, False, True, False], 80, False, [True, False, False, True], 2340, 'East', (18, 13))
Element 11: (2, (18, 13), ['', '%', '%', '%'], [(13, 4), (11, 5), (11, 1)], [False, True, True, True], 78, False, [False, False, False, False], 3369, 'West', (17, 13))
Element 12: (2, (17, 13), ['.', '', '%', ''], [(14, 4), (12, 5), (10, 1)], [False, False, True, False], 76, False, [True, False, False, False], 3398, 'West', (16, 13))
Element 13: (2, (16, 13), ['.', '', '%', ''], [(15, 4), (13, 5), (9, 1)], [False, False, True, False], 74, False, [True, False, False, False], 3437, 'West', (15, 13))
Element 14: (2, (15, 13), ['.', '.', '%', ''], [(15, 5), (14, 5), (8, 1)], [False, False, True, False], 72, False, [True, True, False, False], 3476, 'South', (15, 12))
Element 15: (2, (15, 12), ['.', '.', '', ''], [(15, 6), (14, 6), (7, 1)], [False, False, False, False], 70, False, [True, True, False, False], 3515, 'South', (15, 11))
Element 16: (2, (15, 11), ['.', '.', '', ''], [(16, 6), (15, 6), (6, 1)], [False, False, False, False], 68, False, [True, True, False, False], 3544, 'South', (15, 10))
Element 17: (2, (15, 10), ['.', '.', '', ''], [(17, 6), (16, 6), (5, 1)], [False, False, False, False], 66, False, [True, True, False, False], 3573, 'South', (15, 9))
Element 18: (2, (15, 9), ['.', '', '', ''], [(18, 6), (16, 7), (5, 2)], [False, False, False, False], 64, False, [True, False, False, False], 3602, 'West', (14, 9))
Element 19: (2, (14, 9), ['.', '', '.', ''], [(18, 7), (17, 7), (6, 2)], [False, False, False, False], 62, False, [True, False, True, False], 3631, 'North', (14, 10))
Element 20: (2, (14, 10), ['.', '', '.', ''], [(18, 8), (17, 8), (7, 2)], [False, False, False, False], 60, False, [True, False, True, False], 3660, 'North', (14, 11))
Element 21: (2, (14, 11), ['.', '', '.', ''], [(18, 7), (18, 8), (8, 2)], [False, False, False, False], 58, False, [True, False, True, False], 3669, 'North', (14, 12))
Element 22: (2, (14, 12), ['.', '', '.', ''], [(18, 6), (18, 7), (8, 3)], [False, False, False, False], 56, False, [True, False, True, False], 3678, 'North', (14, 13))
Element 23: (2, (14, 13), ['.', '', '%', ''], [(17, 6), (18, 6), (9, 3)], [False, False, True, False], 54, False, [True, False, False, False], 3687, 'West', (13, 13))
Element 24: (2, (13, 13), ['.', '.', '%', ''], [(17, 7), (17, 6), (10, 3)], [False, False, True, False], 52, False, [True, True, False, False], 3696, 'South', (13, 12))
Element 25: (2, (13, 12), ['%', '.', '', ''], [(17, 8), (18, 6), (11, 3)], [True, False, False, False], 50, False, [False, True, False, False], 3705, 'South', (13, 11))
Element 26: (2, (13, 11), ['.', '.', '', ''], [(16, 8), (18, 7), (11, 4)], [False, False, False, False], 48, False, [True, True, False, False], 3724, 'South', (13, 10))
Element 27: (2, (13, 10), ['.', '.', '', ''], [(16, 9), (18, 8), (12, 4)], [False, False, False, False], 46, False, [True, True, False, False], 3743, 'South', (13, 9))
Element 28: (2, (13, 9), ['.', '.', '', ''], [(16, 10), (17, 8), (13, 4)], [False, False, False, False], 44, False, [True, True, False, False], 3752, 'South', (13, 8))
Element 29: (2, (13, 8), ['.', '.', '', ''], [(16, 11), (16, 8), (14, 4)], [False, False, False, False], 42, False, [True, True, False, False], 3761, 'South', (13, 7))
Element 30: (2, (13, 7), ['.', '%', '', ''], [(16, 12), (16, 9), (15, 4)], [False, True, False, False], 40, False, [True, False, False, False], 3770, 'West', (12, 7))
Element 31: (2, (12, 7), ['.', '.', '.', ''], [(17, 12), (16, 10), (15, 5)], [False, False, False, False], 38, False, [True, True, True, False], 3779, 'North', (12, 8))
Element 32: (2, (12, 8), ['%', '', '.', ''], [(17, 13), (16, 11), (15, 6)], [True, False, False, False], 36, False, [False, False, True, False], 3788, 'North', (12, 9))
Element 33: (2, (12, 9), ['.', '', '.', ''], [(18, 13), (16, 12), (16, 6)], [False, False, False, False], 34, False, [True, False, True, False], 3797, 'North', (12, 10))
Element 34: (2, (12, 10), ['.', '', '.', ''], [(17, 13), (17, 12), (17, 6)], [False, False, False, False], 32, False, [True, False, True, False], 3806, 'North', (12, 11))
Element 35: (2, (12, 11), ['.', '', '%', ''], [(16, 13), (17, 13), (18, 6)], [False, False, True, False], 30, False, [True, False, False, False], 3815, 'West', (11, 11))
Element 36: (2, (11, 11), ['.', '.', '%', ''], [(15, 13), (18, 13), (18, 7)], [False, False, True, False], 28, False, [True, True, False, False], 3824, 'South', (11, 10))
Element 37: (2, (11, 10), ['.', '.', '', ''], [(15, 12), (17, 13), (18, 8)], [False, False, False, False], 26, False, [True, True, False, False], 3833, 'South', (11, 9))
Element 38: (2, (11, 9), ['.', '%', '', ''], [(15, 11), (16, 13), (17, 8)], [False, True, False, False], 24, False, [True, False, False, False], 3842, 'West', (10, 9))
Element 39: (2, (10, 9), ['.', '%', '.', ''], [(15, 10), (15, 13), (17, 7)], [False, True, False, False], 22, False, [True, False, True, False], 3851, 'North', (10, 10))
Element 40: (2, (10, 10), ['.', '', '.', ''], [(15, 9), (15, 12), (16, 7)], [False, False, False, False], 20, False, [True, False, True, False], 3860, 'North', (10, 11))
Element 41: (2, (10, 11), ['.', '', '.', ''], [(15, 8), (15, 11), (16, 8)], [False, False, False, False], 18, False, [True, False, True, False], 3869, 'North', (10, 12))
Element 42: (2, (10, 12), ['.', '', '.', '%'], [(14, 8), (15, 10), (16, 9)], [False, False, False, True], 16, False, [True, False, True, False], 3878, 'North', (10, 13))
Element 43: (2, (10, 13), ['.', '', '%', '.'], [(14, 9), (15, 9), (16, 10)], [False, False, True, False], 14, False, [True, False, False, True], 3887, 'East', (11, 13))
Element 44: (2, (11, 13), ['', '%', '%', '.'], [(14, 10), (15, 8), (16, 11)], [False, True, True, False], 12, False, [False, False, False, True], 3896, 'East', (12, 13))
Element 45: (2, (12, 13), ['', '%', '%', ''], [(14, 11), (14, 8), (16, 12)], [False, True, True, False], 10, False, [False, False, False, False], 3905, 'West', (11, 13))
Element 46: (2, (11, 13), ['', '%', '%', ''], [(14, 12), (14, 9), (17, 12)], [False, True, True, False], 8, False, [False, False, False, False], 3904, 'West', (10, 13))
Element 47: (2, (10, 13), ['.', '', '%', ''], [(14, 13), (14, 10), (17, 13)], [False, False, True, False], 6, False, [True, False, False, False], 3903, 'West', (9, 13))
Element 48: (2, (9, 13), ['.', '.', '%', ''], [(13, 13), (14, 11), (18, 13)], [False, False, True, False], 4, False, [True, True, False, False], 3912, 'South', (9, 12))
Element 49: (2, (9, 12), ['.', '.', '', ''], [(13, 12), (14, 12), (17, 13)], [False, False, False, False], 2, False, [True, True, False, False], 3921, 'South', (9, 11))
Element 50: (2, (9, 11), ['.', '.', '', ''], [(13, 12), (14, 12), (16, 13)], [False, False, False, False], 0, False, [True, True, False, False], 3930, 'Stop', (9, 11))
Element 51: #0#
