Element 1: (0, (13, 11), ['.', '.', 'G', '.'], [(4, 2), (5, 5), (13, 12)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (14, 11))
Element 2: (0, (14, 11), ['', '.', 'G', '.'], [(5, 2), (6, 5), (14, 12)], [False, False, False, False], 96, False, [False, True, False, True], 39, 'East', (15, 11))
Element 3: (0, (15, 11), ['', '.', 'G', '.'], [(6, 2), (7, 5), (15, 12)], [False, False, False, False], 94, False, [False, True, False, True], 78, 'East', (16, 11))
Element 4: (0, (16, 11), ['', '.', 'G', '%'], [(7, 2), (8, 5), (16, 12)], [False, False, False, True], 92, False, [False, True, False, False], 117, 'South', (16, 10))
Element 5: (0, (16, 10), ['.', 'F', '', '%'], [(8, 2), (9, 5), (17, 12)], [False, False, False, True], 90, False, [True, False, False, False], 156, 'South', (16, 9))
Element 6: (0, (16, 9), ['.', '.', '', '%'], [(8, 3), (10, 5), (17, 13)], [False, False, False, True], 88, False, [True, True, False, False], 1185, 'South', (16, 8))
Element 7: (0, (16, 8), ['.', '.', '', '.'], [(9, 3), (11, 5), (18, 13)], [False, False, False, False], 86, False, [True, True, False, True], 2214, 'East', (17, 8))
Element 8: (0, (17, 8), ['', '.', '%', '.'], [(10, 3), (12, 5), (17, 13)], [False, False, True, False], 84, False, [False, True, False, True], 2243, 'East', (18, 8))
Element 9: (0, (18, 8), ['', '.', '%', '%'], [(11, 3), (13, 5), (16, 13)], [False, False, True, True], 82, False, [False, True, False, False], 2282, 'South', (18, 7))
Element 10: (0, (18, 7), ['.', '.', '', '%'], [(12, 3), (14, 5), (15, 13)], [False, False, False, True], 80, False, [True, True, False, False], 2321, 'South', (18, 6))
Element 11: (0, (18, 6), ['.', '%', '', '%'], [(13, 3), (15, 5), (14, 13)], [False, True, False, True], 78, False, [True, False, False, False], 2360, 'West', (17, 6))
Element 12: (0, (17, 6), ['.', '%', '.', ''], [(13, 4), (15, 6), (13, 13)], [False, True, False, False], 76, False, [True, False, True, False], 2399, 'North', (17, 7))
Element 13: (0, (17, 7), ['.', '', '', ''], [(14, 4), (16, 6), (12, 13)], [False, False, False, False], 74, False, [True, False, False, False], 2438, 'West', (16, 7))
Element 14: (0, (16, 7), ['%', '', '', ''], [(15, 4), (17, 6), (11, 13)], [True, False, False, False], 72, False, [False, False, False, False], 2467, 'South', (16, 6))
Element 15: (0, (16, 6), ['', '%', '', ''], [(15, 3), (18, 6), (10, 13)], [False, True, False, False], 70, False, [False, False, False, False], 2486, 'West', (15, 6))
Element 16: (0, (15, 6), ['.', '', '%', ''], [(16, 3), (18, 7), (10, 12)], [False, False, True, False], 68, False, [True, False, False, False], 2505, 'West', (14, 6))
Element 17: (0, (14, 6), ['%', '', '.', ''], [(16, 2), (18, 8), (10, 11)], [True, False, False, False], 66, False, [False, False, True, False], 3524, 'North', (14, 7))
Element 18: (0, (14, 7), ['.', '', '.', '%'], [(16, 1), (17, 8), (11, 11)], [False, False, False, True], 64, False, [True, False, True, False], 3553, 'North', (14, 8))
Element 19: (0, (14, 8), ['.', '', '.', '.'], [(17, 1), (17, 7), (12, 11)], [False, False, False, False], 62, False, [True, False, True, True], 3582, 'East', (15, 8))
Element 20: (0, (15, 8), ['', '%', '.', ''], [(16, 1), (16, 7), (12, 10)], [False, True, False, False], 60, False, [False, False, True, False], 3601, 'North', (15, 9))
Element 21: (0, (15, 9), ['.', '', '.', ''], [(15, 1), (16, 8), (13, 10)], [False, False, False, False], 58, False, [True, False, True, False], 3630, 'North', (15, 10))
Element 22: (0, (15, 10), ['G', '', '', ''], [(14, 1), (16, 9), (14, 10)], [False, False, False, False], 56, False, [False, False, False, False], 3659, 'South', (15, 9))
Element 23: (0, (15, 9), ['G', '', '', ''], [(13, 1), (16, 10), (14, 9)], [False, False, False, False], 54, False, [False, False, False, False], 3678, 'South', (15, 8))
Element 24: (0, (15, 8), ['', '%', '', ''], [(12, 1), (16, 11), (13, 9)], [False, True, False, False], 52, False, [False, False, False, False], 3697, 'North', (15, 9))
Element 25: (0, (15, 9), ['', '', '', ''], [(11, 1), (16, 12), (13, 8)], [False, False, False, False], 50, False, [False, False, False, False], 3716, 'South', (15, 8))
Element 26: (0, (15, 8), ['', '%', '', ''], [(10, 1), (17, 12), (13, 7)], [False, True, False, False], 48, False, [False, False, False, False], 3735, 'West', (14, 8))
Element 27: (0, (14, 8), ['', '', '', ''], [(9, 1), (17, 13), (12, 7)], [False, False, False, False], 46, False, [False, False, False, False], 3754, 'North', (14, 9))
Element 28: (0, (14, 9), ['', '', '', ''], [(8, 1), (18, 13), (12, 8)], [False, False, False, False], 44, False, [False, False, False, False], 3773, 'North', (14, 10))
Element 29: (0, (14, 10), ['', '', '', ''], [(7, 1), (17, 13), (12, 9)], [False, False, False, False], 42, False, [False, False, False, False], 3792, 'West', (13, 10))
Element 30: (0, (13, 10), ['', '', '', ''], [(6, 1), (16, 13), (11, 9)], [False, False, False, False], 40, False, [False, False, False, False], 3811, 'South', (13, 9))
Element 31: (0, (13, 9), ['', '', '', ''], [(5, 1), (15, 13), (11, 10)], [False, False, False, False], 38, False, [False, False, False, False], 3830, 'South', (13, 8))
Element 32: (0, (13, 8), ['', '', '', ''], [(6, 1), (15, 12), (10, 10)], [False, False, False, False], 36, False, [False, False, False, False], 3839, 'South', (13, 7))
Element 33: (0, (13, 7), ['', '%', '', ''], [(7, 1), (15, 11), (10, 9)], [False, True, False, False], 34, False, [False, False, False, False], 3848, 'West', (12, 7))
Element 34: (0, (12, 7), ['.', '.', '', ''], [(8, 1), (15, 10), (9, 9)], [False, False, False, False], 32, False, [True, True, False, False], 3857, 'South', (12, 6))
Element 35: (0, (12, 6), ['.', '', '', '%'], [(9, 1), (15, 9), (8, 9)], [False, False, False, True], 30, False, [True, False, False, False], 4866, 'West', (11, 6))
Element 36: (0, (11, 6), ['.', '', '.', ''], [(10, 1), (15, 8), (8, 10)], [False, False, False, False], 28, False, [True, False, True, False], 4885, 'North', (11, 7))
Element 37: (0, (11, 7), ['%', '', '%', ''], [(11, 1), (14, 8), (9, 10)], [True, False, True, False], 26, False, [False, False, False, False], 4904, 'South', (11, 6))
Element 38: (0, (11, 6), ['.', '', '', ''], [(12, 1), (14, 9), (9, 11)], [False, False, False, False], 24, False, [True, False, False, False], 4913, 'West', (10, 6))
Element 39: (0, (10, 6), ['.', '', '%', ''], [(13, 1), (14, 10), (9, 12)], [False, False, True, False], 22, False, [True, False, False, False], 4932, 'West', (9, 6))
Element 40: (0, (9, 6), ['.', '', '%', ''], [(14, 1), (14, 11), (9, 13)], [False, False, True, False], 20, False, [True, False, False, False], 4951, 'West', (8, 6))
Element 41: (0, (8, 6), ['.', '', '%', ''], [(15, 1), (14, 12), (8, 13)], [False, False, True, False], 18, False, [True, False, False, False], 4970, 'West', (7, 6))
Element 42: (0, (7, 6), ['.', '', '%', ''], [(16, 1), (14, 13), (8, 12)], [False, False, True, False], 16, False, [True, False, False, False], 4989, 'West', (6, 6))
Element 43: (0, (6, 6), ['%', '', '%', ''], [(16, 2), (13, 13), (8, 11)], [True, False, True, False], 14, False, [False, False, False, False], 5008, 'South', (6, 5))
Element 44: (0, (6, 5), ['', '.', '', ''], [(16, 3), (13, 12), (7, 11)], [False, False, False, False], 12, False, [False, True, False, False], 5017, 'South', (6, 4))
Element 45: (0, (6, 4), ['.', '.', '', '.'], [(17, 3), (13, 11), (7, 12)], [False, False, False, False], 10, False, [True, True, False, True], 5046, 'East', (7, 4))
Element 46: (0, (7, 4), ['', '.', '', '.'], [(18, 3), (13, 10), (7, 13)], [False, False, False, False], 8, False, [False, True, False, True], 5075, 'East', (8, 4))
Element 47: (0, (8, 4), ['', '', '', '.'], [(17, 3), (13, 9), (6, 13)], [False, False, False, False], 6, False, [False, False, False, True], 5094, 'East', (9, 4))
Element 48: (0, (9, 4), ['', '', '', '%'], [(16, 3), (13, 8), (6, 12)], [False, False, False, True], 4, False, [False, False, False, False], 5113, 'North', (9, 5))
Element 49: (0, (9, 5), ['', '', '', ''], [(15, 3), (13, 7), (6, 11)], [False, False, False, False], 2, False, [False, False, False, False], 5122, 'East', (10, 5))
Element 50: (0, (10, 5), ['', '%', '', ''], [(15, 4), (14, 7), (6, 10)], [False, True, False, False], 0, False, [False, False, False, False], 5131, 'Stop', (10, 5))
Element 51: #0#
