Element 1: (1, (7, 11), ['.', '.', 'G', '.'], [(7, 12), (13, 12), (14, 10)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (8, 11))
Element 23: (1, (14, 12), ['', '', '', ''], [(16, 11), (6, 11), (15, 1)], [False, False, False, False], 54, False, [False, False, False, False], 2507, 'North', (14, 13))
Element 24: (1, (14, 13), ['', '', '%', ''], [(16, 10), (6, 10), (14, 1)], [False, False, True, False], 52, False, [False, False, False, False], 2526, 'West', (13, 13))
Element 25: (1, (13, 13), ['', '', '%', ''], [(16, 9), (7, 10), (13, 1)], [False, False, True, False], 50, False, [False, False, False, False], 2545, 'South', (13, 12))
Element 26: (1, (13, 12), ['%', '', '', ''], [(15, 9), (8, 10), (12, 1)], [True, False, False, False], 48, False, [False, False, False, False], 2574, 'North', (13, 13))
Element 27: (1, (13, 13), ['', '', '%', ''], [(15, 8), (8, 9), (11, 1)], [False, False, True, False], 46, False, [False, False, False, False], 3593, 'West', (12, 13))
Element 28: (1, (12, 13), ['', '%', '%', ''], [(14, 8), (9, 9), (10, 1)], [False, True, True, False], 44, False, [False, False, False, False], 3622, 'West', (11, 13))
Element 29: (1, (11, 13), ['', '%', '%', ''], [(14, 9), (10, 9), (9, 1)], [False, True, True, False], 42, False, [False, False, False, False], 3651, 'West', (10, 13))
Element 30: (1, (10, 13), ['', '', '%', ''], [(13, 9), (11, 9), (8, 1)], [False, False, True, False], 40, False, [False, False, False, False], 3680, 'South', (10, 12))
Element 31: (1, (10, 12), ['', '', '', '%'], [(13, 10), (12, 9), (8, 2)], [False, False, False, True], 38, False, [False, False, False, False], 3709, 'West', (9, 12))
Element 32: (1, (9, 12), ['', '', '', ''], [(14, 10), (12, 10), (8, 3)], [False, False, False, False], 36, False, [False, False, False, False], 3728, 'North', (9, 13))
Element 33: (1, (9, 13), ['', '', '%', ''], [(15, 10), (11, 10), (9, 3)], [False, False, True, False], 34, False, [False, False, False, False], 3747, 'West', (8, 13))
Element 34: (1, (8, 13), ['', '', '%', ''], [(15, 11), (10, 10), (10, 3)], [False, False, True, False], 32, False, [False, False, False, False], 3766, 'South', (8, 12))
Element 35: (1, (8, 12), ['', '', '', ''], [(14, 11), (9, 10), (11, 3)], [False, False, False, False], 30, False, [False, False, False, False], 3785, 'West', (7, 12))
Element 36: (1, (7, 12), ['', '', '', ''], [(13, 11), (9, 11), (12, 3)], [False, False, False, False], 28, False, [False, False, False, False], 3794, 'North', (7, 13))
Element 37: (1, (7, 13), ['', '', '%', ''], [(13, 12), (10, 11), (13, 3)], [False, False, True, False], 26, False, [False, False, False, False], 3803, 'West', (6, 13))
Element 38: (1, (6, 13), ['', '', '%', ''], [(13, 11), (11, 11), (13, 4)], [False, False, True, False], 24, False, [False, False, False, False], 3812, 'South', (6, 12))
Element 39: (1, (6, 12), ['', '', '', ''], [(13, 10), (12, 11), (14, 4)], [False, False, False, False], 22, False, [False, False, False, False], 3821, 'South', (6, 11))
Element 40: (1, (6, 11), ['', '', '', ''], [(12, 10), (13, 11), (14, 5)], [False, False, False, False], 20, False, [False, False, False, False], 3830, 'South', (6, 10))
Element 41: (1, (6, 10), ['.', '.', '', ''], [(12, 11), (14, 11), (14, 6)], [False, False, False, False], 18, False, [True, True, False, False], 3839, 'South', (6, 9))
Element 42: (1, (6, 9), ['.', '.', '', '.'], [(11, 11), (15, 11), (14, 7)], [False, False, False, False], 16, False, [True, True, False, True], 3858, 'East', (7, 9))
Element 43: (1, (7, 9), ['', '.', '', ''], [(11, 10), (16, 11), (13, 7)], [False, False, False, False], 14, False, [False, True, False, False], 3877, 'South', (7, 8))
Element 44: (1, (7, 8), ['.', '%', '', '.'], [(11, 9), (16, 10), (13, 8)], [False, True, False, False], 12, False, [True, False, False, True], 3896, 'East', (8, 8))
Element 45: (1, (8, 8), ['', '%', '', '%'], [(12, 9), (16, 9), (12, 8)], [False, True, False, True], 10, False, [False, False, False, False], 3915, 'North', (8, 9))
Element 46: (1, (8, 9), ['', '', '', ''], [(12, 8), (16, 8), (12, 7)], [False, False, False, False], 8, False, [False, False, False, False], 3924, 'East', (9, 9))
Element 47: (1, (9, 9), ['', '%', '', ''], [(13, 8), (17, 8), (12, 6)], [False, True, False, False], 6, False, [False, False, False, False], 3933, 'East', (10, 9))
Element 48: (1, (10, 9), ['', '%', '', ''], [(13, 7), (18, 8), (12, 5)], [False, True, False, False], 4, False, [False, False, False, False], 3942, 'East', (11, 9))
Element 49: (1, (11, 9), ['', '%', '', ''], [(14, 7), (18, 7), (11, 5)], [False, True, False, False], 2, False, [False, False, False, False], 4941, 'East', (12, 9))
Element 50: (1, (12, 9), ['', '', '', ''], [(14, 7), (18, 6), (11, 6)], [False, False, False, False], 0, False, [False, False, False, False], 4950, 'Stop', (12, 9))
Element 51: #0#
