Element 1: (2, (8, 10), ['.', 'F', '.', '.'], [(6, 13), (4, 5), (10, 9)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (8, 9))
Element 2: (2, (8, 9), ['.', '.', '', '.'], [(7, 13), (5, 5), (11, 9)], [False, False, False, False], 96, False, [True, True, False, True], 1048, 'East', (9, 9))
Element 3: (2, (9, 9), ['', '%', '.', ''], [(8, 13), (6, 5), (12, 9)], [False, True, False, False], 94, False, [False, False, True, False], 1087, 'North', (9, 10))
Element 4: (2, (9, 10), ['', '', '.', '.'], [(9, 13), (7, 5), (13, 9)], [False, False, False, False], 92, False, [False, False, True, True], 1126, 'East', (10, 10))
Element 5: (2, (10, 10), ['', '', '.', '.'], [(10, 13), (8, 5), (14, 9)], [False, False, False, False], 90, False, [False, False, True, True], 1165, 'East', (11, 10))
Element 6: (2, (11, 10), ['', '', '.', '.'], [(11, 13), (9, 5), (15, 9)], [False, False, False, False], 88, False, [False, False, True, True], 1204, 'East', (12, 10))
Element 7: (2, (12, 10), ['', '', '.', '.'], [(12, 13), (10, 5), (16, 9)], [False, False, False, False], 86, False, [False, False, True, True], 2233, 'East', (13, 10))
Element 8: (2, (13, 10), ['', '', '.', '.'], [(13, 13), (11, 5), (16, 10)], [False, False, False, False], 84, False, [False, False, True, True], 3262, 'East', (14, 10))
Element 9: (2, (14, 10), ['', '', '.', '.'], [(14, 13), (12, 5), (16, 11)], [False, False, False, False], 82, False, [False, False, True, True], 3301, 'East', (15, 10))
Element 10: (2, (15, 10), ['', '', '.', ''], [(15, 13), (13, 5), (16, 12)], [False, False, False, False], 80, False, [False, False, True, False], 3340, 'North', (15, 11))
Element 11: (2, (15, 11), ['.', '', '.', ''], [(16, 13), (14, 5), (17, 12)], [False, False, False, False], 78, False, [True, False, True, False], 3379, 'North', (15, 12))
Element 12: (2, (15, 12), ['.', '', '', 'G'], [(16, 12), (15, 5), (17, 13)], [False, False, False, False], 76, False, [True, False, False, False], 3408, 'West', (14, 12))
Element 13: (2, (14, 12), ['.', '.', '', ''], [(17, 12), (15, 6), (18, 13)], [False, False, False, False], 74, False, [True, True, False, False], 3437, 'South', (14, 11))
