Element 1: (3, (18, 3), ['.', '%', '%', '%'], [(11, 5), (12, 7), (14, 8)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 3))
Element 2: (3, (17, 3), ['.', '%', '%', ''], [(12, 5), (13, 7), (15, 8)], [False, True, True, False], 96, False, [True, False, False, False], 1058, 'West', (16, 3))
Element 3: (3, (16, 3), ['.', 'F', '%', ''], [(13, 5), (13, 8), (16, 8)], [False, False, True, False], 94, False, [True, False, False, False], 1097, 'South', (16, 2))
Element 4: (3, (16, 2), ['%', '.', '', '%'], [(14, 5), (13, 9), (16, 9)], [True, False, False, True], 92, False, [False, True, False, False], 3116, 'South', (16, 1))
Element 5: (3, (16, 1), ['.', '%', '', '.'], [(15, 5), (14, 9), (16, 10)], [False, True, False, False], 90, False, [True, False, False, True], 3155, 'East', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', '%'], [(15, 6), (15, 9), (16, 11)], [False, True, True, True], 88, False, [False, False, False, False], 3194, 'West', (16, 1))
Element 7: (3, (16, 1), ['.', '%', '', ''], [(16, 6), (15, 10), (16, 12)], [False, True, False, False], 86, False, [True, False, False, False], 3223, 'West', (15, 1))
Element 8: (3, (15, 1), ['.', '%', '%', ''], [(17, 6), (15, 11), (17, 12)], [False, True, True, False], 84, False, [True, False, False, False], 3262, 'West', (14, 1))
Element 9: (3, (14, 1), ['.', '%', '%', ''], [(18, 6), (15, 12), (17, 13)], [False, True, True, False], 82, False, [True, False, False, False], 3301, 'West', (13, 1))
Element 10: (3, (13, 1), ['.', '%', '%', ''], [(18, 7), (15, 13), (18, 13)], [False, True, True, False], 80, False, [True, False, False, False], 3340, 'West', (12, 1))
Element 11: (3, (12, 1), ['.', '%', '%', ''], [(18, 8), (16, 13), (17, 13)], [False, True, True, False], 78, False, [True, False, False, False], 3369, 'West', (11, 1))
Element 12: (3, (11, 1), ['.', '%', '%', ''], [(17, 8), (16, 12), (16, 13)], [False, True, True, False], 76, False, [True, False, False, False], 3388, 'West', (10, 1))
Element 13: (3, (10, 1), ['.', '%', '%', ''], [(17, 7), (17, 12), (15, 13)], [False, True, True, False], 74, False, [True, False, False, False], 3407, 'West', (9, 1))
Element 14: (3, (9, 1), ['.', '%', '%', ''], [(16, 7), (17, 13), (14, 13)], [False, True, True, False], 72, False, [True, False, False, False], 3436, 'West', (8, 1))
Element 15: (3, (8, 1), ['.', '%', '.', ''], [(16, 8), (18, 13), (14, 12)], [False, True, False, False], 70, False, [True, False, True, False], 3455, 'North', (8, 2))
Element 16: (3, (8, 2), ['.', '', '.', '%'], [(16, 9), (17, 13), (14, 11)], [False, False, False, True], 68, False, [True, False, True, False], 3474, 'North', (8, 3))
Element 17: (3, (8, 3), ['.', '', '.', '.'], [(16, 10), (17, 12), (14, 10)], [False, False, False, False], 66, False, [True, False, True, True], 3493, 'East', (9, 3))
Element 18: (3, (9, 3), ['', '%', '.', '.'], [(16, 11), (16, 12), (13, 10)], [False, True, False, False], 64, False, [False, False, True, True], 3512, 'East', (10, 3))
Element 19: (3, (10, 3), ['', '%', '%', '.'], [(15, 11), (16, 11), (13, 11)], [False, True, True, False], 62, False, [False, False, False, True], 3531, 'East', (11, 3))
Element 20: (3, (11, 3), ['', '%', '', '.'], [(15, 12), (16, 10), (13, 12)], [False, True, False, False], 60, False, [False, False, False, True], 3550, 'East', (12, 3))
Element 21: (3, (12, 3), ['', '%', '.', '.'], [(16, 12), (16, 9), (13, 13)], [False, True, False, False], 58, False, [False, False, True, True], 3569, 'East', (13, 3))
Element 22: (3, (13, 3), ['', '%', '.', '%'], [(17, 12), (16, 8), (12, 13)], [False, True, False, True], 56, False, [False, False, True, False], 3588, 'North', (13, 4))
Element 23: (3, (13, 4), ['.', '', '', '.'], [(17, 13), (17, 8), (11, 13)], [False, False, False, False], 54, False, [True, False, False, True], 3607, 'East', (14, 4))
Element 24: (3, (14, 4), ['', '%', '', '.'], [(18, 13), (18, 8), (10, 13)], [False, True, False, False], 52, False, [False, False, False, True], 3626, 'East', (15, 4))
Element 25: (3, (15, 4), ['', '.', '', '%'], [(17, 13), (18, 7), (10, 12)], [False, False, False, True], 50, False, [False, True, False, False], 3645, 'South', (15, 3))
Element 26: (3, (15, 3), ['%', '%', '', ''], [(16, 13), (18, 6), (10, 11)], [True, True, False, False], 48, False, [False, False, False, False], 3664, 'North', (15, 4))
Element 27: (3, (15, 4), ['', '', '', '%'], [(15, 13), (17, 6), (11, 11)], [False, False, False, True], 46, False, [False, False, False, False], 3673, 'North', (15, 5))
Element 28: (3, (15, 5), ['', '', '', '%'], [(14, 13), (17, 7), (12, 11)], [False, False, False, True], 44, False, [False, False, False, False], 3682, 'North', (15, 6))
Element 29: (3, (15, 6), ['.', '', '%', ''], [(14, 12), (16, 7), (12, 10)], [False, False, True, False], 42, False, [True, False, False, False], 3691, 'West', (14, 6))
Element 30: (3, (14, 6), ['%', '', '', ''], [(14, 11), (16, 6), (12, 9)], [True, False, False, False], 40, False, [False, False, False, False], 3710, 'North', (14, 7))
Element 31: (3, (14, 7), ['', '', '', '%'], [(14, 10), (15, 6), (12, 8)], [False, False, False, True], 38, False, [False, False, False, False], 3719, 'North', (14, 8))
Element 32: (3, (14, 8), ['G', '', '', ''], [(15, 10), (15, 5), (13, 8)], [False, False, False, False], 36, False, [False, False, False, False], 3718, 'East', (15, 8))
Element 33: (3, (15, 8), ['', '%', 'G', ''], [(15, 9), (15, 4), (13, 9)], [False, True, False, False], 34, False, [False, False, False, False], 3717, 'East', (16, 8))
Element 34: (3, (16, 8), ['G', '', '', ''], [(15, 8), (15, 3), (14, 9)], [False, False, False, False], 32, False, [False, False, False, False], 3716, 'East', (17, 8))
