Element 1: (2, (13, 11), ['.', '.', '.', 'G'], [(11, 6), (9, 5), (14, 11)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (13, 12))
Element 30: (2, (17, 6), ['', '%', '', ''], [(15, 11), (12, 3), (10, 10)], [False, True, False, False], 40, False, [False, False, False, False], 3780, 'West', (16, 6))
Element 31: (2, (16, 6), ['', '%', '', ''], [(16, 11), (11, 3), (10, 9)], [False, True, False, False], 38, False, [False, False, False, False], 3789, 'West', (15, 6))
Element 32: (2, (15, 6), ['', '', '%', ''], [(16, 12), (10, 3), (9, 9)], [False, False, True, False], 36, False, [False, False, False, False], 3798, 'South', (15, 5))
Element 33: (2, (15, 5), ['', '', '', '%'], [(17, 12), (9, 3), (8, 9)], [False, False, False, True], 34, False, [False, False, False, False], 4797, 'South', (15, 4))
Element 34: (2, (15, 4), ['', '', '', '%'], [(17, 13), (9, 4), (8, 10)], [False, False, False, True], 32, False, [False, False, False, False], 4816, 'South', (15, 3))
Element 35: (2, (15, 3), ['%', '%', '', ''], [(18, 13), (8, 4), (9, 10)], [True, True, False, False], 30, False, [False, False, False, False], 4835, 'East', (16, 3))
Element 36: (2, (16, 3), ['', '', '%', '.'], [(17, 13), (8, 5), (9, 11)], [False, False, True, False], 28, False, [False, False, False, True], 4854, 'East', (17, 3))
Element 37: (2, (17, 3), ['', '%', '%', '.'], [(16, 13), (8, 6), (9, 12)], [False, True, True, False], 26, False, [False, False, False, True], 4883, 'East', (18, 3))
Element 38: (2, (18, 3), ['', '%', '%', '%'], [(15, 13), (7, 6), (9, 13)], [False, True, True, True], 24, False, [False, False, False, False], 4912, 'West', (17, 3))
Element 39: (2, (17, 3), ['', '%', '%', ''], [(15, 12), (7, 5), (8, 13)], [False, True, True, False], 22, False, [False, False, False, False], 4931, 'West', (16, 3))
Element 40: (2, (16, 3), ['', '', '%', ''], [(14, 12), (7, 4), (8, 12)], [False, False, True, False], 20, False, [False, False, False, False], 4950, 'South', (16, 2))
Element 41: (2, (16, 2), ['%', '', '', '%'], [(14, 13), (7, 3), (8, 11)], [True, False, False, True], 18, False, [False, False, False, False], 4969, 'South', (16, 1))
Element 42: (2, (16, 1), ['', '%', '', ''], [(13, 13), (7, 2), (7, 11)], [False, True, False, False], 16, False, [False, False, False, False], 4988, 'East', (17, 1))
Element 43: (2, (17, 1), ['', '%', '%', '%'], [(13, 12), (7, 1), (7, 12)], [False, True, True, True], 14, False, [False, False, False, False], 5007, 'West', (16, 1))
Element 44: (2, (16, 1), ['', '%', '', ''], [(13, 11), (6, 1), (7, 13)], [False, True, False, False], 12, False, [False, False, False, False], 5026, 'West', (15, 1))
Element 45: (2, (15, 1), ['', '%', '%', ''], [(13, 10), (6, 2), (6, 13)], [False, True, True, False], 10, False, [False, False, False, False], 5045, 'West', (14, 1))
Element 46: (2, (14, 1), ['', '%', '%', ''], [(13, 9), (6, 3), (6, 12)], [False, True, True, False], 8, False, [False, False, False, False], 5064, 'West', (13, 1))
Element 47: (2, (13, 1), ['', '%', '%', ''], [(13, 8), (6, 4), (6, 11)], [False, True, True, False], 6, False, [False, False, False, False], 5083, 'West', (12, 1))
Element 48: (2, (12, 1), ['', '%', '%', ''], [(13, 7), (6, 5), (6, 10)], [False, True, True, False], 4, False, [False, False, False, False], 5102, 'West', (11, 1))
Element 49: (2, (11, 1), ['', '%', '%', ''], [(12, 7), (6, 6), (7, 10)], [False, True, True, False], 2, False, [False, False, False, False], 5121, 'West', (10, 1))
Element 50: (2, (10, 1), ['', '%', '%', ''], [(12, 7), (6, 6), (7, 9)], [False, True, True, False], 0, False, [False, False, False, False], 5130, 'Stop', (10, 1))
Element 51: #0#
