Element 1: (0, (6, 3), ['.', '.', '.', 'G'], [(5, 5), (7, 3), (8, 6)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (6, 4))
Element 35: (0, (3, 4), ['.', '.', '', ''], [(14, 10), (9, 5), (13, 11)], [False, False, False, False], 30, False, [True, True, False, False], 3826, 'South', (3, 3))
Element 36: (0, (3, 3), ['.', '.', '', '.'], [(14, 11), (10, 5), (13, 12)], [False, False, False, False], 28, False, [True, True, False, True], 3845, 'East', (4, 3))
Element 37: (0, (4, 3), ['', '.', '', ''], [(14, 12), (11, 5), (13, 13)], [False, False, False, False], 26, False, [False, True, False, False], 3864, 'South', (4, 2))
Element 38: (0, (4, 2), ['.', '%', '', ''], [(14, 13), (12, 5), (12, 13)], [False, True, False, False], 24, False, [True, False, False, False], 3883, 'West', (3, 2))
Element 39: (0, (3, 2), ['%', '%', '', ''], [(13, 13), (12, 6), (11, 13)], [True, True, False, False], 22, False, [False, False, False, False], 3912, 'East', (4, 2))
Element 40: (0, (4, 2), ['', '%', '', ''], [(13, 12), (12, 7), (10, 13)], [False, True, False, False], 20, False, [False, False, False, False], 3931, 'North', (4, 3))
Element 41: (0, (4, 3), ['', '', '', ''], [(13, 11), (13, 7), (10, 12)], [False, False, False, False], 18, False, [False, False, False, False], 3950, 'West', (3, 3))
Element 42: (0, (3, 3), ['.', '', '', ''], [(12, 11), (13, 8), (10, 11)], [False, False, False, False], 16, False, [True, False, False, False], 3979, 'South', (3, 2))
Element 43: (0, (3, 2), ['%', '%', '', ''], [(12, 10), (12, 8), (11, 11)], [True, True, False, False], 14, False, [False, False, False, False], 4008, 'North', (3, 3))
Element 44: (0, (3, 3), ['.', '', '', ''], [(12, 9), (13, 8), (11, 10)], [False, False, False, False], 12, False, [True, False, False, False], 4027, 'West', (2, 3))
Element 45: (0, (2, 3), ['%', '%', '.', ''], [(11, 9), (14, 8), (10, 10)], [True, True, False, False], 10, False, [False, False, True, False], 4056, 'North', (2, 4))
Element 46: (0, (2, 4), ['.', '', '.', ''], [(10, 9), (15, 8), (9, 10)], [False, False, False, False], 8, False, [True, False, True, False], 4085, 'North', (2, 5))
Element 47: (0, (2, 5), ['.', '', '.', ''], [(9, 9), (16, 8), (9, 11)], [False, False, False, False], 6, False, [True, False, True, False], 4114, 'North', (2, 6))
Element 48: (0, (2, 6), ['.', '', '.', '%'], [(8, 9), (17, 8), (9, 12)], [False, False, False, True], 4, False, [True, False, True, False], 5133, 'North', (2, 7))
Element 49: (0, (2, 7), ['.', '', '%', '%'], [(8, 10), (18, 8), (9, 13)], [False, False, True, True], 2, False, [True, False, False, False], 5162, 'West', (1, 7))
Element 50: (0, (1, 7), ['%', '.', '%', ''], [(8, 11), (18, 7), (8, 13)], [True, False, True, False], 0, False, [False, True, False, False], 5191, 'Stop', (1, 7))
Element 51: #0#
