Element 1: (3, (13, 3), ['.', '%', '.', '%'], [(17, 13), (9, 3), (14, 1)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (13, 4))
Element 2: (3, (13, 4), ['.', '', '.', '.'], [(17, 12), (10, 3), (15, 1)], [False, False, False, False], 96, False, [True, False, True, True], 68, 'East', (14, 4))
Element 3: (3, (14, 4), ['', '%', '.', '.'], [(16, 12), (11, 3), (16, 1)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (15, 4))
Element 4: (3, (15, 4), ['', '.', '.', '%'], [(16, 13), (12, 3), (16, 2)], [False, False, False, True], 92, False, [False, True, True, False], 1136, 'North', (15, 5))
Element 5: (3, (15, 5), ['.', '', '.', '%'], [(15, 13), (12, 4), (16, 3)], [False, False, False, True], 90, False, [True, False, True, False], 1175, 'North', (15, 6))
Element 6: (3, (15, 6), ['.', '', '%', '.'], [(15, 12), (12, 5), (17, 3)], [False, False, True, False], 88, False, [True, False, False, True], 1214, 'East', (16, 6))
Element 7: (3, (16, 6), ['', '%', '.', '.'], [(15, 11), (11, 5), (18, 3)], [False, True, False, False], 86, False, [False, False, True, True], 2243, 'East', (17, 6))
Element 8: (3, (17, 6), ['', '%', '.', '.'], [(16, 11), (11, 6), (17, 3)], [False, True, False, False], 84, False, [False, False, True, True], 2272, 'East', (18, 6))
Element 9: (3, (18, 6), ['', '%', '.', '%'], [(16, 10), (12, 6), (16, 3)], [False, True, False, True], 82, False, [False, False, True, False], 2301, 'North', (18, 7))
Element 10: (3, (18, 7), ['.', '', '.', '%'], [(16, 9), (12, 7), (15, 3)], [False, False, False, True], 80, False, [True, False, True, False], 3330, 'North', (18, 8))
Element 11: (3, (18, 8), ['.', '', '%', '%'], [(16, 8), (13, 7), (15, 4)], [False, False, True, True], 78, False, [True, False, False, False], 3359, 'West', (17, 8))
Element 12: (3, (17, 8), ['', '.', '%', ''], [(16, 7), (14, 7), (15, 5)], [False, False, True, False], 76, False, [False, True, False, False], 3388, 'South', (17, 7))
Element 13: (3, (17, 7), ['', '', '', ''], [(16, 6), (14, 8), (14, 5)], [False, False, False, False], 74, False, [False, False, False, False], 3417, 'West', (16, 7))
Element 14: (3, (16, 7), ['%', '', '', ''], [(17, 6), (15, 8), (14, 6)], [True, False, False, False], 72, False, [False, False, False, False], 3436, 'North', (16, 8))
Element 15: (3, (16, 8), ['', '', '', ''], [(18, 6), (15, 9), (15, 6)], [False, False, False, False], 70, False, [False, False, False, False], 3445, 'North', (16, 9))
Element 16: (3, (16, 9), ['', '', '', '%'], [(18, 7), (15, 10), (16, 6)], [False, False, False, True], 68, False, [False, False, False, False], 3454, 'North', (16, 10))
Element 17: (3, (16, 10), ['', '', '', '%'], [(18, 8), (14, 10), (17, 6)], [False, False, False, True], 66, False, [False, False, False, False], 3463, 'North', (16, 11))
Element 18: (3, (16, 11), ['', '', '', '%'], [(17, 8), (14, 11), (18, 6)], [False, False, False, True], 64, False, [False, False, False, False], 3472, 'North', (16, 12))
Element 19: (3, (16, 12), ['', '', '', ''], [(17, 7), (14, 12), (18, 7)], [False, False, False, False], 62, False, [False, False, False, False], 3481, 'East', (17, 12))
Element 20: (3, (17, 12), ['', '%', '', '%'], [(17, 8), (14, 13), (18, 8)], [False, True, False, True], 60, False, [False, False, False, False], 3490, 'North', (17, 13))
Element 21: (3, (17, 13), ['', '', '%', ''], [(16, 8), (13, 13), (17, 8)], [False, False, True, False], 58, False, [False, False, False, False], 3499, 'East', (18, 13))
Element 22: (3, (18, 13), ['', '%', '%', '%'], [(16, 7), (13, 12), (17, 7)], [False, True, True, True], 56, False, [False, False, False, False], 3508, 'West', (17, 13))
Element 23: (3, (17, 13), ['', '', '%', ''], [(16, 6), (13, 11), (16, 7)], [False, False, True, False], 54, False, [False, False, False, False], 3517, 'West', (16, 13))
Element 24: (3, (16, 13), ['', '', '%', ''], [(16, 7), (13, 10), (16, 8)], [False, False, True, False], 52, False, [False, False, False, False], 3526, 'West', (15, 13))
Element 25: (3, (15, 13), ['', '', '%', ''], [(16, 6), (13, 9), (16, 9)], [False, False, True, False], 50, False, [False, False, False, False], 3535, 'South', (15, 12))
Element 26: (3, (15, 12), ['', '', '', ''], [(17, 6), (14, 9), (16, 10)], [False, False, False, False], 48, False, [False, False, False, False], 3544, 'South', (15, 11))
Element 27: (3, (15, 11), ['', '', '', 'G'], [(17, 7), (13, 9), (16, 11)], [False, False, False, False], 46, False, [False, False, False, False], 3543, 'South', (15, 10))
Element 28: (3, (15, 10), ['', '', '', ''], [(17, 6), (13, 8), (16, 12)], [False, False, False, False], 44, False, [False, False, False, False], 3552, 'South', (15, 9))
Element 29: (3, (15, 9), ['', '', '', ''], [(16, 6), (12, 8), (17, 12)], [False, False, False, False], 42, False, [False, False, False, False], 3561, 'South', (15, 8))
Element 30: (3, (15, 8), ['', '%', '', ''], [(15, 6), (12, 9), (17, 13)], [False, True, False, False], 40, False, [False, False, False, False], 3570, 'West', (14, 8))
Element 31: (3, (14, 8), ['', '', '', ''], [(15, 5), (12, 10), (18, 13)], [False, False, False, False], 38, False, [False, False, False, False], 3579, 'North', (14, 9))
Element 32: (3, (14, 9), ['', '', '', ''], [(15, 4), (12, 11), (17, 13)], [False, False, False, False], 36, False, [False, False, False, False], 3588, 'North', (14, 10))
Element 33: (3, (14, 10), ['', '', '', ''], [(15, 3), (11, 11), (16, 13)], [False, False, False, False], 34, False, [False, False, False, False], 3597, 'North', (14, 11))
Element 34: (3, (14, 11), ['', '', '', ''], [(16, 3), (11, 10), (15, 13)], [False, False, False, False], 32, False, [False, False, False, False], 3606, 'North', (14, 12))
Element 35: (3, (14, 12), ['', '', '', 'G'], [(17, 3), (11, 9), (15, 12)], [False, False, False, False], 30, False, [False, False, False, False], 3615, 'North', (14, 13))
Element 36: (3, (14, 13), ['', '', '%', ''], [(18, 3), (10, 9), (15, 11)], [False, False, True, False], 28, False, [False, False, False, False], 3624, 'West', (13, 13))
Element 37: (3, (13, 13), ['.', '', '%', ''], [(17, 3), (10, 10), (15, 10)], [False, False, True, False], 26, False, [True, False, False, False], 3633, 'West', (12, 13))
Element 38: (3, (12, 13), ['.', '%', '%', ''], [(16, 3), (10, 11), (15, 9)], [False, True, True, False], 24, False, [True, False, False, False], 3652, 'West', (11, 13))
Element 39: (3, (11, 13), ['.', '%', '%', ''], [(16, 2), (10, 12), (15, 8)], [False, True, True, False], 22, False, [True, False, False, False], 3671, 'West', (10, 13))
Element 40: (3, (10, 13), ['.', '', '%', ''], [(16, 1), (9, 12), (14, 8)], [False, False, True, False], 20, False, [True, False, False, False], 3690, 'West', (9, 13))
Element 41: (3, (9, 13), ['.', '', '%', ''], [(17, 1), (9, 11), (14, 9)], [False, False, True, False], 18, False, [True, False, False, False], 3719, 'West', (8, 13))
Element 42: (3, (8, 13), ['.', '.', '%', ''], [(16, 1), (9, 10), (14, 10)], [False, False, True, False], 16, False, [True, True, False, False], 3738, 'South', (8, 12))
Element 43: (3, (8, 12), ['.', '.', '', ''], [(15, 1), (9, 9), (14, 11)], [False, False, False, False], 14, False, [True, True, False, False], 3757, 'South', (8, 11))
Element 44: (3, (8, 11), ['.', '.', '', ''], [(14, 1), (8, 9), (14, 12)], [False, False, False, False], 12, False, [True, True, False, False], 4766, 'South', (8, 10))
Element 45: (3, (8, 10), ['.', '', '', ''], [(13, 1), (8, 8), (14, 13)], [False, False, False, False], 10, False, [True, False, False, False], 4785, 'West', (7, 10))
Element 46: (3, (7, 10), ['.', '.', '.', ''], [(12, 1), (7, 8), (13, 13)], [False, False, False, False], 8, False, [True, True, True, False], 4814, 'North', (7, 11))
Element 47: (3, (7, 11), ['.', '', '.', ''], [(11, 1), (7, 9), (13, 12)], [False, False, False, False], 6, False, [True, False, True, False], 4843, 'North', (7, 12))
Element 48: (3, (7, 12), ['.', '', '.', ''], [(10, 1), (6, 9), (13, 11)], [False, False, False, False], 4, False, [True, False, True, False], 4872, 'North', (7, 13))
Element 49: (3, (7, 13), ['.', '', '%', ''], [(9, 1), (6, 10), (13, 10)], [False, False, True, False], 2, False, [True, False, False, False], 4901, 'West', (6, 13))
Element 50: (3, (6, 13), ['.', '.', '%', ''], [(9, 1), (6, 10), (13, 10)], [False, False, True, False], 0, False, [True, True, False, False], 4910, 'Stop', (6, 13))
Element 51: #0#
