Element 1: (2, (13, 10), ['G', '.', '.', '.'], [(12, 10), (12, 7), (16, 10)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (14, 10))
Element 20: (2, (13, 12), ['%', '', '', ''], [(17, 6), (15, 11), (16, 1)], [True, False, False, False], 60, False, [False, False, False, False], 2490, 'East', (14, 12))
Element 21: (2, (14, 12), ['', '', '', ''], [(17, 7), (16, 11), (15, 1)], [False, False, False, False], 58, False, [False, False, False, False], 2499, 'West', (13, 12))
Element 22: (2, (13, 12), ['%', '', '', ''], [(16, 7), (16, 12), (14, 1)], [True, False, False, False], 56, False, [False, False, False, False], 2508, 'South', (13, 11))
Element 23: (2, (13, 11), ['', '', '', ''], [(16, 6), (17, 12), (13, 1)], [False, False, False, False], 54, False, [False, False, False, False], 2517, 'East', (14, 11))
Element 24: (2, (14, 11), ['', '', '', ''], [(15, 6), (17, 13), (12, 1)], [False, False, False, False], 52, False, [False, False, False, False], 2526, 'West', (13, 11))
Element 25: (2, (13, 11), ['', '', '', ''], [(14, 6), (18, 13), (11, 1)], [False, False, False, False], 50, False, [False, False, False, False], 2545, 'West', (12, 11))
Element 26: (2, (12, 11), ['', '', '%', ''], [(14, 5), (17, 13), (10, 1)], [False, False, True, False], 48, False, [False, False, False, False], 2564, 'South', (12, 10))
Element 27: (2, (12, 10), ['', '', '', ''], [(14, 4), (16, 13), (9, 1)], [False, False, False, False], 46, False, [False, False, False, False], 2583, 'South', (12, 9))
Element 28: (2, (12, 9), ['', '', '', ''], [(13, 4), (15, 13), (8, 1)], [False, False, False, False], 44, False, [False, False, False, False], 2602, 'East', (13, 9))
Element 29: (2, (13, 9), ['', '', '', ''], [(13, 5), (15, 12), (8, 2)], [False, False, False, False], 42, False, [False, False, False, False], 2621, 'East', (14, 9))
Element 30: (2, (14, 9), ['', '', '', ''], [(12, 5), (14, 12), (8, 3)], [False, False, False, False], 40, False, [False, False, False, False], 2640, 'East', (15, 9))
Element 31: (2, (15, 9), ['', '', '', ''], [(11, 5), (14, 13), (9, 3)], [False, False, False, False], 38, False, [False, False, False, False], 3649, 'East', (16, 9))
Element 32: (2, (16, 9), ['', '', '', '%'], [(11, 6), (13, 13), (10, 3)], [False, False, False, True], 36, False, [False, False, False, False], 3668, 'North', (16, 10))
Element 33: (2, (16, 10), ['', '', '', '%'], [(12, 6), (12, 13), (11, 3)], [False, False, False, True], 34, False, [False, False, False, False], 3697, 'South', (16, 9))
Element 34: (2, (16, 9), ['', '', '', '%'], [(12, 7), (11, 13), (12, 3)], [False, False, False, True], 32, False, [False, False, False, False], 3716, 'South', (16, 8))
Element 35: (2, (16, 8), ['', '', '', ''], [(13, 7), (10, 13), (13, 3)], [False, False, False, False], 30, False, [False, False, False, False], 3735, 'East', (17, 8))
Element 36: (2, (17, 8), ['', '', '%', ''], [(14, 7), (10, 12), (13, 4)], [False, False, True, False], 28, False, [False, False, False, False], 3744, 'East', (18, 8))
Element 37: (2, (18, 8), ['', '', '%', '%'], [(14, 8), (9, 12), (12, 4)], [False, False, True, True], 26, False, [False, False, False, False], 3763, 'South', (18, 7))
Element 38: (2, (18, 7), ['', '', '', '%'], [(15, 8), (9, 13), (11, 4)], [False, False, False, True], 24, False, [False, False, False, False], 3782, 'South', (18, 6))
Element 39: (2, (18, 6), ['', '%', '', '%'], [(15, 9), (8, 13), (11, 5)], [False, True, False, True], 22, False, [False, False, False, False], 3791, 'West', (17, 6))
Element 40: (2, (17, 6), ['', '%', '', ''], [(15, 10), (8, 12), (10, 5)], [False, True, False, False], 20, False, [False, False, False, False], 3810, 'North', (17, 7))
Element 41: (2, (17, 7), ['', '', '', ''], [(15, 11), (8, 11), (10, 6)], [False, False, False, False], 18, False, [False, False, False, False], 3829, 'West', (16, 7))
Element 42: (2, (16, 7), ['%', '', '', ''], [(15, 10), (9, 11), (9, 6)], [True, False, False, False], 16, False, [False, False, False, False], 3848, 'South', (16, 6))
Element 43: (2, (16, 6), ['', '%', '', ''], [(14, 10), (9, 10), (9, 5)], [False, True, False, False], 14, False, [False, False, False, False], 3867, 'West', (15, 6))
Element 44: (2, (15, 6), ['', '', '%', ''], [(14, 9), (9, 9), (9, 4)], [False, False, True, False], 12, False, [False, False, False, False], 3886, 'South', (15, 5))
Element 45: (2, (15, 5), ['', '', '', '%'], [(13, 9), (8, 9), (8, 4)], [False, False, False, True], 10, False, [False, False, False, False], 4895, 'South', (15, 4))
Element 46: (2, (15, 4), ['', '', '', '%'], [(13, 10), (8, 10), (8, 5)], [False, False, False, True], 8, False, [False, False, False, False], 4914, 'South', (15, 3))
Element 47: (2, (15, 3), ['%', '%', '', ''], [(13, 9), (7, 10), (8, 6)], [True, True, False, False], 6, False, [False, False, False, False], 4933, 'East', (16, 3))
Element 48: (2, (16, 3), ['', '', '%', '.'], [(13, 8), (7, 11), (7, 6)], [False, False, True, False], 4, False, [False, False, False, True], 4952, 'East', (17, 3))
Element 49: (2, (17, 3), ['', '%', '%', '.'], [(12, 8), (7, 12), (7, 5)], [False, True, True, False], 2, False, [False, False, False, True], 4981, 'East', (18, 3))
Element 50: (2, (18, 3), ['', '%', '%', '%'], [(12, 8), (7, 12), (7, 4)], [False, True, True, True], 0, False, [False, False, False, False], 5000, 'Stop', (18, 3))
Element 51: #0#
