Element 1: (2, (12, 5), ['F', '.', '.', '.'], [(14, 4), (8, 10), (12, 9)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'West', (11, 5))
Element 30: (2, (14, 6), ['%', '.', '', ''], [(13, 8), (9, 10), (12, 10)], [True, False, False, False], 40, False, [False, True, False, False], 3560, 'South', (14, 5))
Element 31: (2, (14, 5), ['.', '', '', ''], [(12, 8), (9, 11), (12, 11)], [False, False, False, False], 38, False, [True, False, False, False], 3589, 'West', (13, 5))
Element 32: (2, (13, 5), ['', '', '%', ''], [(12, 9), (9, 12), (11, 11)], [False, False, True, False], 36, False, [False, False, False, False], 3608, 'South', (13, 4))
Element 33: (2, (13, 4), ['.', '.', '', ''], [(13, 9), (9, 13), (11, 10)], [False, False, False, False], 34, False, [True, True, False, False], 3617, 'South', (13, 3))
Element 34: (2, (13, 3), ['.', '%', '', '%'], [(14, 9), (8, 13), (11, 9)], [False, True, False, True], 32, False, [True, False, False, False], 3636, 'West', (12, 3))
Element 35: (2, (12, 3), ['.', '%', '.', ''], [(14, 10), (8, 12), (10, 9)], [False, True, False, False], 30, False, [True, False, True, False], 3655, 'North', (12, 4))
Element 36: (2, (12, 4), ['.', '', '', ''], [(14, 11), (8, 11), (10, 10)], [False, False, False, False], 28, False, [True, False, False, False], 3674, 'West', (11, 4))
Element 37: (2, (11, 4), ['%', '.', '', ''], [(14, 12), (7, 11), (10, 11)], [True, False, False, False], 26, False, [False, True, False, False], 3693, 'South', (11, 3))
Element 38: (2, (11, 3), ['.', '%', '', ''], [(14, 13), (7, 12), (10, 12)], [False, True, False, False], 24, False, [True, False, False, False], 3712, 'West', (10, 3))
Element 39: (2, (10, 3), ['.', '%', '%', ''], [(13, 13), (7, 13), (10, 13)], [False, True, True, False], 22, False, [True, False, False, False], 3731, 'West', (9, 3))
Element 40: (2, (9, 3), ['.', '%', '.', ''], [(13, 12), (6, 13), (11, 13)], [False, True, False, False], 20, False, [True, False, True, False], 3750, 'North', (9, 4))
Element 41: (2, (9, 4), ['.', '', '.', '%'], [(13, 11), (6, 12), (12, 13)], [False, False, False, True], 18, False, [True, False, True, False], 3769, 'North', (9, 5))
Element 42: (2, (9, 5), ['.', '', '.', '.'], [(13, 10), (6, 11), (11, 13)], [False, False, False, False], 16, False, [True, False, True, True], 3788, 'East', (10, 5))
Element 43: (2, (10, 5), ['', '%', '.', ''], [(12, 10), (6, 10), (10, 13)], [False, True, False, False], 14, False, [False, False, True, False], 3807, 'North', (10, 6))
Element 44: (2, (10, 6), ['.', '', '%', ''], [(12, 11), (6, 9), (9, 13)], [False, False, True, False], 12, False, [True, False, False, False], 3826, 'West', (9, 6))
Element 45: (2, (9, 6), ['.', '', '%', ''], [(11, 11), (7, 9), (9, 12)], [False, False, True, False], 10, False, [True, False, False, False], 3845, 'West', (8, 6))
Element 46: (2, (8, 6), ['.', '.', '%', ''], [(11, 10), (7, 8), (9, 11)], [False, False, True, False], 8, False, [True, True, False, False], 3864, 'South', (8, 5))
Element 47: (2, (8, 5), ['.', '.', '', ''], [(11, 9), (8, 8), (9, 10)], [False, False, False, False], 6, False, [True, True, False, False], 3883, 'South', (8, 4))
Element 48: (2, (8, 4), ['.', '.', '', ''], [(10, 9), (7, 8), (9, 9)], [False, False, False, False], 4, False, [True, True, False, False], 3892, 'South', (8, 3))
Element 49: (2, (8, 3), ['.', '.', '', ''], [(10, 10), (6, 8), (8, 9)], [False, False, False, False], 2, False, [True, True, False, False], 3911, 'South', (8, 2))
Element 50: (2, (8, 2), ['.', '.', '', '%'], [(10, 10), (6, 8), (8, 10)], [False, False, False, True], 0, False, [True, True, False, False], 3920, 'Stop', (8, 2))
Element 51: #0#
