Element 1: (2, (9, 10), ['.', '.', 'G', '.'], [(9, 11), (7, 9), (10, 13)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (10, 10))
Element 2: (2, (10, 10), ['', '.', 'G', '.'], [(10, 11), (8, 9), (11, 13)], [False, False, False, False], 96, False, [False, True, False, True], 1048, 'East', (11, 10))
Element 3: (2, (11, 10), ['', '.', 'G', '.'], [(11, 11), (9, 9), (12, 13)], [False, False, False, False], 94, False, [False, True, False, True], 1087, 'East', (12, 10))
Element 4: (2, (12, 10), ['', '.', 'G', '.'], [(12, 11), (10, 9), (13, 13)], [False, False, False, False], 92, False, [False, True, False, True], 1126, 'East', (13, 10))
Element 5: (2, (13, 10), ['', '.', 'G', '.'], [(13, 11), (11, 9), (14, 13)], [False, False, False, False], 90, False, [False, True, False, True], 1165, 'East', (14, 10))
Element 6: (2, (14, 10), ['', '.', 'G', '.'], [(14, 11), (12, 9), (15, 13)], [False, False, False, False], 88, False, [False, True, False, True], 1204, 'East', (15, 10))
Element 7: (2, (15, 10), ['', '.', 'G', '.'], [(15, 11), (13, 9), (16, 13)], [False, False, False, False], 86, False, [False, True, False, True], 1243, 'East', (16, 10))
Element 8: (2, (16, 10), ['', 'F', 'G', '%'], [(16, 11), (14, 9), (17, 13)], [False, False, False, True], 84, False, [False, False, False, False], 1282, 'South', (16, 9))
Element 9: (2, (16, 9), ['G', '.', '', '%'], [(16, 12), (15, 9), (18, 13)], [False, False, False, True], 82, False, [False, True, False, False], 2311, 'South', (16, 8))
Element 10: (2, (16, 8), ['G', '.', '', '.'], [(17, 12), (15, 8), (17, 13)], [False, False, False, False], 80, False, [False, True, False, True], 2340, 'East', (17, 8))
Element 11: (2, (17, 8), ['', '.', '%', '.'], [(17, 13), (14, 8), (16, 13)], [False, False, True, False], 78, False, [False, True, False, True], 2359, 'East', (18, 8))
Element 12: (2, (18, 8), ['', '.', '%', '%'], [(18, 13), (14, 7), (15, 13)], [False, False, True, True], 76, False, [False, True, False, False], 2378, 'South', (18, 7))
Element 13: (2, (18, 7), ['.', '.', '', '%'], [(17, 13), (14, 6), (16, 13)], [False, False, False, True], 74, False, [True, True, False, False], 2397, 'South', (18, 6))
Element 14: (2, (18, 6), ['.', '%', '', '%'], [(16, 13), (15, 6), (16, 12)], [False, True, False, True], 72, False, [True, False, False, False], 2416, 'West', (17, 6))
Element 15: (2, (17, 6), ['G', '%', '.', ''], [(15, 13), (16, 6), (15, 12)], [False, True, False, False], 70, False, [False, False, True, False], 2445, 'North', (17, 7))
Element 16: (2, (17, 7), ['G', '', '', ''], [(15, 12), (16, 7), (14, 12)], [False, False, False, False], 68, False, [False, False, False, False], 2474, 'South', (17, 6))
