Element 1: (3, (17, 6), ['.', '%', '.', '.'], [(6, 13), (11, 11), (16, 2)], [False, True, False, False], 98, False, [True, False, True, True], 1019, 'East', (18, 6))
Element 2: (3, (18, 6), ['', '%', '.', '%'], [(7, 13), (12, 11), (16, 1)], [False, True, False, True], 96, False, [False, False, True, False], 1058, 'North', (18, 7))
Element 3: (3, (18, 7), ['.', '', '.', '%'], [(8, 13), (13, 11), (17, 1)], [False, False, False, True], 94, False, [True, False, True, False], 1097, 'North', (18, 8))
Element 4: (3, (18, 8), ['.', '', '%', '%'], [(9, 13), (14, 11), (16, 1)], [False, False, True, True], 92, False, [True, False, False, False], 1126, 'West', (17, 8))
Element 5: (3, (17, 8), ['.', '.', '%', ''], [(10, 13), (15, 11), (15, 1)], [False, False, True, False], 90, False, [True, True, False, False], 1165, 'South', (17, 7))
Element 6: (3, (17, 7), ['.', '', '', ''], [(11, 13), (16, 11), (14, 1)], [False, False, False, False], 88, False, [True, False, False, False], 1204, 'West', (16, 7))
Element 7: (3, (16, 7), ['%', '.', '.', ''], [(12, 13), (16, 12), (13, 1)], [True, False, False, False], 86, False, [False, True, True, False], 1243, 'North', (16, 8))
Element 8: (3, (16, 8), ['.', '', 'F', ''], [(13, 13), (17, 12), (12, 1)], [False, False, False, False], 84, False, [True, False, False, False], 1282, 'North', (16, 9))
Element 9: (3, (16, 9), ['.', '', '.', '%'], [(14, 13), (17, 13), (11, 1)], [False, False, False, True], 82, False, [True, False, True, False], 2311, 'North', (16, 10))
Element 10: (3, (16, 10), ['.', '', '', '%'], [(15, 13), (18, 13), (10, 1)], [False, False, False, True], 80, False, [True, False, False, False], 2350, 'West', (15, 10))
Element 11: (3, (15, 10), ['.', '.', '', ''], [(16, 13), (17, 13), (9, 1)], [False, False, False, False], 78, False, [True, True, False, False], 2379, 'South', (15, 9))
Element 12: (3, (15, 9), ['.', '.', '', ''], [(16, 12), (16, 13), (8, 1)], [False, False, False, False], 76, False, [True, True, False, False], 2398, 'South', (15, 8))
Element 13: (3, (15, 8), ['.', '%', '', ''], [(15, 12), (15, 13), (8, 2)], [False, True, False, False], 74, False, [True, False, False, False], 2427, 'West', (14, 8))
Element 14: (3, (14, 8), ['.', '.', '.', ''], [(14, 12), (15, 12), (8, 3)], [False, False, False, False], 72, False, [True, True, True, False], 2456, 'North', (14, 9))
Element 15: (3, (14, 9), ['.', '', '.', ''], [(13, 12), (14, 12), (9, 3)], [False, False, False, False], 70, False, [True, False, True, False], 2485, 'North', (14, 10))
Element 16: (3, (14, 10), ['.', '', '', ''], [(13, 11), (14, 13), (10, 3)], [False, False, False, False], 68, False, [True, False, False, False], 2504, 'West', (13, 10))
Element 17: (3, (13, 10), ['.', '.', '', ''], [(14, 11), (13, 13), (11, 3)], [False, False, False, False], 66, False, [True, True, False, False], 2523, 'South', (13, 9))
Element 18: (3, (13, 9), ['.', '.', '', ''], [(15, 11), (13, 12), (12, 3)], [False, False, False, False], 64, False, [True, True, False, False], 2542, 'South', (13, 8))
Element 19: (3, (13, 8), ['.', '.', '', ''], [(16, 11), (13, 13), (13, 3)], [False, False, False, False], 62, False, [True, True, False, False], 2561, 'South', (13, 7))
Element 20: (3, (13, 7), ['.', '%', '', '.'], [(16, 10), (12, 13), (13, 4)], [False, True, False, False], 60, False, [True, False, False, True], 2580, 'East', (14, 7))
Element 21: (3, (14, 7), ['', '.', '', '%'], [(16, 9), (11, 13), (14, 4)], [False, False, False, True], 58, False, [False, True, False, False], 2599, 'South', (14, 6))
Element 22: (3, (14, 6), ['%', '.', '', '.'], [(16, 8), (10, 13), (15, 4)], [True, False, False, False], 56, False, [False, True, False, True], 2618, 'East', (15, 6))
Element 23: (3, (15, 6), ['', 'G', '%', '.'], [(17, 8), (10, 12), (15, 5)], [False, False, True, False], 54, False, [False, False, False, True], 2647, 'East', (16, 6))
Element 24: (3, (16, 6), ['', '%', '', ''], [(18, 8), (9, 12), (14, 5)], [False, True, False, False], 52, False, [False, False, False, False], 2676, 'West', (15, 6))
Element 25: (3, (15, 6), ['', '', '%', ''], [(18, 7), (9, 11), (13, 5)], [False, False, True, False], 50, False, [False, False, False, False], 2695, 'West', (14, 6))
Element 26: (3, (14, 6), ['%', '', '', ''], [(18, 6), (9, 10), (12, 5)], [True, False, False, False], 48, False, [False, False, False, False], 2714, 'South', (14, 5))
Element 27: (3, (14, 5), ['', '', '', ''], [(17, 6), (10, 10), (11, 5)], [False, False, False, False], 46, False, [False, False, False, False], 3723, 'East', (15, 5))
Element 28: (3, (15, 5), ['', '', '', '%'], [(17, 7), (11, 10), (11, 6)], [False, False, False, True], 44, False, [False, False, False, False], 3742, 'South', (15, 4))
Element 29: (3, (15, 4), ['', '.', '', '%'], [(16, 7), (12, 10), (12, 6)], [False, False, False, True], 42, False, [False, True, False, False], 3761, 'South', (15, 3))
Element 30: (3, (15, 3), ['%', '%', '', ''], [(16, 6), (12, 9), (12, 7)], [True, True, False, False], 40, False, [False, False, False, False], 3790, 'East', (16, 3))
Element 31: (3, (16, 3), ['', '', '%', '.'], [(15, 6), (12, 8), (11, 7)], [False, False, True, False], 38, False, [False, False, False, True], 3809, 'East', (17, 3))
Element 32: (3, (17, 3), ['', '%', '%', '.'], [(15, 5), (13, 8), (12, 7)], [False, True, True, False], 36, False, [False, False, False, True], 3818, 'East', (18, 3))
Element 33: (3, (18, 3), ['', '%', '%', '%'], [(15, 4), (14, 8), (13, 7)], [False, True, True, True], 34, False, [False, False, False, False], 3827, 'West', (17, 3))
Element 34: (3, (17, 3), ['', '%', '%', ''], [(15, 3), (15, 8), (14, 7)], [False, True, True, False], 32, False, [False, False, False, False], 3826, 'West', (16, 3))
Element 35: (3, (16, 3), ['', '', '%', ''], [(15, 4), (16, 8), (14, 8)], [False, False, True, False], 30, False, [False, False, False, False], 3825, 'South', (16, 2))
Element 36: (3, (16, 2), ['%', '', '', '%'], [(14, 4), (17, 8), (15, 8)], [True, False, False, True], 28, False, [False, False, False, False], 3824, 'South', (16, 1))
Element 37: (3, (16, 1), ['', '%', '', ''], [(14, 5), (18, 8), (16, 8)], [False, True, False, False], 26, False, [False, False, False, False], 3823, 'East', (17, 1))
Element 38: (3, (17, 1), ['', '%', '%', '%'], [(14, 6), (18, 7), (17, 8)], [False, True, True, True], 24, False, [False, False, False, False], 3822, 'West', (16, 1))
Element 39: (3, (16, 1), ['', '%', '', ''], [(14, 7), (18, 6), (18, 8)], [False, True, False, False], 22, False, [False, False, False, False], 3821, 'West', (15, 1))
Element 40: (3, (15, 1), ['', '%', '%', ''], [(14, 8), (17, 6), (18, 7)], [False, True, True, False], 20, False, [False, False, False, False], 3820, 'West', (14, 1))
Element 41: (3, (14, 1), ['', '%', '%', ''], [(15, 8), (17, 7), (18, 6)], [False, True, True, False], 18, False, [False, False, False, False], 3819, 'West', (13, 1))
Element 42: (3, (13, 1), ['', '%', '%', ''], [(15, 9), (16, 7), (17, 6)], [False, True, True, False], 16, False, [False, False, False, False], 3818, 'West', (12, 1))
Element 43: (3, (12, 1), ['', '%', '%', ''], [(15, 10), (16, 6), (17, 7)], [False, True, True, False], 14, False, [False, False, False, False], 3817, 'West', (11, 1))
Element 44: (3, (11, 1), ['', '%', '%', ''], [(14, 10), (15, 6), (16, 7)], [False, True, True, False], 12, False, [False, False, False, False], 3816, 'West', (10, 1))
Element 45: (3, (10, 1), ['', '%', '%', ''], [(14, 9), (15, 5), (16, 6)], [False, True, True, False], 10, False, [False, False, False, False], 3815, 'West', (9, 1))
Element 46: (3, (9, 1), ['', '%', '%', ''], [(13, 9), (15, 4), (15, 6)], [False, True, True, False], 8, False, [False, False, False, False], 3814, 'West', (8, 1))
Element 47: (3, (8, 1), ['.', '%', '', ''], [(13, 10), (15, 3), (14, 6)], [False, True, False, False], 6, False, [True, False, False, False], 3813, 'West', (7, 1))
Element 48: (3, (7, 1), ['.', '%', '.', ''], [(12, 10), (16, 3), (15, 6)], [False, True, False, False], 4, False, [True, False, True, False], 3822, 'North', (7, 2))
Element 49: (3, (7, 2), ['.', '', '.', ''], [(12, 11), (17, 3), (16, 6)], [False, False, False, False], 2, False, [True, False, True, False], 3831, 'North', (7, 3))
Element 50: (3, (7, 3), ['.', '', '.', ''], [(12, 11), (17, 3), (16, 6)], [False, False, False, False], 0, False, [True, False, True, False], 3840, 'Stop', (7, 3))
Element 51: #0#
