Element 1: (1, (1, 13), ['%', '.', '%', '.'], [(15, 6), (4, 3), (6, 9)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (2, 13))
Element 2: (1, (2, 13), ['', '.', '%', '.'], [(16, 6), (5, 3), (7, 9)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (3, 13))
Element 3: (1, (3, 13), ['', '.', '%', '.'], [(17, 6), (6, 3), (8, 9)], [False, False, True, False], 94, False, [False, True, False, True], 1077, 'East', (4, 13))
Element 4: (1, (4, 13), ['', '.', '%', '.'], [(18, 6), (7, 3), (9, 9)], [False, False, True, False], 92, False, [False, True, False, True], 1116, 'East', (5, 13))
Element 5: (1, (5, 13), ['', '.', '%', '.'], [(18, 7), (8, 3), (10, 9)], [False, False, True, False], 90, False, [False, True, False, True], 1155, 'East', (6, 13))
Element 6: (1, (6, 13), ['', '.', '%', '.'], [(18, 8), (9, 3), (11, 9)], [False, False, True, False], 88, False, [False, True, False, True], 1194, 'East', (7, 13))
Element 7: (1, (7, 13), ['', '.', '%', '.'], [(17, 8), (10, 3), (12, 9)], [False, False, True, False], 86, False, [False, True, False, True], 1233, 'East', (8, 13))
Element 8: (1, (8, 13), ['', '.', '%', '.'], [(17, 7), (11, 3), (13, 9)], [False, False, True, False], 84, False, [False, True, False, True], 1272, 'East', (9, 13))
Element 9: (1, (9, 13), ['', '.', '%', '.'], [(16, 7), (12, 3), (14, 9)], [False, False, True, False], 82, False, [False, True, False, True], 1311, 'East', (10, 13))
Element 10: (1, (10, 13), ['', '.', '%', '.'], [(16, 8), (13, 3), (15, 9)], [False, False, True, False], 80, False, [False, True, False, True], 1350, 'East', (11, 13))
Element 11: (1, (11, 13), ['', '%', '%', '.'], [(15, 8), (13, 4), (16, 9)], [False, True, True, False], 78, False, [False, False, False, True], 2379, 'East', (12, 13))
Element 12: (1, (12, 13), ['', '%', '%', '.'], [(14, 8), (14, 4), (16, 10)], [False, True, True, False], 76, False, [False, False, False, True], 2418, 'East', (13, 13))
Element 13: (1, (13, 13), ['', '.', '%', '.'], [(14, 7), (15, 4), (16, 11)], [False, False, True, False], 74, False, [False, True, False, True], 2457, 'East', (14, 13))
Element 14: (1, (14, 13), ['', '.', '%', '.'], [(14, 6), (15, 3), (16, 12)], [False, False, True, False], 72, False, [False, True, False, True], 2496, 'East', (15, 13))
Element 15: (1, (15, 13), ['', '.', '%', '.'], [(14, 5), (16, 3), (17, 12)], [False, False, True, False], 70, False, [False, True, False, True], 2535, 'East', (16, 13))
Element 16: (1, (16, 13), ['', '', '%', 'G'], [(13, 5), (16, 2), (17, 13)], [False, False, True, False], 68, False, [False, False, False, False], 3564, 'South', (16, 12))
Element 17: (1, (16, 12), ['.', '', '', ''], [(12, 5), (16, 1), (18, 13)], [False, False, False, False], 66, False, [True, False, False, False], 3593, 'West', (15, 12))
