Element 1: (0, (17, 12), ['.', '%', '.', '%'], [(5, 12), (7, 2), (12, 1)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (17, 13))
Element 2: (0, (17, 13), ['.', '', '%', '.'], [(6, 12), (8, 2), (13, 1)], [False, False, True, False], 96, False, [True, False, False, True], 39, 'East', (18, 13))
Element 3: (0, (18, 13), ['', '%', '%', '%'], [(7, 12), (8, 3), (14, 1)], [False, True, True, True], 94, False, [False, False, False, False], 78, 'West', (17, 13))
Element 4: (0, (17, 13), ['.', '', '%', ''], [(8, 12), (9, 3), (15, 1)], [False, False, True, False], 92, False, [True, False, False, False], 107, 'West', (16, 13))
Element 5: (0, (16, 13), ['.', '.', '%', ''], [(9, 12), (10, 3), (16, 1)], [False, False, True, False], 90, False, [True, True, False, False], 146, 'South', (16, 12))
Element 6: (0, (16, 12), ['.', '.', '', ''], [(10, 12), (11, 3), (16, 2)], [False, False, False, False], 88, False, [True, True, False, False], 1175, 'South', (16, 11))
Element 7: (0, (16, 11), ['.', '.', '', '%'], [(10, 13), (12, 3), (16, 3)], [False, False, False, True], 86, False, [True, True, False, False], 1214, 'South', (16, 10))
Element 8: (0, (16, 10), ['.', 'F', '', '%'], [(11, 13), (13, 3), (17, 3)], [False, False, False, True], 84, False, [True, False, False, False], 1253, 'South', (16, 9))
Element 9: (0, (16, 9), ['.', '.', '', '%'], [(12, 13), (13, 4), (18, 3)], [False, False, False, True], 82, False, [True, True, False, False], 2282, 'South', (16, 8))
Element 10: (0, (16, 8), ['.', '.', '', '.'], [(13, 13), (14, 4), (17, 3)], [False, False, False, False], 80, False, [True, True, False, True], 2311, 'East', (17, 8))
Element 11: (0, (17, 8), ['', '.', '%', '.'], [(14, 13), (15, 4), (16, 3)], [False, False, True, False], 78, False, [False, True, False, True], 2340, 'East', (18, 8))
Element 12: (0, (18, 8), ['', '.', '%', '%'], [(15, 13), (15, 5), (15, 3)], [False, False, True, True], 76, False, [False, True, False, False], 2379, 'South', (18, 7))
Element 13: (0, (18, 7), ['.', '.', '', '%'], [(15, 12), (15, 6), (15, 4)], [False, False, False, True], 74, False, [True, True, False, False], 2408, 'South', (18, 6))
Element 14: (0, (18, 6), ['.', '%', '', '%'], [(15, 11), (16, 6), (15, 5)], [False, True, False, True], 72, False, [True, False, False, False], 2437, 'West', (17, 6))
Element 15: (0, (17, 6), ['', '%', '.', ''], [(15, 10), (16, 7), (14, 5)], [False, True, False, False], 70, False, [False, False, True, False], 2476, 'North', (17, 7))
Element 16: (0, (17, 7), ['', '', '', ''], [(15, 9), (16, 8), (14, 6)], [False, False, False, False], 68, False, [False, False, False, False], 2505, 'West', (16, 7))
Element 17: (0, (16, 7), ['%', '', '', ''], [(15, 8), (17, 8), (14, 7)], [True, False, False, False], 66, False, [False, False, False, False], 2524, 'South', (16, 6))
Element 18: (0, (16, 6), ['', '%', '', ''], [(14, 8), (18, 8), (13, 7)], [False, True, False, False], 64, False, [False, False, False, False], 2543, 'West', (15, 6))
Element 19: (0, (15, 6), ['', '', '%', ''], [(14, 9), (18, 7), (13, 8)], [False, False, True, False], 62, False, [False, False, False, False], 2562, 'South', (15, 5))
Element 20: (0, (15, 5), ['', '', '', '%'], [(14, 10), (18, 6), (13, 9)], [False, False, False, True], 60, False, [False, False, False, False], 2581, 'South', (15, 4))
Element 21: (0, (15, 4), ['', '', '', '%'], [(14, 11), (17, 6), (13, 10)], [False, False, False, True], 58, False, [False, False, False, False], 2600, 'South', (15, 3))
Element 22: (0, (15, 3), ['%', '%', '', ''], [(14, 12), (17, 7), (13, 11)], [True, True, False, False], 56, False, [False, False, False, False], 2619, 'East', (16, 3))
Element 23: (0, (16, 3), ['', '', '%', ''], [(13, 12), (17, 6), (12, 11)], [False, False, True, False], 54, False, [False, False, False, False], 2638, 'East', (17, 3))
Element 24: (0, (17, 3), ['', '%', '%', ''], [(13, 11), (18, 6), (12, 10)], [False, True, True, False], 52, False, [False, False, False, False], 2647, 'East', (18, 3))
Element 25: (0, (18, 3), ['', '%', '%', '%'], [(13, 10), (18, 7), (12, 9)], [False, True, True, True], 50, False, [False, False, False, False], 2656, 'West', (17, 3))
Element 26: (0, (17, 3), ['', '%', '%', ''], [(13, 9), (17, 7), (12, 8)], [False, True, True, False], 48, False, [False, False, False, False], 2665, 'West', (16, 3))
Element 27: (0, (16, 3), ['', '', '%', ''], [(13, 8), (18, 7), (12, 7)], [False, False, True, False], 46, False, [False, False, False, False], 2674, 'South', (16, 2))
Element 28: (0, (16, 2), ['%', '', '', '%'], [(13, 7), (18, 8), (12, 6)], [True, False, False, True], 44, False, [False, False, False, False], 2683, 'South', (16, 1))
Element 29: (0, (16, 1), ['', '%', '', '.'], [(14, 7), (17, 8), (12, 5)], [False, True, False, False], 42, False, [False, False, False, True], 2692, 'East', (17, 1))
Element 30: (0, (17, 1), ['', '%', '%', '%'], [(14, 6), (17, 7), (11, 5)], [False, True, True, True], 40, False, [False, False, False, False], 3701, 'West', (16, 1))
Element 31: (0, (16, 1), ['', '%', '', ''], [(15, 6), (17, 8), (11, 6)], [False, True, False, False], 38, False, [False, False, False, False], 3710, 'West', (15, 1))
Element 32: (0, (15, 1), ['', '%', '%', ''], [(16, 6), (16, 8), (11, 7)], [False, True, True, False], 36, False, [False, False, False, False], 3719, 'West', (14, 1))
Element 33: (0, (14, 1), ['', '%', '%', ''], [(17, 6), (16, 9), (11, 6)], [False, True, True, False], 34, False, [False, False, False, False], 3718, 'West', (13, 1))
Element 34: (0, (13, 1), ['', '%', '%', ''], [(18, 6), (16, 10), (10, 6)], [False, True, True, False], 32, False, [False, False, False, False], 3727, 'West', (12, 1))
Element 35: (0, (12, 1), ['.', '%', '%', ''], [(18, 7), (16, 11), (10, 5)], [False, True, True, False], 30, False, [True, False, False, False], 3736, 'West', (11, 1))
Element 36: (0, (11, 1), ['.', '%', '%', ''], [(18, 8), (16, 12), (9, 5)], [False, True, True, False], 28, False, [True, False, False, False], 3755, 'West', (10, 1))
Element 37: (0, (10, 1), ['.', '%', '%', ''], [(17, 8), (17, 12), (9, 6)], [False, True, True, False], 26, False, [True, False, False, False], 3774, 'West', (9, 1))
Element 38: (0, (9, 1), ['.', '%', '%', ''], [(17, 7), (17, 13), (8, 6)], [False, True, True, False], 24, False, [True, False, False, False], 3793, 'West', (8, 1))
Element 39: (0, (8, 1), ['.', '%', '', ''], [(16, 7), (18, 13), (8, 5)], [False, True, False, False], 22, False, [True, False, False, False], 3812, 'West', (7, 1))
Element 40: (0, (7, 1), ['.', '%', '', ''], [(16, 8), (17, 13), (8, 4)], [False, True, False, False], 20, False, [True, False, False, False], 3831, 'West', (6, 1))
Element 41: (0, (6, 1), ['.', '%', '.', ''], [(16, 9), (16, 13), (9, 4)], [False, True, False, False], 18, False, [True, False, True, False], 3850, 'North', (6, 2))
Element 42: (0, (6, 2), ['.', '', '.', ''], [(16, 10), (15, 13), (9, 3)], [False, False, False, False], 16, False, [True, False, True, False], 3859, 'North', (6, 3))
