Element 1: (1, (9, 9), ['F', '%', '.', '.'], [(17, 13), (12, 1), (17, 7)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (8, 9))
Element 2: (1, (8, 9), ['.', '.', '.', ''], [(17, 12), (13, 1), (18, 7)], [False, False, False, False], 96, False, [True, True, True, False], 1038, 'North', (8, 10))
Element 3: (1, (8, 10), ['.', '', '.', '.'], [(16, 12), (14, 1), (18, 8)], [False, False, False, False], 94, False, [True, False, True, True], 1077, 'East', (9, 10))
Element 4: (1, (9, 10), ['', '', '.', '.'], [(16, 13), (15, 1), (17, 8)], [False, False, False, False], 92, False, [False, False, True, True], 1116, 'East', (10, 10))
Element 5: (1, (10, 10), ['', '.', '.', '.'], [(15, 13), (16, 1), (16, 8)], [False, False, False, False], 90, False, [False, True, True, True], 1155, 'East', (11, 10))
Element 6: (1, (11, 10), ['', '.', '.', '.'], [(15, 12), (16, 2), (16, 9)], [False, False, False, False], 88, False, [False, True, True, True], 3174, 'East', (12, 10))
Element 7: (1, (12, 10), ['', '.', '.', '.'], [(15, 11), (16, 3), (16, 10)], [False, False, False, False], 86, False, [False, True, True, True], 3213, 'East', (13, 10))
Element 8: (1, (13, 10), ['', '.', '.', '.'], [(15, 10), (17, 3), (16, 11)], [False, False, False, False], 84, False, [False, True, True, True], 3252, 'East', (14, 10))
Element 9: (1, (14, 10), ['', '.', '.', ''], [(15, 9), (18, 3), (16, 12)], [False, False, False, False], 82, False, [False, True, True, False], 3281, 'North', (14, 11))
Element 10: (1, (14, 11), ['.', '', '.', ''], [(15, 8), (17, 3), (17, 12)], [False, False, False, False], 80, False, [True, False, True, False], 3300, 'North', (14, 12))
Element 11: (1, (14, 12), ['.', '', '.', ''], [(14, 8), (16, 3), (17, 13)], [False, False, False, False], 78, False, [True, False, True, False], 3319, 'North', (14, 13))
Element 12: (1, (14, 13), ['.', '', '%', ''], [(14, 9), (15, 3), (18, 13)], [False, False, True, False], 76, False, [True, False, False, False], 3348, 'West', (13, 13))
Element 13: (1, (13, 13), ['.', '.', '%', ''], [(13, 9), (15, 4), (17, 13)], [False, False, True, False], 74, False, [True, True, False, False], 3377, 'South', (13, 12))
Element 14: (1, (13, 12), ['%', '.', '', ''], [(13, 8), (15, 5), (16, 13)], [True, False, False, False], 72, False, [False, True, False, False], 3406, 'South', (13, 11))
Element 15: (1, (13, 11), ['.', '', '', ''], [(13, 7), (15, 6), (15, 13)], [False, False, False, False], 70, False, [True, False, False, False], 3435, 'West', (12, 11))
Element 16: (1, (12, 11), ['.', '', '%', ''], [(14, 7), (16, 6), (15, 12)], [False, False, True, False], 68, False, [True, False, False, False], 3464, 'West', (11, 11))
Element 17: (1, (11, 11), ['.', '', '%', ''], [(14, 6), (17, 6), (15, 11)], [False, False, True, False], 66, False, [True, False, False, False], 3493, 'West', (10, 11))
