Element 1: (1, (3, 7), ['.', 'G', '.', '.'], [(3, 6), (15, 13), (18, 7)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'East', (4, 7))
Element 33: (1, (17, 9), ['', '%', '', ''], [(13, 12), (11, 11), (11, 12)], [False, True, False, False], 34, False, [False, False, False, False], 2567, 'East', (18, 9))
Element 34: (1, (18, 9), ['', '%', '%', '%'], [(14, 12), (11, 10), (10, 12)], [False, True, True, True], 32, False, [False, False, False, False], 2586, 'West', (17, 9))
Element 35: (1, (17, 9), ['', '%', '', ''], [(15, 12), (11, 9), (9, 12)], [False, True, False, False], 30, False, [False, False, False, False], 3595, 'West', (16, 9))
Element 36: (1, (16, 9), ['', '%', '%', ''], [(16, 12), (12, 9), (9, 11)], [False, True, True, False], 28, False, [False, False, False, False], 3604, 'West', (15, 9))
Element 37: (1, (15, 9), ['', '%', '', ''], [(16, 13), (13, 9), (8, 11)], [False, True, False, False], 26, False, [False, False, False, False], 4603, 'North', (15, 10))
Element 38: (1, (15, 10), ['', '', '%', '%'], [(15, 13), (14, 9), (8, 10)], [False, False, True, True], 24, False, [False, False, False, False], 4612, 'West', (14, 10))
Element 39: (1, (14, 10), ['', '', '%', ''], [(14, 13), (15, 9), (9, 10)], [False, False, True, False], 22, False, [False, False, False, False], 4621, 'South', (14, 9))
Element 40: (1, (14, 9), ['', '', '', ''], [(13, 13), (16, 9), (10, 10)], [False, False, False, False], 20, False, [False, False, False, False], 4630, 'South', (14, 8))
Element 41: (1, (14, 8), ['', '', '', '%'], [(12, 13), (17, 9), (10, 11)], [False, False, False, True], 18, False, [False, False, False, False], 4639, 'South', (14, 7))
Element 42: (1, (14, 7), ['', '', '', ''], [(12, 12), (18, 9), (11, 11)], [False, False, False, False], 16, False, [False, False, False, False], 4638, 'East', (15, 7))
Element 43: (1, (15, 7), ['', '', '%', ''], [(11, 12), (17, 9), (12, 11)], [False, False, True, False], 14, False, [False, False, False, False], 4637, 'East', (16, 7))
Element 44: (1, (16, 7), ['', '', '%', ''], [(11, 11), (17, 10), (12, 10)], [False, False, True, False], 12, False, [False, False, False, False], 4636, 'East', (17, 7))
Element 45: (1, (17, 7), ['', '', '%', ''], [(12, 11), (17, 11), (12, 9)], [False, False, True, False], 10, False, [False, False, False, False], 4635, 'East', (18, 7))
Element 46: (1, (18, 7), ['', '%', '%', '%'], [(12, 10), (18, 11), (13, 9)], [False, True, True, True], 8, False, [False, False, False, False], 4634, 'West', (17, 7))
Element 47: (1, (17, 7), ['', '', '%', ''], [(12, 9), (17, 11), (13, 8)], [False, False, True, False], 6, False, [False, False, False, False], 4633, 'South', (17, 6))
Element 48: (1, (17, 6), ['', '%', '', '%'], [(12, 8), (16, 11), (13, 7)], [False, True, False, True], 4, False, [False, False, False, False], 4632, 'West', (16, 6))
Element 49: (1, (16, 6), ['', '%', '', ''], [(12, 7), (16, 12), (13, 6)], [False, True, False, False], 2, False, [False, False, False, False], 4631, 'West', (15, 6))
Element 50: (1, (15, 6), ['', '%', '', ''], [(12, 7), (16, 13), (13, 5)], [False, True, False, False], 0, False, [False, False, False, False], 4640, 'Stop', (15, 6))
Element 51: #0#
