Element 1: (1, (5, 10), ['.', '.', '.', 'G'], [(16, 13), (6, 10), (15, 4)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'North', (5, 11))
Element 2: (1, (5, 11), ['.', '', '.', '.'], [(16, 12), (7, 10), (16, 4)], [False, False, False, False], 96, False, [True, False, True, True], 48, 'East', (6, 11))
Element 3: (1, (6, 11), ['', '', '.', '.'], [(16, 11), (8, 10), (16, 3)], [False, False, False, False], 94, False, [False, False, True, True], 87, 'East', (7, 11))
Element 4: (1, (7, 11), ['', '', '%', 'G'], [(17, 11), (8, 11), (17, 3)], [False, False, True, False], 92, False, [False, False, False, False], 1116, 'South', (7, 10))
Element 5: (1, (7, 10), ['', '%', '', ''], [(18, 11), (9, 11), (18, 3)], [False, True, False, False], 90, False, [False, False, False, False], 1145, 'East', (8, 10))
Element 6: (1, (8, 10), ['', '%', '', '.'], [(17, 11), (9, 12), (17, 3)], [False, True, False, False], 88, False, [False, False, False, True], 2144, 'East', (9, 10))
Element 7: (1, (9, 10), ['', '%', '', '.'], [(17, 10), (10, 12), (16, 3)], [False, True, False, False], 86, False, [False, False, False, True], 2173, 'East', (10, 10))
Element 8: (1, (10, 10), ['', '%', '.', '.'], [(17, 9), (11, 12), (16, 4)], [False, True, False, False], 84, False, [False, False, True, True], 2202, 'East', (11, 10))
Element 9: (1, (11, 10), ['', '.', '.', '.'], [(18, 9), (12, 12), (15, 4)], [False, False, False, False], 82, False, [False, True, True, True], 2231, 'East', (12, 10))
Element 10: (1, (12, 10), ['', '.', '.', '.'], [(17, 9), (13, 12), (14, 4)], [False, False, False, False], 80, False, [False, True, True, True], 2260, 'East', (13, 10))
Element 11: (1, (13, 10), ['', '.', '.', '.'], [(16, 9), (14, 12), (15, 4)], [False, False, False, False], 78, False, [False, True, True, True], 2289, 'East', (14, 10))
Element 12: (1, (14, 10), ['', '.', '%', '.'], [(15, 9), (15, 12), (15, 4)], [False, False, True, False], 76, False, [False, True, False, True], 2318, 'East', (15, 10))
Element 13: (1, (15, 10), ['', '', '%', '%'], [(14, 9), (16, 12), (16, 4)], [False, False, True, True], 74, False, [False, False, False, False], 2337, 'South', (15, 9))
Element 14: (1, (15, 9), ['', '%', '', ''], [(14, 8), (16, 13), (16, 3)], [False, True, False, False], 72, False, [False, False, False, False], 2346, 'East', (16, 9))
Element 15: (1, (16, 9), ['', '%', '%', ''], [(14, 7), (15, 13), (17, 3)], [False, True, True, False], 70, False, [False, False, False, False], 2355, 'East', (17, 9))
Element 16: (1, (17, 9), ['', '%', '', ''], [(15, 7), (14, 13), (18, 3)], [False, True, False, False], 68, False, [False, False, False, False], 2374, 'East', (18, 9))
Element 17: (1, (18, 9), ['', '%', '%', '%'], [(16, 7), (13, 13), (17, 3)], [False, True, True, True], 66, False, [False, False, False, False], 2393, 'West', (17, 9))
Element 18: (1, (17, 9), ['', '%', '', ''], [(17, 7), (12, 13), (16, 3)], [False, True, False, False], 64, False, [False, False, False, False], 2412, 'North', (17, 10))
Element 19: (1, (17, 10), ['%', '', '', '%'], [(18, 7), (13, 13), (16, 4)], [True, False, False, True], 62, False, [False, False, False, False], 2421, 'North', (17, 11))
Element 20: (1, (17, 11), ['', '', '%', ''], [(17, 7), (14, 13), (15, 4)], [False, False, True, False], 60, False, [False, False, False, False], 2420, 'East', (18, 11))
Element 21: (1, (18, 11), ['', '%', '%', '%'], [(17, 6), (15, 13), (14, 4)], [False, True, True, True], 58, False, [False, False, False, False], 2429, 'West', (17, 11))
