Element 1: (0, (2, 8), ['.', '.', 'G', '.'], [(2, 9), (4, 10), (9, 10)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (3, 8))
Element 2: (0, (3, 8), ['', '.', 'G', '.'], [(3, 9), (5, 10), (10, 10)], [False, False, False, False], 96, False, [False, True, False, True], 39, 'East', (4, 8))
Element 3: (0, (4, 8), ['', '.', 'G', '.'], [(4, 9), (6, 10), (11, 10)], [False, False, False, False], 94, False, [False, True, False, True], 78, 'East', (5, 8))
Element 4: (0, (5, 8), ['', '%', 'G', 'F'], [(5, 9), (7, 10), (12, 10)], [False, True, False, False], 92, False, [False, False, False, False], 117, 'East', (6, 8))
Element 5: (0, (6, 8), ['', '%', '%', '.'], [(5, 10), (8, 10), (13, 10)], [False, True, True, False], 90, False, [False, False, False, True], 1136, 'East', (7, 8))
Element 6: (0, (7, 8), ['', '%', '%', '.'], [(5, 11), (8, 11), (14, 10)], [False, True, True, False], 88, False, [False, False, False, True], 2165, 'East', (8, 8))
Element 7: (0, (8, 8), ['', '%', '%', '.'], [(6, 11), (9, 11), (15, 10)], [False, True, True, False], 86, False, [False, False, False, True], 2204, 'East', (9, 8))
Element 8: (0, (9, 8), ['', '.', '%', 'F'], [(7, 11), (9, 12), (15, 9)], [False, False, True, False], 84, False, [False, True, False, False], 3233, 'East', (10, 8))
Element 9: (0, (10, 8), ['', '.', '%', '%'], [(8, 11), (10, 12), (16, 9)], [False, False, True, True], 82, False, [False, True, False, False], 4252, 'South', (10, 7))
Element 10: (0, (10, 7), ['.', '.', '', '.'], [(9, 11), (11, 12), (17, 9)], [False, False, False, False], 80, False, [True, True, False, True], 4281, 'East', (11, 7))
Element 11: (0, (11, 7), ['', '.', '%', '.'], [(10, 11), (12, 12), (18, 9)], [False, False, True, False], 78, False, [False, True, False, True], 4320, 'East', (12, 7))
Element 12: (0, (12, 7), ['', '.', '.', '.'], [(11, 11), (13, 12), (17, 9)], [False, False, False, False], 76, False, [False, True, True, True], 4349, 'East', (13, 7))
Element 13: (0, (13, 7), ['', '.', '.', '.'], [(12, 11), (14, 12), (17, 10)], [False, False, False, False], 74, False, [False, True, True, True], 4388, 'East', (14, 7))
Element 14: (0, (14, 7), ['', '.', '.', '.'], [(13, 11), (15, 12), (17, 11)], [False, False, False, False], 72, False, [False, True, True, True], 4427, 'East', (15, 7))
Element 15: (0, (15, 7), ['', '.', '%', '.'], [(13, 12), (16, 12), (18, 11)], [False, False, True, False], 70, False, [False, True, False, True], 4456, 'East', (16, 7))
Element 16: (0, (16, 7), ['', '.', '%', '.'], [(13, 13), (16, 13), (17, 11)], [False, False, True, False], 68, False, [False, True, False, True], 4485, 'East', (17, 7))
Element 17: (0, (17, 7), ['', '.', '%', '.'], [(14, 13), (15, 13), (16, 11)], [False, False, True, False], 66, False, [False, True, False, True], 4524, 'East', (18, 7))
Element 18: (0, (18, 7), ['', '%', '%', '%'], [(14, 12), (14, 13), (16, 12)], [False, True, True, True], 64, False, [False, False, False, False], 4533, 'West', (17, 7))
Element 19: (0, (17, 7), ['', '.', '%', ''], [(15, 12), (13, 13), (16, 13)], [False, False, True, False], 62, False, [False, True, False, False], 4532, 'South', (17, 6))
Element 20: (0, (17, 6), ['.', '%', '', '%'], [(16, 12), (12, 13), (15, 13)], [False, True, False, True], 60, False, [True, False, False, False], 4551, 'West', (16, 6))
Element 21: (0, (16, 6), ['.', '%', '', ''], [(16, 13), (13, 13), (15, 12)], [False, True, False, False], 58, False, [True, False, False, False], 4560, 'West', (15, 6))
Element 22: (0, (15, 6), ['.', '%', '', ''], [(15, 13), (14, 13), (14, 12)], [False, True, False, False], 56, False, [True, False, False, False], 4569, 'West', (14, 6))
Element 23: (0, (14, 6), ['.', '%', '', ''], [(16, 13), (15, 13), (14, 13)], [False, True, False, False], 54, False, [True, False, False, False], 4578, 'West', (13, 6))
Element 24: (0, (13, 6), ['.', '.', '', ''], [(16, 12), (16, 13), (13, 13)], [False, False, False, False], 52, False, [True, True, False, False], 4587, 'South', (13, 5))
Element 25: (0, (13, 5), ['.', '%', '', '%'], [(16, 11), (16, 12), (13, 12)], [False, True, False, True], 50, False, [True, False, False, False], 4596, 'West', (12, 5))
Element 26: (0, (12, 5), ['.', '%', '.', ''], [(17, 11), (16, 11), (13, 11)], [False, True, False, False], 48, False, [True, False, True, False], 4605, 'North', (12, 6))
Element 27: (0, (12, 6), ['.', '', '', ''], [(18, 11), (17, 11), (12, 11)], [False, False, False, False], 46, False, [True, False, False, False], 4614, 'West', (11, 6))
Element 28: (0, (11, 6), ['.', '.', '', ''], [(18, 11), (17, 10), (12, 12)], [False, False, False, False], 44, False, [True, True, False, False], 4623, 'South', (11, 5))
Element 29: (0, (11, 5), ['.', '%', '', ''], [(17, 11), (17, 9), (12, 13)], [False, True, False, False], 42, False, [True, False, False, False], 4632, 'West', (10, 5))
Element 30: (0, (10, 5), ['.', '%', '.', ''], [(17, 11), (18, 9), (12, 12)], [False, True, False, False], 40, False, [True, False, True, False], 4641, 'North', (10, 6))
Element 31: (0, (10, 6), ['.', '', '', ''], [(16, 11), (17, 9), (11, 12)], [False, False, False, False], 38, False, [True, False, False, False], 4650, 'West', (9, 6))
