Element 1: (0, (7, 11), ['.', '.', '%', 'F'], [(4, 13), (13, 2), (16, 12)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (8, 11))
Element 27: (0, (15, 9), ['', '%', '', ''], [(18, 9), (12, 3), (13, 7)], [False, True, False, False], 46, False, [False, False, False, False], 2654, 'West', (14, 9))
Element 28: (0, (14, 9), ['', '', '', ''], [(17, 9), (12, 2), (13, 8)], [False, False, False, False], 44, False, [False, False, False, False], 2663, 'South', (14, 8))
Element 29: (0, (14, 8), ['', '', '', '%'], [(16, 9), (11, 2), (12, 8)], [False, False, False, True], 42, False, [False, False, False, False], 2672, 'South', (14, 7))
Element 30: (0, (14, 7), ['', '', '', ''], [(15, 9), (12, 2), (12, 7)], [False, False, False, False], 40, False, [False, False, False, False], 2681, 'East', (15, 7))
Element 31: (0, (15, 7), ['', '', '%', ''], [(15, 10), (12, 1), (12, 6)], [False, False, True, False], 38, False, [False, False, False, False], 2690, 'East', (16, 7))
Element 32: (0, (16, 7), ['', '', '%', ''], [(14, 10), (11, 1), (12, 5)], [False, False, True, False], 36, False, [False, False, False, False], 2699, 'East', (17, 7))
Element 33: (0, (17, 7), ['', '', '%', ''], [(14, 9), (12, 1), (13, 5)], [False, False, True, False], 34, False, [False, False, False, False], 2708, 'East', (18, 7))
Element 34: (0, (18, 7), ['', '%', '%', '%'], [(14, 8), (13, 1), (12, 5)], [False, True, True, True], 32, False, [False, False, False, False], 2707, 'West', (17, 7))
Element 35: (0, (17, 7), ['', '', '%', ''], [(14, 7), (14, 1), (11, 5)], [False, False, True, False], 30, False, [False, False, False, False], 2716, 'South', (17, 6))
Element 36: (0, (17, 6), ['', '%', '', '%'], [(15, 7), (15, 1), (11, 6)], [False, True, False, True], 28, False, [False, False, False, False], 2725, 'West', (16, 6))
Element 37: (0, (16, 6), ['', '%', 'G', ''], [(16, 7), (15, 2), (11, 7)], [False, True, False, False], 26, False, [False, False, False, False], 2734, 'West', (15, 6))
Element 38: (0, (15, 6), ['', '%', '', ''], [(17, 7), (14, 2), (10, 7)], [False, True, False, False], 24, False, [False, False, False, False], 2743, 'West', (14, 6))
Element 39: (0, (14, 6), ['', '%', '', ''], [(18, 7), (14, 1), (10, 8)], [False, True, False, False], 22, False, [False, False, False, False], 3742, 'West', (13, 6))
Element 40: (0, (13, 6), ['', '', '', ''], [(17, 7), (14, 2), (9, 8)], [False, False, False, False], 20, False, [False, False, False, False], 3751, 'North', (13, 7))
Element 41: (0, (13, 7), ['', '', '', ''], [(17, 6), (13, 2), (9, 7)], [False, False, False, False], 18, False, [False, False, False, False], 3760, 'North', (13, 8))
Element 42: (0, (13, 8), ['', '', '', ''], [(16, 6), (13, 1), (9, 6)], [False, False, False, False], 16, False, [False, False, False, False], 3769, 'North', (13, 9))
Element 43: (0, (13, 9), ['', '', '', ''], [(15, 6), (13, 2), (10, 6)], [False, False, False, False], 14, False, [False, False, False, False], 3778, 'West', (12, 9))
Element 44: (0, (12, 9), ['.', '', '', ''], [(14, 6), (12, 2), (10, 5)], [False, False, False, False], 12, False, [True, False, False, False], 3787, 'West', (11, 9))
Element 45: (0, (11, 9), ['%', '%', '', ''], [(13, 6), (13, 2), (9, 5)], [True, True, False, False], 10, False, [False, False, False, False], 3806, 'North', (11, 10))
Element 46: (0, (11, 10), ['', '', '', ''], [(13, 7), (13, 2), (8, 5)], [False, False, False, False], 8, False, [False, False, False, False], 3815, 'East', (12, 10))
Element 47: (0, (12, 10), ['', '', '', ''], [(13, 8), (14, 2), (8, 6)], [False, False, False, False], 6, False, [False, False, False, False], 3824, 'North', (12, 11))
Element 48: (0, (12, 11), ['', '', '', ''], [(13, 9), (15, 2), (7, 6)], [False, False, False, False], 4, False, [False, False, False, False], 3833, 'West', (11, 11))
Element 49: (0, (11, 11), ['', '', '', ''], [(13, 10), (15, 1), (7, 5)], [False, False, False, False], 2, False, [False, False, False, False], 3842, 'West', (10, 11))
Element 50: (0, (10, 11), ['', '', '', ''], [(13, 11), (14, 1), (6, 5)], [False, False, False, False], 0, False, [False, False, False, False], 3851, 'Stop', (10, 11))
Element 51: #0#
