Element 1: (3, (9, 6), ['.', 'G', '.', '.'], [(9, 5), (2, 4), (2, 9)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (10, 6))
Element 19: (3, (15, 9), ['', '%', '.', '.'], [(17, 7), (4, 2), (16, 13)], [False, True, False, False], 62, False, [False, False, True, True], 3531, 'East', (16, 9))
Element 20: (3, (16, 9), ['', '%', '%', '.'], [(16, 7), (4, 1), (15, 13)], [False, True, True, False], 60, False, [False, False, False, True], 3560, 'East', (17, 9))
Element 21: (3, (17, 9), ['', '%', '.', '.'], [(16, 6), (3, 1), (14, 13)], [False, True, False, False], 58, False, [False, False, True, True], 3589, 'East', (18, 9))
Element 22: (3, (18, 9), ['', '%', '%', '%'], [(16, 7), (3, 2), (13, 13)], [False, True, True, True], 56, False, [False, False, False, False], 3618, 'West', (17, 9))
Element 23: (3, (17, 9), ['', '%', '.', ''], [(15, 7), (3, 3), (12, 13)], [False, True, False, False], 54, False, [False, False, True, False], 3637, 'North', (17, 10))
Element 24: (3, (17, 10), ['%', '', '.', '%'], [(15, 6), (2, 3), (13, 13)], [True, False, False, True], 52, False, [False, False, True, False], 3656, 'North', (17, 11))
Element 25: (3, (17, 11), ['.', '', '%', '.'], [(15, 7), (2, 2), (14, 13)], [False, False, True, False], 50, False, [True, False, False, True], 3675, 'East', (18, 11))
Element 26: (3, (18, 11), ['', '%', '%', '%'], [(14, 7), (2, 1), (15, 13)], [False, True, True, True], 48, False, [False, False, False, False], 3694, 'West', (17, 11))
Element 27: (3, (17, 11), ['.', '', '%', ''], [(14, 8), (1, 1), (16, 13)], [False, False, True, False], 46, False, [True, False, False, False], 3703, 'West', (16, 11))
Element 28: (3, (16, 11), ['%', '%', 'G', ''], [(13, 8), (1, 2), (16, 12)], [True, True, False, False], 44, False, [False, False, False, False], 3732, 'East', (17, 11))
Element 29: (3, (17, 11), ['G', '', '%', ''], [(13, 9), (1, 1), (16, 11)], [False, False, True, False], 42, False, [False, False, False, False], 3741, 'South', (17, 10))
Element 30: (3, (17, 10), ['%', '', 'G', '%'], [(13, 10), (2, 1), (17, 11)], [True, False, False, True], 40, False, [False, False, False, False], 3750, 'South', (17, 9))
Element 31: (3, (17, 9), ['', '%', '', ''], [(14, 10), (2, 2), (18, 11)], [False, True, False, False], 38, False, [False, False, False, False], 3759, 'West', (16, 9))
Element 32: (3, (16, 9), ['', '%', '%', ''], [(15, 10), (1, 2), (17, 11)], [False, True, True, False], 36, False, [False, False, False, False], 3768, 'West', (15, 9))
Element 33: (3, (15, 9), ['', '%', '', ''], [(14, 10), (2, 2), (17, 10)], [False, True, False, False], 34, False, [False, False, False, False], 3767, 'North', (15, 10))
Element 34: (3, (15, 10), ['', '', '%', '%'], [(14, 9), (2, 3), (17, 9)], [False, False, True, True], 32, False, [False, False, False, False], 3766, 'West', (14, 10))
Element 35: (3, (14, 10), ['', '', '%', ''], [(15, 9), (3, 3), (18, 9)], [False, False, True, False], 30, False, [False, False, False, False], 3765, 'West', (13, 10))
Element 36: (3, (13, 10), ['.', '', '.', ''], [(16, 9), (3, 2), (17, 9)], [False, False, False, False], 28, False, [True, False, True, False], 3764, 'North', (13, 11))
Element 37: (3, (13, 11), ['.', '', '', '%'], [(15, 9), (2, 2), (16, 9)], [False, False, False, True], 26, False, [True, False, False, False], 3773, 'West', (12, 11))
Element 38: (3, (12, 11), ['.', '.', '', ''], [(14, 9), (3, 2), (15, 9)], [False, False, False, False], 24, False, [True, True, False, False], 3782, 'South', (12, 10))
Element 39: (3, (12, 10), ['.', '.', '', ''], [(14, 10), (3, 1), (15, 10)], [False, False, False, False], 22, False, [True, True, False, False], 3791, 'South', (12, 9))
Element 40: (3, (12, 9), ['.', '.', '', ''], [(13, 10), (2, 1), (14, 10)], [False, False, False, False], 20, False, [True, True, False, False], 3800, 'South', (12, 8))
Element 41: (3, (12, 8), ['%', '.', '', ''], [(13, 11), (3, 1), (14, 9)], [True, False, False, False], 18, False, [False, True, False, False], 3809, 'South', (12, 7))
Element 42: (3, (12, 7), ['.', '', '', ''], [(13, 12), (4, 1), (14, 8)], [False, False, False, False], 16, False, [True, False, False, False], 3818, 'West', (11, 7))
Element 43: (3, (11, 7), ['.', '', '%', ''], [(14, 12), (4, 2), (14, 7)], [False, False, True, False], 14, False, [True, False, False, False], 3827, 'West', (10, 7))
Element 44: (3, (10, 7), ['.', '', 'F', ''], [(15, 12), (3, 2), (15, 7)], [False, False, False, False], 12, False, [True, False, False, False], 3836, 'North', (10, 8))
Element 45: (3, (10, 8), ['.', '', '%', '%'], [(16, 12), (4, 2), (16, 7)], [False, False, True, True], 10, False, [True, False, False, False], 4835, 'West', (9, 8))
Element 46: (3, (9, 8), ['.', '.', '%', ''], [(16, 13), (4, 3), (17, 7)], [False, False, True, False], 8, False, [True, True, False, False], 4844, 'South', (9, 7))
Element 47: (3, (9, 7), ['%', '', '', ''], [(15, 13), (3, 3), (18, 7)], [True, False, False, False], 6, False, [False, False, False, False], 4853, 'North', (9, 8))
Element 48: (3, (9, 8), ['.', '', '%', ''], [(14, 13), (4, 3), (17, 7)], [False, False, True, False], 4, False, [True, False, False, False], 4852, 'West', (8, 8))
Element 49: (3, (8, 8), ['.', '%', '%', ''], [(13, 13), (5, 3), (17, 6)], [False, True, True, False], 2, False, [True, False, False, False], 4861, 'West', (7, 8))
Element 50: (3, (7, 8), ['F', '%', '%', ''], [(13, 13), (5, 3), (17, 6)], [False, True, True, False], 0, False, [False, False, False, False], 4870, 'Stop', (7, 8))
Element 51: #0#
