Element 1: (2, (11, 11), ['.', 'G', '.', '.'], [(11, 10), (5, 9), (12, 5)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (12, 11))
Element 2: (2, (12, 11), ['', 'G', '.', '.'], [(12, 10), (5, 10), (13, 5)], [False, False, False, False], 96, False, [False, False, True, True], 58, 'East', (13, 11))
Element 3: (2, (13, 11), ['', 'G', '.', '%'], [(13, 10), (6, 10), (13, 6)], [False, False, False, True], 94, False, [False, False, True, False], 97, 'North', (13, 12))
Element 4: (2, (13, 12), ['.', '', '.', '.'], [(14, 10), (7, 10), (14, 6)], [False, False, False, False], 92, False, [True, False, True, True], 136, 'East', (14, 12))
Element 5: (2, (14, 12), ['', '%', '.', '.'], [(15, 10), (8, 10), (15, 6)], [False, True, False, False], 90, False, [False, False, True, True], 175, 'East', (15, 12))
Element 6: (2, (15, 12), ['', '%', '.', '.'], [(15, 9), (8, 11), (16, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1204, 'East', (16, 12))
Element 7: (2, (16, 12), ['', '.', '.', '%'], [(16, 9), (9, 11), (17, 6)], [False, False, False, True], 86, False, [False, True, True, False], 1243, 'North', (16, 13))
Element 8: (2, (16, 13), ['.', '', '%', '%'], [(17, 9), (9, 12), (17, 7)], [False, False, True, True], 84, False, [True, False, False, False], 2272, 'West', (15, 13))
Element 9: (2, (15, 13), ['.', '', '%', ''], [(18, 9), (10, 12), (18, 7)], [False, False, True, False], 82, False, [True, False, False, False], 2311, 'West', (14, 13))
Element 10: (2, (14, 13), ['.', '', '%', ''], [(17, 9), (11, 12), (17, 7)], [False, False, True, False], 80, False, [True, False, False, False], 2330, 'West', (13, 13))
Element 11: (2, (13, 13), ['.', '', '%', ''], [(17, 10), (12, 12), (16, 7)], [False, False, True, False], 78, False, [True, False, False, False], 2369, 'West', (12, 13))
Element 12: (2, (12, 13), ['%', '', '%', ''], [(17, 11), (13, 12), (15, 7)], [True, False, True, False], 76, False, [False, False, False, False], 2398, 'South', (12, 12))
Element 13: (2, (12, 12), ['', '', '', ''], [(18, 11), (14, 12), (14, 7)], [False, False, False, False], 74, False, [False, False, False, False], 2417, 'West', (11, 12))
Element 14: (2, (11, 12), ['', '', '%', ''], [(17, 11), (15, 12), (14, 8)], [False, False, True, False], 72, False, [False, False, False, False], 2426, 'West', (10, 12))
Element 15: (2, (10, 12), ['', '.', '%', ''], [(16, 11), (16, 12), (14, 9)], [False, False, True, False], 70, False, [False, True, False, False], 2445, 'South', (10, 11))
Element 16: (2, (10, 11), ['', '', '', ''], [(17, 11), (16, 13), (13, 9)], [False, False, False, False], 68, False, [False, False, False, False], 2464, 'South', (10, 10))
Element 17: (2, (10, 10), ['.', '%', '', ''], [(17, 10), (15, 13), (13, 8)], [False, True, False, False], 66, False, [True, False, False, False], 2473, 'West', (9, 10))
Element 18: (2, (9, 10), ['', '%', '', ''], [(17, 9), (14, 13), (13, 7)], [False, True, False, False], 64, False, [False, False, False, False], 2492, 'North', (9, 11))
Element 19: (2, (9, 11), ['', '', '', ''], [(16, 9), (13, 13), (12, 7)], [False, False, False, False], 62, False, [False, False, False, False], 2501, 'North', (9, 12))
Element 20: (2, (9, 12), ['%', '', '%', ''], [(15, 9), (12, 13), (12, 8)], [True, False, True, False], 60, False, [False, False, False, False], 2510, 'South', (9, 11))
Element 21: (2, (9, 11), ['', '', '', ''], [(14, 9), (13, 13), (12, 9)], [False, False, False, False], 58, False, [False, False, False, False], 2519, 'West', (8, 11))
Element 22: (2, (8, 11), ['.', '', '%', ''], [(14, 8), (14, 13), (11, 9)], [False, False, True, False], 56, False, [True, False, False, False], 2528, 'West', (7, 11))
Element 23: (2, (7, 11), ['.', '', '%', ''], [(14, 7), (15, 13), (11, 10)], [False, False, True, False], 54, False, [True, False, False, False], 2537, 'West', (6, 11))
Element 24: (2, (6, 11), ['.', '', '.', ''], [(15, 7), (16, 13), (12, 10)], [False, False, False, False], 52, False, [True, False, True, False], 2546, 'North', (6, 12))
Element 25: (2, (6, 12), ['.', '', '%', '%'], [(16, 7), (16, 12), (13, 10)], [False, False, True, True], 50, False, [True, False, False, False], 2555, 'West', (5, 12))
Element 26: (2, (5, 12), ['%', '.', '.', ''], [(17, 7), (16, 11), (14, 10)], [True, False, False, False], 48, False, [False, True, True, False], 2564, 'North', (5, 13))
Element 27: (2, (5, 13), ['.', '', '%', '%'], [(18, 7), (17, 11), (15, 10)], [False, False, True, True], 46, False, [True, False, False, False], 2573, 'West', (4, 13))
Element 28: (2, (4, 13), ['.', '%', '%', ''], [(17, 7), (18, 11), (15, 9)], [False, True, True, False], 44, False, [True, False, False, False], 2582, 'West', (3, 13))
Element 29: (2, (3, 13), ['.', '%', '%', ''], [(17, 6), (17, 11), (16, 9)], [False, True, True, False], 42, False, [True, False, False, False], 2591, 'West', (2, 13))
Element 30: (2, (2, 13), ['.', '%', '%', ''], [(16, 6), (17, 10), (17, 9)], [False, True, True, False], 40, False, [True, False, False, False], 2600, 'West', (1, 13))
Element 31: (2, (1, 13), ['%', '%', '%', ''], [(15, 6), (17, 9), (18, 9)], [True, True, True, False], 38, False, [False, False, False, False], 2609, 'East', (2, 13))
Element 32: (2, (2, 13), ['', '%', '%', ''], [(14, 6), (16, 9), (18, 9)], [False, True, True, False], 36, False, [False, False, False, False], 2608, 'East', (3, 13))
Element 33: (2, (3, 13), ['', '%', '%', ''], [(13, 6), (15, 9), (17, 9)], [False, True, True, False], 34, False, [False, False, False, False], 2607, 'East', (4, 13))
Element 34: (2, (4, 13), ['', '%', '%', ''], [(12, 6), (15, 10), (16, 9)], [False, True, True, False], 32, False, [False, False, False, False], 2616, 'East', (5, 13))
Element 35: (2, (5, 13), ['', '', '%', '%'], [(11, 6), (14, 10), (15, 9)], [False, False, True, True], 30, False, [False, False, False, False], 2625, 'South', (5, 12))
Element 36: (2, (5, 12), ['%', '.', '', ''], [(11, 7), (13, 10), (14, 9)], [True, False, False, False], 28, False, [False, True, False, False], 2634, 'South', (5, 11))
Element 37: (2, (5, 11), ['.', '', '', ''], [(10, 7), (13, 11), (13, 9)], [False, False, False, False], 26, False, [True, False, False, False], 2653, 'West', (4, 11))
Element 38: (2, (4, 11), ['.', '.', '%', ''], [(10, 8), (12, 11), (12, 9)], [False, False, True, False], 24, False, [True, True, False, False], 3662, 'South', (4, 10))
Element 39: (2, (4, 10), ['.', '', '', ''], [(9, 8), (11, 11), (12, 10)], [False, False, False, False], 22, False, [True, False, False, False], 3681, 'West', (3, 10))
Element 40: (2, (3, 10), ['.', '.', '.', ''], [(9, 7), (11, 10), (12, 10)], [False, False, False, False], 20, False, [True, True, True, False], 3700, 'North', (3, 11))
Element 41: (2, (3, 11), ['.', '', '%', ''], [(9, 6), (12, 10), (12, 11)], [False, False, True, False], 18, False, [True, False, False, False], 3719, 'West', (2, 11))
Element 42: (2, (2, 11), ['%', '.', '%', ''], [(10, 6), (12, 9), (13, 11)], [True, False, True, False], 16, False, [False, True, False, False], 3738, 'South', (2, 10))
Element 43: (2, (2, 10), ['.', '.', '', ''], [(10, 5), (13, 9), (13, 12)], [False, False, False, False], 14, False, [True, True, False, False], 3757, 'South', (2, 9))
Element 44: (2, (2, 9), ['.', '.', '', '.'], [(11, 5), (14, 9), (14, 12)], [False, False, False, False], 12, False, [True, True, False, True], 3776, 'East', (3, 9))
Element 45: (2, (3, 9), ['', '.', '', ''], [(12, 5), (14, 8), (15, 12)], [False, False, False, False], 10, False, [False, True, False, False], 3785, 'South', (3, 8))
Element 46: (2, (3, 8), ['.', '.', '', '.'], [(13, 5), (14, 7), (16, 12)], [False, False, False, False], 8, False, [True, True, False, True], 3794, 'East', (4, 8))
Element 47: (2, (4, 8), ['', '.', '', '.'], [(12, 5), (15, 7), (16, 13)], [False, False, False, False], 6, False, [False, True, False, True], 3803, 'East', (5, 8))
Element 48: (2, (5, 8), ['', '%', '', 'F'], [(11, 5), (16, 7), (15, 13)], [False, True, False, False], 4, False, [False, False, False, False], 3812, 'East', (6, 8))
Element 49: (2, (6, 8), ['', '%', '%', '.'], [(10, 5), (17, 7), (14, 13)], [False, True, True, False], 2, False, [False, False, False, True], 4811, 'East', (7, 8))
Element 50: (2, (7, 8), ['', '%', '%', '.'], [(10, 5), (17, 7), (13, 13)], [False, True, True, False], 0, False, [False, False, False, True], 4820, 'Stop', (7, 8))
Element 51: #0#
