Element 1: (1, (9, 8), ['.', '.', '%', 'F'], [(6, 5), (11, 5), (12, 3)], [False, False, True, False], 98, False, [True, True, False, False], 9, 'East', (10, 8))
Element 20: (1, (9, 5), ['.', '%', '.', ''], [(3, 5), (18, 9), (9, 3)], [False, True, False, False], 60, False, [True, False, True, False], 2570, 'North', (9, 6))
Element 21: (1, (9, 6), ['.', '', '.', ''], [(4, 5), (17, 9), (10, 3)], [False, False, False, False], 58, False, [True, False, True, False], 2589, 'North', (9, 7))
Element 22: (1, (9, 7), ['%', '', '', ''], [(4, 6), (17, 10), (11, 3)], [True, False, False, False], 56, False, [False, False, False, False], 2618, 'South', (9, 6))
Element 23: (1, (9, 6), ['.', '', '', ''], [(5, 6), (17, 11), (11, 2)], [False, False, False, False], 54, False, [True, False, False, False], 2637, 'West', (8, 6))
Element 24: (1, (8, 6), ['.', '.', '%', ''], [(6, 6), (18, 11), (10, 2)], [False, False, True, False], 52, False, [True, True, False, False], 2666, 'South', (8, 5))
Element 25: (1, (8, 5), ['.', '%', '', ''], [(7, 6), (17, 11), (11, 2)], [False, True, False, False], 50, False, [True, False, False, False], 2685, 'West', (7, 5))
Element 26: (1, (7, 5), ['', '%', '', ''], [(8, 6), (16, 11), (11, 1)], [False, True, False, False], 48, False, [False, False, False, False], 2704, 'North', (7, 6))
Element 27: (1, (7, 6), ['', '', '%', ''], [(9, 6), (16, 12), (12, 1)], [False, False, True, False], 46, False, [False, False, False, False], 2713, 'West', (6, 6))
Element 28: (1, (6, 6), ['', '', '%', ''], [(10, 6), (16, 13), (13, 1)], [False, False, True, False], 44, False, [False, False, False, False], 2722, 'South', (6, 5))
Element 29: (1, (6, 5), ['', '', '', ''], [(11, 6), (15, 13), (14, 1)], [False, False, False, False], 42, False, [False, False, False, False], 2731, 'South', (6, 4))
Element 30: (1, (6, 4), ['%', '', '', '%'], [(12, 6), (15, 12), (15, 1)], [True, False, False, True], 40, False, [False, False, False, False], 2740, 'South', (6, 3))
Element 31: (1, (6, 3), ['', '', '', '%'], [(13, 6), (14, 12), (15, 2)], [False, False, False, True], 38, False, [False, False, False, False], 2749, 'South', (6, 2))
Element 32: (1, (6, 2), ['', '', '', '%'], [(14, 6), (14, 13), (14, 2)], [False, False, False, True], 36, False, [False, False, False, False], 2758, 'South', (6, 1))
Element 33: (1, (6, 1), ['', '%', '', ''], [(15, 6), (13, 13), (14, 1)], [False, True, False, False], 34, False, [False, False, False, False], 2767, 'East', (7, 1))
Element 34: (1, (7, 1), ['', '%', '%', ''], [(16, 6), (13, 12), (14, 2)], [False, True, True, False], 32, False, [False, False, False, False], 2776, 'East', (8, 1))
Element 35: (1, (8, 1), ['', '%', '%', '%'], [(17, 6), (13, 11), (13, 2)], [False, True, True, True], 30, False, [False, False, False, False], 2785, 'West', (7, 1))
Element 36: (1, (7, 1), ['', '%', '%', ''], [(17, 7), (13, 10), (13, 1)], [False, True, True, False], 28, False, [False, False, False, False], 2794, 'West', (6, 1))
Element 37: (1, (6, 1), ['', '%', '', ''], [(18, 7), (14, 10), (13, 2)], [False, True, False, False], 26, False, [False, False, False, False], 2803, 'West', (5, 1))
Element 38: (1, (5, 1), ['', '%', '', ''], [(17, 7), (15, 10), (12, 2)], [False, True, False, False], 24, False, [False, False, False, False], 2812, 'North', (5, 2))
Element 39: (1, (5, 2), ['', '', '', ''], [(16, 7), (14, 10), (12, 1)], [False, False, False, False], 22, False, [False, False, False, False], 2811, 'North', (5, 3))
Element 40: (1, (5, 3), ['', '', '%', ''], [(15, 7), (13, 10), (12, 2)], [False, False, True, False], 20, False, [False, False, False, False], 2810, 'West', (4, 3))
Element 41: (1, (4, 3), ['', '', '%', ''], [(14, 7), (13, 9), (11, 2)], [False, False, True, False], 18, False, [False, False, False, False], 2819, 'South', (4, 2))
Element 42: (1, (4, 2), ['', '', '', ''], [(14, 8), (13, 8), (12, 2)], [False, False, False, False], 16, False, [False, False, False, False], 2828, 'South', (4, 1))
Element 43: (1, (4, 1), ['', '%', '', ''], [(14, 9), (12, 8), (12, 3)], [False, True, False, False], 14, False, [False, False, False, False], 2837, 'West', (3, 1))
Element 44: (1, (3, 1), ['.', '%', '', ''], [(15, 9), (12, 9), (11, 3)], [False, True, False, False], 12, False, [True, False, False, False], 2846, 'West', (2, 1))
Element 45: (1, (2, 1), ['.', '%', '.', ''], [(16, 9), (12, 10), (12, 3)], [False, True, False, False], 10, False, [True, False, True, False], 2865, 'North', (2, 2))
Element 46: (1, (2, 2), ['.', '', '.', ''], [(17, 9), (12, 11), (12, 3)], [False, False, False, False], 8, False, [True, False, True, False], 2884, 'North', (2, 3))
Element 47: (1, (2, 3), ['%', '', '.', ''], [(18, 9), (12, 12), (12, 2)], [True, False, False, False], 6, False, [False, False, True, False], 2903, 'North', (2, 4))
Element 48: (1, (2, 4), ['.', '', '.', ''], [(17, 9), (12, 13), (13, 2)], [False, False, False, False], 4, False, [True, False, True, False], 2922, 'North', (2, 5))
Element 49: (1, (2, 5), ['%', '', '.', ''], [(17, 10), (12, 12), (14, 2)], [True, False, False, False], 2, False, [False, False, True, False], 2931, 'North', (2, 6))
Element 50: (1, (2, 6), ['.', '', '.', '.'], [(17, 10), (11, 12), (15, 2)], [False, False, False, False], 0, False, [True, False, True, True], 2950, 'Stop', (2, 6))
Element 51: #0#
