Element 1: (0, (1, 4), ['%', '%', '%', '.'], [(3, 9), (15, 13), (16, 7)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (2, 4))
Element 2: (0, (2, 4), ['', '.', '.', '.'], [(4, 9), (16, 13), (17, 7)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (3, 4))
Element 3: (0, (3, 4), ['', '.', '.', '%'], [(5, 9), (16, 12), (18, 7)], [False, False, False, True], 94, False, [False, True, True, False], 78, 'North', (3, 5))
Element 4: (0, (3, 5), ['.', '', '.', '.'], [(5, 10), (16, 11), (17, 7)], [False, False, False, False], 92, False, [True, False, True, True], 107, 'East', (4, 5))
Element 5: (0, (4, 5), ['', '%', '.', '.'], [(6, 10), (17, 11), (17, 6)], [False, True, False, False], 90, False, [False, False, True, True], 146, 'East', (5, 5))
Element 6: (0, (5, 5), ['', '%', '.', '.'], [(7, 10), (18, 11), (16, 6)], [False, True, False, False], 88, False, [False, False, True, True], 185, 'East', (6, 5))
Element 7: (0, (6, 5), ['', 'F', '.', '.'], [(8, 10), (17, 11), (15, 6)], [False, False, False, False], 86, False, [False, False, True, True], 214, 'South', (6, 4))
Element 8: (0, (6, 4), ['%', '.', '', '%'], [(8, 11), (17, 10), (15, 7)], [True, False, False, True], 84, False, [False, True, False, False], 2233, 'South', (6, 3))
Element 9: (0, (6, 3), ['.', '.', '', '%'], [(9, 11), (17, 9), (14, 7)], [False, False, False, True], 82, False, [True, True, False, False], 2272, 'South', (6, 2))
Element 10: (0, (6, 2), ['.', '.', '', '%'], [(9, 12), (18, 9), (14, 8)], [False, False, False, True], 80, False, [True, True, False, False], 3301, 'South', (6, 1))
Element 11: (0, (6, 1), ['.', '%', '', '.'], [(10, 12), (17, 9), (14, 9)], [False, True, False, False], 78, False, [True, False, False, True], 3330, 'East', (7, 1))
Element 12: (0, (7, 1), ['', '%', '%', '.'], [(11, 12), (16, 9), (15, 9)], [False, True, True, False], 76, False, [False, False, False, True], 3369, 'East', (8, 1))
Element 13: (0, (8, 1), ['', '%', '%', '%'], [(12, 12), (17, 9), (15, 10)], [False, True, True, True], 74, False, [False, False, False, False], 3398, 'West', (7, 1))
Element 14: (0, (7, 1), ['', '%', '%', ''], [(13, 12), (17, 10), (14, 10)], [False, True, True, False], 72, False, [False, False, False, False], 3417, 'West', (6, 1))
Element 15: (0, (6, 1), ['.', '%', '', ''], [(14, 12), (17, 11), (13, 10)], [False, True, False, False], 70, False, [True, False, False, False], 3436, 'West', (5, 1))
Element 16: (0, (5, 1), ['.', '%', '.', ''], [(15, 12), (16, 11), (13, 11)], [False, True, False, False], 68, False, [True, False, True, False], 3465, 'North', (5, 2))
Element 17: (0, (5, 2), ['.', '', '.', ''], [(16, 12), (17, 11), (12, 11)], [False, False, False, False], 66, False, [True, False, True, False], 3484, 'North', (5, 3))
Element 18: (0, (5, 3), ['.', '', '%', ''], [(16, 13), (17, 11), (12, 10)], [False, False, True, False], 64, False, [True, False, False, False], 3503, 'West', (4, 3))
Element 19: (0, (4, 3), ['.', '.', '%', ''], [(15, 13), (17, 11), (12, 9)], [False, False, True, False], 62, False, [True, True, False, False], 3522, 'South', (4, 2))
Element 20: (0, (4, 2), ['.', '.', '', ''], [(14, 13), (17, 11), (13, 9)], [False, False, False, False], 60, False, [True, True, False, False], 3551, 'South', (4, 1))
Element 21: (0, (4, 1), ['.', '%', '', ''], [(13, 13), (17, 11), (13, 8)], [False, True, False, False], 58, False, [True, False, False, False], 3580, 'West', (3, 1))
Element 22: (0, (3, 1), ['.', '%', '.', ''], [(12, 13), (17, 11), (13, 7)], [False, True, False, False], 56, False, [True, False, True, False], 3609, 'North', (3, 2))
Element 23: (0, (3, 2), ['.', '', '.', ''], [(13, 13), (17, 11), (13, 6)], [False, False, False, False], 54, False, [True, False, True, False], 3628, 'North', (3, 3))
Element 24: (0, (3, 3), ['.', '', '', ''], [(14, 13), (16, 11), (14, 6)], [False, False, False, False], 52, False, [True, False, False, False], 3647, 'West', (2, 3))
Element 25: (0, (2, 3), ['%', '.', '', ''], [(15, 13), (16, 12), (13, 6)], [True, False, False, False], 50, False, [False, True, False, False], 3656, 'South', (2, 2))
Element 26: (0, (2, 2), ['.', '.', '', ''], [(16, 13), (16, 12), (13, 5)], [False, False, False, False], 48, False, [True, True, False, False], 3675, 'South', (2, 1))
Element 27: (0, (2, 1), ['.', '%', '', ''], [(15, 13), (16, 13), (12, 5)], [False, True, False, False], 46, False, [True, False, False, False], 3694, 'West', (1, 1))
Element 28: (0, (1, 1), ['%', '%', '.', ''], [(15, 12), (15, 13), (12, 6)], [True, True, False, False], 44, False, [False, False, True, False], 3713, 'North', (1, 2))
Element 29: (0, (1, 2), ['%', '', '%', ''], [(16, 12), (15, 12), (12, 7)], [True, False, True, False], 42, False, [False, False, False, False], 3732, 'South', (1, 1))
Element 30: (0, (1, 1), ['%', '%', '', ''], [(16, 11), (14, 12), (12, 8)], [True, True, False, False], 40, False, [False, False, False, False], 3741, 'East', (2, 1))
Element 31: (0, (2, 1), ['', '%', '', ''], [(17, 11), (14, 13), (12, 7)], [False, True, False, False], 38, False, [False, False, False, False], 3740, 'North', (2, 2))
Element 32: (0, (2, 2), ['', '', '', ''], [(18, 11), (13, 13), (11, 7)], [False, False, False, False], 36, False, [False, False, False, False], 3749, 'West', (1, 2))
