Element 1: (3, (11, 6), ['', '.', '.', '.'], [(10, 7), (3, 10), (3, 11)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (12, 6))
Element 2: (3, (12, 6), ['', '.', '.', '.'], [(10, 8), (4, 10), (4, 11)], [False, False, False, False], 96, False, [False, True, True, True], 1058, 'East', (13, 6))
Element 3: (3, (13, 6), ['', '.', '.', '.'], [(9, 8), (5, 10), (5, 11)], [False, False, False, False], 94, False, [False, True, True, True], 1097, 'East', (14, 6))
Element 4: (3, (14, 6), ['', '%', '.', '.'], [(9, 7), (6, 10), (6, 11)], [False, True, False, False], 92, False, [False, False, True, True], 1136, 'East', (15, 6))
Element 5: (3, (15, 6), ['', '%', '.', '.'], [(9, 6), (7, 10), (7, 11)], [False, True, False, False], 90, False, [False, False, True, True], 1175, 'East', (16, 6))
Element 6: (3, (16, 6), ['', '%', '.', '.'], [(9, 5), (8, 10), (8, 11)], [False, True, False, False], 88, False, [False, False, True, True], 2204, 'East', (17, 6))
Element 7: (3, (17, 6), ['', '%', '.', '%'], [(10, 5), (9, 10), (9, 11)], [False, True, False, True], 86, False, [False, False, True, False], 2243, 'North', (17, 7))
Element 8: (3, (17, 7), ['.', '', '%', '.'], [(11, 5), (10, 10), (9, 12)], [False, False, True, False], 84, False, [True, False, False, True], 3272, 'East', (18, 7))
Element 9: (3, (18, 7), ['', '%', '%', '%'], [(12, 5), (11, 10), (10, 12)], [False, True, True, True], 82, False, [False, False, False, False], 3311, 'West', (17, 7))
Element 10: (3, (17, 7), ['.', '', '%', ''], [(13, 5), (12, 10), (11, 12)], [False, False, True, False], 80, False, [True, False, False, False], 3340, 'West', (16, 7))
Element 11: (3, (16, 7), ['.', '', '%', ''], [(13, 6), (13, 10), (12, 12)], [False, False, True, False], 78, False, [True, False, False, False], 3369, 'West', (15, 7))
Element 12: (3, (15, 7), ['.', '', '%', ''], [(13, 7), (14, 10), (13, 12)], [False, False, True, False], 76, False, [True, False, False, False], 3408, 'West', (14, 7))
Element 13: (3, (14, 7), ['', '', '.', ''], [(13, 8), (15, 10), (14, 12)], [False, False, False, False], 74, False, [False, False, True, False], 3447, 'North', (14, 8))
Element 14: (3, (14, 8), ['', '', '.', '%'], [(13, 9), (15, 9), (15, 12)], [False, False, False, True], 72, False, [False, False, True, False], 3486, 'North', (14, 9))
Element 15: (3, (14, 9), ['', '', '', ''], [(12, 9), (16, 9), (16, 12)], [False, False, False, False], 70, False, [False, False, False, False], 3525, 'East', (15, 9))
Element 16: (3, (15, 9), ['', '%', '', ''], [(12, 8), (17, 9), (16, 13)], [False, True, False, False], 68, False, [False, False, False, False], 3554, 'East', (16, 9))
Element 17: (3, (16, 9), ['', '%', '%', ''], [(12, 7), (18, 9), (15, 13)], [False, True, True, False], 66, False, [False, False, False, False], 3583, 'East', (17, 9))
Element 18: (3, (17, 9), ['', '%', '.', 'G'], [(11, 7), (18, 9), (14, 13)], [False, True, False, False], 64, False, [False, False, True, False], 3602, 'North', (17, 10))
