Element 1: (3, (12, 9), ['.', '.', 'G', '.'], [(4, 8), (12, 5), (12, 10)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'East', (13, 9))
Element 2: (3, (13, 9), ['', '.', 'G', '.'], [(5, 8), (13, 5), (13, 10)], [False, False, False, False], 96, False, [False, True, False, True], 68, 'East', (14, 9))
Element 3: (3, (14, 9), ['', '.', 'G', '.'], [(6, 8), (13, 6), (14, 10)], [False, False, False, False], 94, False, [False, True, False, True], 1097, 'East', (15, 9))
Element 4: (3, (15, 9), ['', '%', 'G', '.'], [(7, 8), (14, 6), (15, 10)], [False, True, False, False], 92, False, [False, False, False, True], 1136, 'East', (16, 9))
Element 5: (3, (16, 9), ['G', '%', '%', '.'], [(8, 8), (15, 6), (15, 9)], [False, True, True, False], 90, False, [False, False, False, True], 1165, 'East', (17, 9))
Element 6: (3, (17, 9), ['G', '%', '.', '.'], [(9, 8), (16, 6), (16, 9)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (18, 9))
Element 7: (3, (18, 9), ['G', '%', '%', '%'], [(10, 8), (17, 6), (17, 9)], [False, True, True, True], 86, False, [False, False, False, False], 2213, 'Stop', (18, 9))
Element 8: (3, (18, 9), ['', '%', '%', '%'], [(10, 7), (17, 7), (17, 10)], [False, True, True, True], 84, False, [False, False, False, False], 2242, 'West', (17, 9))
Element 9: (3, (17, 9), ['', '%', '', ''], [(11, 7), (18, 7), (17, 11)], [False, True, False, False], 82, False, [False, False, False, False], 2271, 'Stop', (17, 9))
Element 10: (3, (17, 9), ['', '%', '', ''], [(12, 7), (17, 7), (18, 11)], [False, True, False, False], 80, False, [False, False, False, False], 2290, 'West', (16, 9))
Element 11: (3, (16, 9), ['', '%', '%', ''], [(13, 7), (16, 7), (17, 11)], [False, True, True, False], 78, False, [False, False, False, False], 2309, 'West', (15, 9))
Element 12: (3, (15, 9), ['', '%', '', ''], [(14, 7), (15, 7), (16, 11)], [False, True, False, False], 76, False, [False, False, False, False], 2338, 'West', (14, 9))
Element 13: (3, (14, 9), ['', 'G', '', ''], [(14, 8), (14, 7), (16, 12)], [False, False, False, False], 74, False, [False, False, False, False], 2357, 'West', (13, 9))
Element 14: (3, (13, 9), ['', 'G', '', ''], [(13, 8), (14, 8), (16, 13)], [False, False, False, False], 72, False, [False, False, False, False], 2376, 'East', (14, 9))
Element 15: (3, (14, 9), ['', '', '', ''], [(12, 8), (13, 8), (15, 13)], [False, False, False, False], 70, False, [False, False, False, False], 2395, 'West', (13, 9))
Element 16: (3, (13, 9), ['G', '', '', ''], [(12, 9), (13, 7), (15, 12)], [False, False, False, False], 68, False, [False, False, False, False], 2404, 'South', (13, 8))
Element 17: (3, (13, 8), ['', '', '', ''], [(11, 9), (12, 7), (14, 12)], [False, False, False, False], 66, False, [False, False, False, False], 2423, 'East', (14, 8))
Element 18: (3, (14, 8), ['', '', '', '%'], [(11, 10), (12, 6), (14, 13)], [False, False, False, True], 64, False, [False, False, False, False], 2442, 'South', (14, 7))
Element 19: (3, (14, 7), ['', '', '', ''], [(11, 11), (11, 6), (13, 13)], [False, False, False, False], 62, False, [False, False, False, False], 2471, 'East', (15, 7))
Element 20: (3, (15, 7), ['', '', '%', ''], [(12, 11), (10, 6), (13, 12)], [False, False, True, False], 60, False, [False, False, False, False], 2500, 'East', (16, 7))
Element 21: (3, (16, 7), ['', '', '%', ''], [(13, 11), (10, 5), (12, 12)], [False, False, True, False], 58, False, [False, False, False, False], 2529, 'East', (17, 7))
Element 22: (3, (17, 7), ['', '', '%', ''], [(13, 12), (9, 5), (12, 13)], [False, False, True, False], 56, False, [False, False, False, False], 2548, 'East', (18, 7))
Element 23: (3, (18, 7), ['', '%', '%', '%'], [(14, 12), (9, 6), (12, 12)], [False, True, True, True], 54, False, [False, False, False, False], 2557, 'West', (17, 7))
Element 24: (3, (17, 7), ['', '', '%', ''], [(15, 12), (9, 7), (11, 12)], [False, False, True, False], 52, False, [False, False, False, False], 2576, 'South', (17, 6))
Element 25: (3, (17, 6), ['', '%', '', '%'], [(16, 12), (10, 7), (10, 12)], [False, True, False, True], 50, False, [False, False, False, False], 2585, 'West', (16, 6))
Element 26: (3, (16, 6), ['', '%', '', ''], [(16, 13), (11, 7), (9, 12)], [False, True, False, False], 48, False, [False, False, False, False], 3584, 'West', (15, 6))
Element 27: (3, (15, 6), ['', '%', '', ''], [(15, 13), (10, 7), (9, 11)], [False, True, False, False], 46, False, [False, False, False, False], 3593, 'West', (14, 6))
Element 28: (3, (14, 6), ['', '%', '', ''], [(14, 13), (10, 8), (8, 11)], [False, True, False, False], 44, False, [False, False, False, False], 4592, 'West', (13, 6))
Element 29: (3, (13, 6), ['', '', '', ''], [(13, 13), (9, 8), (8, 10)], [False, False, False, False], 42, False, [False, False, False, False], 4601, 'North', (13, 7))
Element 30: (3, (13, 7), ['', '', '', ''], [(12, 13), (8, 8), (9, 10)], [False, False, False, False], 40, False, [False, False, False, False], 4610, 'West', (12, 7))
Element 31: (3, (12, 7), ['', '', '', ''], [(12, 12), (7, 8), (10, 10)], [False, False, False, False], 38, False, [False, False, False, False], 4619, 'North', (12, 8))
Element 32: (3, (12, 8), ['%', '', '', ''], [(11, 12), (6, 8), (10, 11)], [True, False, False, False], 36, False, [False, False, False, False], 4628, 'South', (12, 7))
Element 33: (3, (12, 7), ['', '', '', ''], [(10, 12), (5, 8), (11, 11)], [False, False, False, False], 34, False, [False, False, False, False], 4627, 'South', (12, 6))
Element 34: (3, (12, 6), ['', '', '', ''], [(10, 11), (5, 9), (12, 11)], [False, False, False, False], 32, False, [False, False, False, False], 4636, 'South', (12, 5))
Element 35: (3, (12, 5), ['', '%', '', ''], [(10, 10), (5, 10), (13, 11)], [False, True, False, False], 30, False, [False, False, False, False], 4645, 'East', (13, 5))
Element 36: (3, (13, 5), ['', '%', '', '%'], [(9, 10), (6, 10), (12, 11)], [False, True, False, True], 28, False, [False, False, False, False], 4654, 'West', (12, 5))
Element 37: (3, (12, 5), ['', '%', '', ''], [(9, 11), (7, 10), (11, 11)], [False, True, False, False], 26, False, [False, False, False, False], 4663, 'West', (11, 5))
Element 38: (3, (11, 5), ['', '%', '', ''], [(9, 12), (7, 11), (10, 11)], [False, True, False, False], 24, False, [False, False, False, False], 4672, 'North', (11, 6))
Element 39: (3, (11, 6), ['', '', '', ''], [(9, 11), (6, 11), (10, 10)], [False, False, False, False], 22, False, [False, False, False, False], 4681, 'North', (11, 7))
Element 40: (3, (11, 7), ['', '', '%', ''], [(8, 11), (6, 12), (9, 10)], [False, False, True, False], 20, False, [False, False, False, False], 4690, 'West', (10, 7))
Element 41: (3, (10, 7), ['', '', '', ''], [(8, 10), (5, 12), (9, 11)], [False, False, False, False], 18, False, [False, False, False, False], 4699, 'North', (10, 8))
Element 42: (3, (10, 8), ['', '', '%', '%'], [(7, 10), (5, 13), (8, 11)], [False, False, True, True], 16, False, [False, False, False, False], 4708, 'West', (9, 8))
Element 43: (3, (9, 8), ['', '', '%', ''], [(7, 11), (4, 13), (8, 10)], [False, False, True, False], 14, False, [False, False, False, False], 4717, 'South', (9, 7))
Element 44: (3, (9, 7), ['%', '', '', ''], [(6, 11), (3, 13), (8, 11)], [True, False, False, False], 12, False, [False, False, False, False], 4726, 'South', (9, 6))
Element 45: (3, (9, 6), ['.', '', '', ''], [(5, 11), (2, 13), (7, 11)], [False, False, False, False], 10, False, [True, False, False, False], 4745, 'West', (8, 6))
Element 46: (3, (8, 6), ['.', '.', '%', ''], [(4, 11), (1, 13), (7, 10)], [False, False, True, False], 8, False, [True, True, False, False], 4774, 'South', (8, 5))
Element 47: (3, (8, 5), ['.', '%', '', ''], [(4, 10), (2, 13), (6, 10)], [False, True, False, False], 6, False, [True, False, False, False], 4793, 'West', (7, 5))
Element 48: (3, (7, 5), ['.', '%', '.', ''], [(4, 9), (3, 13), (6, 11)], [False, True, False, False], 4, False, [True, False, True, False], 4812, 'North', (7, 6))
Element 49: (3, (7, 6), ['.', '', '%', ''], [(3, 9), (4, 13), (6, 12)], [False, False, True, False], 2, False, [True, False, False, False], 4831, 'West', (6, 6))
Element 50: (3, (6, 6), ['.', '.', '%', ''], [(3, 9), (4, 13), (6, 12)], [False, False, True, False], 0, False, [True, True, False, False], 4840, 'Stop', (6, 6))
Element 51: #0#
