Element 1: (2, (10, 7), ['.', '.', 'F', '.'], [(13, 12), (6, 10), (16, 4)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 8))
Element 2: (2, (10, 8), ['.', '', '%', '%'], [(14, 12), (7, 10), (16, 3)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 8))
Element 3: (2, (9, 8), ['.', '.', '%', ''], [(15, 12), (8, 10), (17, 3)], [False, False, True, False], 94, False, [True, True, False, False], 1087, 'South', (9, 7))
Element 4: (2, (9, 7), ['%', '.', '', ''], [(16, 12), (8, 11), (18, 3)], [True, False, False, False], 92, False, [False, True, False, False], 2116, 'South', (9, 6))
Element 5: (2, (9, 6), ['.', '.', '', '.'], [(16, 13), (9, 11), (17, 3)], [False, False, False, False], 90, False, [True, True, False, True], 2145, 'East', (10, 6))
Element 6: (2, (10, 6), ['', '.', '', '.'], [(15, 13), (9, 12), (16, 3)], [False, False, False, False], 88, False, [False, True, False, True], 3164, 'East', (11, 6))
Element 7: (2, (11, 6), ['', '.', '.', '.'], [(14, 13), (10, 12), (16, 4)], [False, False, False, False], 86, False, [False, True, True, True], 3193, 'East', (12, 6))
Element 8: (2, (12, 6), ['', '.', '.', '.'], [(13, 13), (11, 12), (15, 4)], [False, False, False, False], 84, False, [False, True, True, True], 3232, 'East', (13, 6))
Element 9: (2, (13, 6), ['', '.', '.', '.'], [(12, 13), (11, 11), (14, 4)], [False, False, False, False], 82, False, [False, True, True, True], 3271, 'East', (14, 6))
Element 10: (2, (14, 6), ['', '%', '.', '.'], [(13, 13), (12, 11), (15, 4)], [False, True, False, False], 80, False, [False, False, True, True], 3290, 'East', (15, 6))
Element 11: (2, (15, 6), ['', '%', '.', '.'], [(14, 13), (13, 11), (16, 4)], [False, True, False, False], 78, False, [False, False, True, True], 3309, 'East', (16, 6))
Element 12: (2, (16, 6), ['', '%', '.', '.'], [(15, 13), (13, 10), (16, 4)], [False, True, False, False], 76, False, [False, False, True, True], 3328, 'East', (17, 6))
Element 13: (2, (17, 6), ['', '%', '.', '%'], [(16, 13), (14, 10), (16, 3)], [False, True, False, True], 74, False, [False, False, True, False], 3347, 'North', (17, 7))
Element 14: (2, (17, 7), ['.', '', '%', '.'], [(16, 12), (15, 10), (17, 3)], [False, False, True, False], 72, False, [True, False, False, True], 3366, 'East', (18, 7))
Element 15: (2, (18, 7), ['', '%', '%', '%'], [(16, 11), (15, 9), (18, 3)], [False, True, True, True], 70, False, [False, False, False, False], 3395, 'West', (17, 7))
Element 16: (2, (17, 7), ['.', '', '%', ''], [(17, 11), (16, 9), (17, 3)], [False, False, True, False], 68, False, [True, False, False, False], 3414, 'West', (16, 7))
Element 17: (2, (16, 7), ['.', '', '%', ''], [(18, 11), (17, 9), (16, 3)], [False, False, True, False], 66, False, [True, False, False, False], 3443, 'West', (15, 7))
Element 18: (2, (15, 7), ['.', '', '%', ''], [(17, 11), (18, 9), (16, 4)], [False, False, True, False], 64, False, [True, False, False, False], 3462, 'West', (14, 7))
Element 19: (2, (14, 7), ['.', '', '.', ''], [(17, 10), (17, 9), (15, 4)], [False, False, False, False], 62, False, [True, False, True, False], 3481, 'North', (14, 8))
Element 20: (2, (14, 8), ['.', '', '.', '%'], [(17, 11), (17, 10), (14, 4)], [False, False, False, True], 60, False, [True, False, True, False], 3490, 'North', (14, 9))
Element 21: (2, (14, 9), ['.', '', '', ''], [(16, 11), (17, 11), (15, 4)], [False, False, False, False], 58, False, [True, False, False, False], 3499, 'West', (13, 9))
Element 22: (2, (13, 9), ['.', '.', '', ''], [(16, 12), (18, 11), (16, 4)], [False, False, False, False], 56, False, [True, True, False, False], 3508, 'South', (13, 8))
Element 23: (2, (13, 8), ['.', '.', '', ''], [(15, 12), (17, 11), (16, 4)], [False, False, False, False], 54, False, [True, True, False, False], 3517, 'South', (13, 7))
Element 24: (2, (13, 7), ['.', '', '', ''], [(15, 13), (16, 11), (16, 3)], [False, False, False, False], 52, False, [True, False, False, False], 3526, 'West', (12, 7))
Element 25: (2, (12, 7), ['.', '', '.', ''], [(15, 12), (16, 12), (17, 3)], [False, False, False, False], 50, False, [True, False, True, False], 3535, 'North', (12, 8))
Element 26: (2, (12, 8), ['%', '', '.', ''], [(14, 12), (16, 13), (18, 3)], [True, False, False, False], 48, False, [False, False, True, False], 3544, 'North', (12, 9))
Element 27: (2, (12, 9), ['.', '', '.', ''], [(14, 13), (15, 13), (17, 3)], [False, False, False, False], 46, False, [True, False, True, False], 3553, 'North', (12, 10))
Element 28: (2, (12, 10), ['.', '', '', ''], [(14, 12), (15, 12), (16, 3)], [False, False, False, False], 44, False, [True, False, False, False], 3562, 'West', (11, 10))
Element 29: (2, (11, 10), ['.', '.', '', ''], [(13, 12), (14, 12), (16, 4)], [False, False, False, False], 42, False, [True, True, False, False], 3571, 'South', (11, 9))
Element 30: (2, (11, 9), ['%', '%', '', ''], [(13, 13), (14, 13), (15, 4)], [True, True, False, False], 40, False, [False, False, False, False], 3580, 'North', (11, 10))
Element 31: (2, (11, 10), ['.', '', '', ''], [(13, 12), (13, 13), (14, 4)], [False, False, False, False], 38, False, [True, False, False, False], 3579, 'West', (10, 10))
Element 32: (2, (10, 10), ['.', '%', '.', ''], [(13, 11), (13, 12), (15, 4)], [False, True, False, False], 36, False, [True, False, True, False], 3588, 'North', (10, 11))
Element 33: (2, (10, 11), ['', '', '', ''], [(13, 10), (12, 12), (16, 4)], [False, False, False, False], 34, False, [False, False, False, False], 3597, 'East', (11, 11))
Element 34: (2, (11, 11), ['', '', '', ''], [(14, 10), (12, 13), (16, 4)], [False, False, False, False], 32, False, [False, False, False, False], 3596, 'East', (12, 11))
Element 35: (2, (12, 11), ['', '', 'G', ''], [(15, 10), (12, 12), (16, 3)], [False, False, False, False], 30, False, [False, False, False, False], 3595, 'East', (13, 11))
Element 36: (2, (13, 11), ['', '', 'G', '%'], [(15, 9), (13, 12), (17, 3)], [False, False, False, True], 28, False, [False, False, False, False], 3594, 'South', (13, 10))
Element 37: (2, (13, 10), ['', '', '', ''], [(16, 9), (13, 13), (18, 3)], [False, False, False, False], 26, False, [False, False, False, False], 3593, 'East', (14, 10))
Element 38: (2, (14, 10), ['', '', '%', ''], [(17, 9), (12, 13), (17, 3)], [False, False, True, False], 24, False, [False, False, False, False], 3592, 'East', (15, 10))
Element 39: (2, (15, 10), ['', '', '%', '%'], [(18, 9), (13, 13), (16, 3)], [False, False, True, True], 22, False, [False, False, False, False], 3591, 'South', (15, 9))
Element 40: (2, (15, 9), ['', '%', '', ''], [(17, 9), (14, 13), (16, 4)], [False, True, False, False], 20, False, [False, False, False, False], 3590, 'East', (16, 9))
Element 41: (2, (16, 9), ['', '%', '%', ''], [(17, 10), (14, 12), (15, 4)], [False, True, True, False], 18, False, [False, False, False, False], 3589, 'East', (17, 9))
Element 42: (2, (17, 9), ['', '%', '', ''], [(17, 9), (13, 12), (14, 4)], [False, True, False, False], 16, False, [False, False, False, False], 3588, 'East', (18, 9))
Element 43: (2, (18, 9), ['', '%', '%', '%'], [(16, 9), (14, 12), (15, 4)], [False, True, True, True], 14, False, [False, False, False, False], 3587, 'West', (17, 9))
Element 44: (2, (17, 9), ['', '%', '', ''], [(15, 9), (15, 12), (16, 4)], [False, True, False, False], 12, False, [False, False, False, False], 3586, 'North', (17, 10))
Element 45: (2, (17, 10), ['%', '', '', '%'], [(15, 10), (15, 13), (16, 4)], [True, False, False, True], 10, False, [False, False, False, False], 3585, 'North', (17, 11))
Element 46: (2, (17, 11), ['', '', '%', ''], [(14, 10), (14, 13), (16, 3)], [False, False, True, False], 8, False, [False, False, False, False], 3584, 'East', (18, 11))
Element 47: (2, (18, 11), ['', '%', '%', '%'], [(14, 9), (15, 13), (17, 3)], [False, True, True, True], 6, False, [False, False, False, False], 3583, 'West', (17, 11))
Element 48: (2, (17, 11), ['', '', '%', ''], [(14, 8), (16, 13), (18, 3)], [False, False, True, False], 4, False, [False, False, False, False], 3582, 'West', (16, 11))
Element 49: (2, (16, 11), ['%', '%', 'G', ''], [(14, 7), (16, 12), (17, 3)], [True, True, False, False], 2, False, [False, False, False, False], 3581, 'East', (17, 11))
Element 50: (2, (17, 11), ['', '', '%', ''], [(14, 7), (16, 12), (16, 3)], [False, False, True, False], 0, False, [False, False, False, False], 3580, 'Stop', (17, 11))
Element 51: #0#
