Element 1: (1, (4, 9), ['.', '.', '.', 'G'], [(6, 8), (5, 9), (15, 6)], [False, False, False, False], 98, False, [True, True, True, False], 999, 'North', (4, 10))
Element 18: (1, (14, 12), ['', '%', 'G', ''], [(18, 9), (14, 13), (17, 11)], [False, True, False, False], 64, False, [False, False, False, False], 4522, 'East', (15, 12))
Element 19: (1, (15, 12), ['', '%', '', ''], [(17, 9), (13, 13), (18, 11)], [False, True, False, False], 62, False, [False, False, False, False], 4531, 'East', (16, 12))
Element 20: (1, (16, 12), ['', '.', '', '%'], [(17, 10), (12, 13), (17, 11)], [False, False, False, True], 60, False, [False, True, False, False], 4540, 'South', (16, 11))
Element 21: (1, (16, 11), ['%', '%', '', 'G'], [(17, 11), (13, 13), (18, 11)], [True, True, False, False], 58, False, [False, False, False, False], 4549, 'North', (16, 12))
Element 22: (1, (16, 12), ['', 'G', '', '%'], [(16, 11), (14, 13), (18, 11)], [False, False, False, True], 56, False, [False, False, False, False], 4548, 'North', (16, 13))
Element 23: (1, (16, 13), ['G', 'G', '%', '%'], [(16, 12), (15, 13), (18, 11)], [False, False, True, True], 54, False, [False, False, False, False], 4547, 'Stop', (16, 13))
Element 24: (1, (16, 13), ['', '', '%', '%'], [(15, 12), (14, 13), (18, 11)], [False, False, True, True], 52, False, [False, False, False, False], 4546, 'West', (15, 13))
Element 25: (1, (15, 13), ['', '', '%', ''], [(16, 12), (14, 12), (18, 11)], [False, False, True, False], 50, False, [False, False, False, False], 4545, 'Stop', (15, 13))
Element 26: (1, (15, 13), ['', '', '%', ''], [(16, 11), (14, 12), (18, 11)], [False, False, True, False], 48, False, [False, False, False, False], 4544, 'South', (15, 12))
Element 27: (1, (15, 12), ['', '%', '', ''], [(17, 11), (15, 12), (18, 11)], [False, True, False, False], 46, False, [False, False, False, False], 4543, 'West', (14, 12))
Element 28: (1, (14, 12), ['', '%', '', 'G'], [(17, 10), (15, 12), (18, 11)], [False, True, False, False], 44, False, [False, False, False, False], 4542, 'North', (14, 13))
Element 29: (1, (14, 13), ['', '', '%', 'G'], [(17, 9), (15, 13), (18, 11)], [False, False, True, False], 42, False, [False, False, False, False], 4541, 'West', (13, 13))
Element 30: (1, (13, 13), ['', '', '%', ''], [(16, 9), (15, 12), (18, 11)], [False, False, True, False], 40, False, [False, False, False, False], 4540, 'West', (12, 13))
Element 31: (1, (12, 13), ['%', '', '%', ''], [(15, 9), (14, 12), (18, 11)], [True, False, True, False], 38, False, [False, False, False, False], 4539, 'South', (12, 12))
Element 32: (1, (12, 12), ['', '', '', ''], [(14, 9), (14, 13), (18, 11)], [False, False, False, False], 36, False, [False, False, False, False], 4538, 'West', (11, 12))
Element 33: (1, (11, 12), ['', '.', '%', ''], [(14, 8), (14, 12), (18, 11)], [False, False, True, False], 34, False, [False, True, False, False], 4537, 'South', (11, 11))
Element 34: (1, (11, 11), ['.', '', '', ''], [(14, 7), (13, 12), (18, 11)], [False, False, False, False], 32, False, [True, False, False, False], 4546, 'West', (10, 11))
Element 35: (1, (10, 11), ['', '', '', ''], [(14, 6), (13, 13), (17, 11)], [False, False, False, False], 30, False, [False, False, False, False], 4565, 'North', (10, 12))
Element 36: (1, (10, 12), ['', '', '%', ''], [(13, 6), (13, 12), (17, 10)], [False, False, True, False], 28, False, [False, False, False, False], 4574, 'West', (9, 12))
Element 37: (1, (9, 12), ['%', '', '%', ''], [(13, 5), (13, 11), (17, 9)], [True, False, True, False], 26, False, [False, False, False, False], 4583, 'South', (9, 11))
Element 38: (1, (9, 11), ['', '', '', ''], [(12, 5), (13, 10), (17, 9)], [False, False, False, False], 24, False, [False, False, False, False], 4592, 'West', (8, 11))
Element 39: (1, (8, 11), ['', '', '%', ''], [(12, 6), (14, 10), (17, 9)], [False, False, True, False], 22, False, [False, False, False, False], 4601, 'East', (9, 11))
Element 40: (1, (9, 11), ['', '', '', ''], [(11, 6), (15, 10), (17, 9)], [False, False, False, False], 20, False, [False, False, False, False], 4610, 'North', (9, 12))
Element 41: (1, (9, 12), ['%', '', '%', ''], [(11, 5), (15, 9), (17, 9)], [True, False, True, False], 18, False, [False, False, False, False], 4619, 'East', (10, 12))
Element 42: (1, (10, 12), ['', '', '%', ''], [(10, 5), (16, 9), (17, 9)], [False, False, True, False], 16, False, [False, False, False, False], 4628, 'South', (10, 11))
Element 43: (1, (10, 11), ['', '', '', ''], [(10, 6), (15, 9), (17, 9)], [False, False, False, False], 14, False, [False, False, False, False], 4637, 'West', (9, 11))
Element 44: (1, (9, 11), ['', '', '', ''], [(9, 6), (14, 9), (17, 9)], [False, False, False, False], 12, False, [False, False, False, False], 4646, 'East', (10, 11))
Element 45: (1, (10, 11), ['', '', '', ''], [(9, 7), (14, 8), (17, 9)], [False, False, False, False], 10, False, [False, False, False, False], 4655, 'East', (11, 11))
Element 46: (1, (11, 11), ['', '', '', ''], [(9, 6), (14, 7), (17, 9)], [False, False, False, False], 8, False, [False, False, False, False], 4654, 'North', (11, 12))
Element 47: (1, (11, 12), ['', '', '%', ''], [(9, 5), (15, 7), (17, 9)], [False, False, True, False], 6, False, [False, False, False, False], 4663, 'West', (10, 12))
Element 48: (1, (10, 12), ['', '', '%', ''], [(8, 5), (16, 7), (17, 9)], [False, False, True, False], 4, False, [False, False, False, False], 4672, 'East', (11, 12))
Element 49: (1, (11, 12), ['', '', '%', ''], [(8, 6), (17, 7), (18, 9)], [False, False, True, False], 2, False, [False, False, False, False], 4681, 'East', (12, 12))
Element 50: (1, (12, 12), ['', '', '', ''], [(8, 6), (18, 7), (17, 9)], [False, False, False, False], 0, False, [False, False, False, False], 4680, 'Stop', (12, 12))
Element 51: #0#
