Element 1: (1, (1, 13), ['%', '%', '%', '.'], [(3, 5), (3, 2), (16, 12)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 13))
Element 2: (1, (2, 13), ['', '%', '%', '.'], [(4, 5), (4, 2), (16, 13)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 13))
Element 3: (1, (3, 13), ['', '%', '%', '.'], [(5, 5), (5, 2), (15, 13)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (4, 13))
Element 4: (1, (4, 13), ['', '%', '%', '.'], [(6, 5), (6, 2), (15, 12)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (5, 13))
Element 5: (1, (5, 13), ['', '.', '%', '%'], [(6, 4), (6, 3), (14, 12)], [False, False, True, True], 90, False, [False, True, False, False], 1155, 'South', (5, 12))
Element 6: (1, (5, 12), ['%', '.', '', '.'], [(6, 3), (5, 3), (14, 13)], [True, False, False, False], 88, False, [False, True, False, True], 1184, 'East', (6, 12))
Element 7: (1, (6, 12), ['', '.', '%', '%'], [(6, 2), (4, 3), (13, 13)], [False, False, True, True], 86, False, [False, True, False, False], 1213, 'South', (6, 11))
Element 8: (1, (6, 11), ['.', '.', '', '.'], [(6, 1), (3, 3), (13, 12)], [False, False, False, False], 84, False, [True, True, False, True], 1252, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '.', '%', 'F'], [(7, 1), (2, 3), (13, 11)], [False, False, True, False], 82, False, [False, True, False, False], 1291, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '.', '%', '.'], [(8, 1), (2, 4), (13, 10)], [False, False, True, False], 80, False, [False, True, False, True], 2320, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', 'F', '.'], [(7, 1), (2, 5), (14, 10)], [False, False, False, False], 78, False, [False, True, False, True], 2349, 'North', (9, 12))
Element 12: (1, (9, 12), ['%', '', '%', '.'], [(6, 1), (2, 6), (15, 10)], [True, False, True, False], 76, False, [False, False, False, True], 3368, 'East', (10, 12))
Element 13: (1, (10, 12), ['', '.', '%', '.'], [(5, 1), (3, 6), (15, 9)], [False, False, True, False], 74, False, [False, True, False, True], 3407, 'East', (11, 12))
Element 14: (1, (11, 12), ['', '.', '%', '.'], [(4, 1), (4, 6), (16, 9)], [False, False, True, False], 72, False, [False, True, False, True], 3446, 'East', (12, 12))
Element 15: (1, (12, 12), ['', '.', '.', ''], [(3, 1), (5, 6), (17, 9)], [False, False, False, False], 70, False, [False, True, True, False], 3485, 'North', (12, 13))
Element 16: (1, (12, 13), ['%', '', '%', ''], [(2, 1), (6, 6), (18, 9)], [True, False, True, False], 68, False, [False, False, False, False], 3524, 'East', (13, 13))
Element 17: (1, (13, 13), ['', '', '%', ''], [(2, 2), (7, 6), (17, 9)], [False, False, True, False], 66, False, [False, False, False, False], 3543, 'East', (14, 13))
Element 18: (1, (14, 13), ['', '', '%', ''], [(1, 2), (8, 6), (17, 10)], [False, False, True, False], 64, False, [False, False, False, False], 3572, 'East', (15, 13))
Element 19: (1, (15, 13), ['', '', '%', ''], [(1, 1), (9, 6), (17, 11)], [False, False, True, False], 62, False, [False, False, False, False], 3601, 'East', (16, 13))
Element 20: (1, (16, 13), ['', '', '%', '%'], [(1, 2), (10, 6), (18, 11)], [False, False, True, True], 60, False, [False, False, False, False], 3620, 'South', (16, 12))
Element 21: (1, (16, 12), ['', '.', '', '%'], [(2, 2), (11, 6), (17, 11)], [False, False, False, True], 58, False, [False, True, False, False], 3629, 'South', (16, 11))
Element 22: (1, (16, 11), ['%', '%', '', ''], [(3, 2), (12, 6), (17, 10)], [True, True, False, False], 56, False, [False, False, False, False], 3648, 'East', (17, 11))
Element 23: (1, (17, 11), ['', '', '%', ''], [(4, 2), (13, 6), (17, 9)], [False, False, True, False], 54, False, [False, False, False, False], 3657, 'East', (18, 11))
Element 24: (1, (18, 11), ['', '%', '%', '%'], [(5, 2), (14, 6), (17, 10)], [False, True, True, True], 52, False, [False, False, False, False], 3666, 'West', (17, 11))
Element 25: (1, (17, 11), ['', '', '%', ''], [(5, 3), (15, 6), (17, 9)], [False, False, True, False], 50, False, [False, False, False, False], 3675, 'South', (17, 10))
Element 26: (1, (17, 10), ['%', '', '', '%'], [(4, 3), (16, 6), (16, 9)], [True, False, False, True], 48, False, [False, False, False, False], 3684, 'South', (17, 9))
Element 27: (1, (17, 9), ['', '%', '', ''], [(3, 3), (17, 6), (15, 9)], [False, True, False, False], 46, False, [False, False, False, False], 3693, 'East', (18, 9))
Element 28: (1, (18, 9), ['', '%', '%', '%'], [(2, 3), (17, 7), (14, 9)], [False, True, True, True], 44, False, [False, False, False, False], 3712, 'West', (17, 9))
Element 29: (1, (17, 9), ['', '%', '', ''], [(2, 4), (18, 7), (14, 8)], [False, True, False, False], 42, False, [False, False, False, False], 3731, 'West', (16, 9))
Element 30: (1, (16, 9), ['', '%', '%', ''], [(1, 4), (17, 7), (14, 7)], [False, True, True, False], 40, False, [False, False, False, False], 3750, 'West', (15, 9))
Element 31: (1, (15, 9), ['', '%', '', ''], [(2, 4), (16, 7), (15, 7)], [False, True, False, False], 38, False, [False, False, False, False], 3769, 'North', (15, 10))
Element 32: (1, (15, 10), ['', '', '%', '%'], [(2, 5), (17, 7), (16, 7)], [False, False, True, True], 36, False, [False, False, False, False], 3768, 'West', (14, 10))
Element 33: (1, (14, 10), ['', '', '%', ''], [(2, 6), (17, 6), (17, 7)], [False, False, True, False], 34, False, [False, False, False, False], 3767, 'South', (14, 9))
Element 34: (1, (14, 9), ['.', '', '', ''], [(2, 7), (16, 6), (18, 7)], [False, False, False, False], 32, False, [True, False, False, False], 3776, 'West', (13, 9))
Element 35: (1, (13, 9), ['.', '.', '', ''], [(3, 7), (16, 7), (17, 7)], [False, False, False, False], 30, False, [True, True, False, False], 3795, 'South', (13, 8))
Element 36: (1, (13, 8), ['.', '.', '', ''], [(4, 7), (16, 6), (17, 6)], [False, False, False, False], 28, False, [True, True, False, False], 3814, 'South', (13, 7))
Element 37: (1, (13, 7), ['.', '', '', ''], [(4, 8), (15, 6), (16, 6)], [False, False, False, False], 26, False, [True, False, False, False], 3833, 'West', (12, 7))
Element 38: (1, (12, 7), ['.', '', '.', ''], [(5, 8), (15, 7), (15, 6)], [False, False, False, False], 24, False, [True, False, True, False], 3852, 'North', (12, 8))
Element 39: (1, (12, 8), ['%', '', '.', ''], [(6, 8), (14, 7), (14, 6)], [True, False, False, False], 22, False, [False, False, True, False], 4861, 'North', (12, 9))
Element 40: (1, (12, 9), ['.', '', '.', ''], [(7, 8), (14, 8), (13, 6)], [False, False, False, False], 20, False, [True, False, True, False], 4880, 'North', (12, 10))
Element 41: (1, (12, 10), ['.', '', '.', ''], [(8, 8), (14, 9), (13, 5)], [False, False, False, False], 18, False, [True, False, True, False], 4909, 'North', (12, 11))
Element 42: (1, (12, 11), ['.', '', '', ''], [(9, 8), (15, 9), (12, 5)], [False, False, False, False], 16, False, [True, False, False, False], 4938, 'West', (11, 11))
Element 43: #1#
