Element 1: (1, (1, 13), ['%', '%', '%', '.'], [(14, 10), (4, 1), (4, 9)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 13))
Element 2: (1, (2, 13), ['', '%', '%', '.'], [(15, 10), (5, 1), (5, 9)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 13))
Element 3: (1, (3, 13), ['', '%', '%', '.'], [(15, 9), (6, 1), (5, 10)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (4, 13))
Element 4: (1, (4, 13), ['', '%', '%', '.'], [(16, 9), (7, 1), (6, 10)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (5, 13))
Element 5: (1, (5, 13), ['', '.', '%', '%'], [(17, 9), (8, 1), (7, 10)], [False, False, True, True], 90, False, [False, True, False, False], 165, 'South', (5, 12))
Element 6: (1, (5, 12), ['%', '.', '', '.'], [(18, 9), (7, 1), (8, 10)], [True, False, False, False], 88, False, [False, True, False, True], 194, 'East', (6, 12))
Element 7: (1, (6, 12), ['', '.', '%', '%'], [(17, 9), (6, 1), (8, 11)], [False, False, True, True], 86, False, [False, True, False, False], 1203, 'South', (6, 11))
Element 8: (1, (6, 11), ['.', '', '', '.'], [(17, 10), (6, 2), (9, 11)], [False, False, False, False], 84, False, [True, False, False, True], 1242, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '', '%', ''], [(17, 11), (6, 3), (9, 12)], [False, False, True, False], 82, False, [False, False, False, False], 2271, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '', '%', ''], [(18, 11), (6, 4), (10, 12)], [False, False, True, False], 80, False, [False, False, False, False], 3290, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', '', '.'], [(17, 11), (6, 5), (11, 12)], [False, False, False, False], 78, False, [False, True, False, True], 3309, 'East', (10, 11))
Element 12: (1, (10, 11), ['', '.', '', '.'], [(16, 11), (7, 5), (12, 12)], [False, False, False, False], 76, False, [False, True, False, True], 3348, 'East', (11, 11))
Element 13: (1, (11, 11), ['', '.', '', '.'], [(16, 12), (8, 5), (13, 12)], [False, False, False, False], 74, False, [False, True, False, True], 3387, 'East', (12, 11))
Element 14: (1, (12, 11), ['', '.', '', '.'], [(16, 13), (9, 5), (14, 12)], [False, False, False, False], 72, False, [False, True, False, True], 3426, 'East', (13, 11))
Element 15: (1, (13, 11), ['', '', '', '%'], [(15, 13), (10, 5), (15, 12)], [False, False, False, True], 70, False, [False, False, False, False], 3465, 'North', (13, 12))
Element 16: (1, (13, 12), ['', '', '.', ''], [(14, 13), (11, 5), (16, 12)], [False, False, False, False], 68, False, [False, False, True, False], 3484, 'North', (13, 13))
Element 17: (1, (13, 13), ['.', '', '%', ''], [(14, 12), (12, 5), (16, 13)], [False, False, True, False], 66, False, [True, False, False, False], 3503, 'West', (12, 13))
Element 18: (1, (12, 13), ['%', '', '%', ''], [(15, 12), (13, 5), (15, 13)], [True, False, True, False], 64, False, [False, False, False, False], 3522, 'South', (12, 12))
Element 19: (1, (12, 12), ['', '', '', ''], [(14, 12), (13, 6), (14, 13)], [False, False, False, False], 62, False, [False, False, False, False], 3531, 'West', (11, 12))
Element 20: (1, (11, 12), ['', '', '%', ''], [(13, 12), (14, 6), (13, 13)], [False, False, True, False], 60, False, [False, False, False, False], 3540, 'West', (10, 12))
Element 21: (1, (10, 12), ['', '', '%', ''], [(13, 13), (15, 6), (12, 13)], [False, False, True, False], 58, False, [False, False, False, False], 3549, 'West', (9, 12))
Element 22: (1, (9, 12), ['%', '', '%', ''], [(12, 13), (16, 6), (12, 12)], [True, False, True, False], 56, False, [False, False, False, False], 3558, 'East', (10, 12))
Element 23: (1, (10, 12), ['', '', '%', ''], [(12, 12), (17, 6), (12, 13)], [False, False, True, False], 54, False, [False, False, False, False], 3567, 'East', (11, 12))
Element 24: (1, (11, 12), ['', '', '%', ''], [(12, 11), (17, 7), (13, 13)], [False, False, True, False], 52, False, [False, False, False, False], 3576, 'East', (12, 12))
Element 25: (1, (12, 12), ['', '', '', ''], [(12, 10), (18, 7), (14, 13)], [False, False, False, False], 50, False, [False, False, False, False], 3595, 'North', (12, 13))
Element 26: (1, (12, 13), ['%', '', '%', ''], [(12, 9), (17, 7), (14, 12)], [True, False, True, False], 48, False, [False, False, False, False], 3604, 'East', (13, 13))
Element 27: (1, (13, 13), ['', '', '%', ''], [(13, 9), (16, 7), (14, 12)], [False, False, True, False], 46, False, [False, False, False, False], 3623, 'East', (14, 13))
Element 28: (1, (14, 13), ['', '', '%', ''], [(14, 9), (15, 7), (15, 12)], [False, False, True, False], 44, False, [False, False, False, False], 3642, 'East', (15, 13))
Element 29: (1, (15, 13), ['', 'G', '%', ''], [(14, 8), (14, 7), (15, 12)], [False, False, True, False], 42, False, [False, False, False, False], 3661, 'East', (16, 13))
Element 30: (1, (16, 13), ['', '', '%', '%'], [(13, 8), (13, 7), (14, 12)], [False, False, True, True], 40, False, [False, False, False, False], 3680, 'South', (16, 12))
Element 31: (1, (16, 12), ['', '', '', '%'], [(12, 8), (12, 7), (14, 13)], [False, False, False, True], 38, False, [False, False, False, False], 3699, 'South', (16, 11))
Element 32: (1, (16, 11), ['%', '%', '', ''], [(12, 7), (12, 6), (14, 12)], [True, True, False, False], 36, False, [False, False, False, False], 3708, 'East', (17, 11))
Element 33: (1, (17, 11), ['', '', '%', ''], [(11, 7), (11, 6), (13, 12)], [False, False, True, False], 34, False, [False, False, False, False], 3727, 'East', (18, 11))
Element 34: (1, (18, 11), ['', '%', '%', '%'], [(10, 7), (10, 6), (13, 13)], [False, True, True, True], 32, False, [False, False, False, False], 3746, 'West', (17, 11))
Element 35: (1, (17, 11), ['', '', '%', ''], [(10, 8), (9, 6), (13, 12)], [False, False, True, False], 30, False, [False, False, False, False], 4755, 'South', (17, 10))
Element 36: (1, (17, 10), ['%', '', '', '%'], [(9, 8), (9, 7), (13, 11)], [True, False, False, True], 28, False, [False, False, False, False], 4774, 'South', (17, 9))
Element 37: (1, (17, 9), ['', '%', '', ''], [(8, 8), (10, 7), (13, 10)], [False, True, False, False], 26, False, [False, False, False, False], 4783, 'East', (18, 9))
Element 38: (1, (18, 9), ['', '%', '%', '%'], [(7, 8), (11, 7), (14, 10)], [False, True, True, True], 24, False, [False, False, False, False], 4792, 'West', (17, 9))
Element 39: #1#
