Element 1: (0, (13, 5), ['.', '%', '.', '%'], [(4, 3), (15, 1), (16, 9)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (13, 6))
Element 2: (0, (13, 6), ['.', '', '.', '.'], [(5, 3), (15, 2), (17, 9)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (14, 6))
Element 3: (0, (14, 6), ['', '%', '.', '.'], [(6, 3), (14, 2), (18, 9)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (15, 6))
Element 4: (0, (15, 6), ['', '%', '.', '.'], [(6, 4), (14, 1), (17, 9)], [False, True, False, False], 92, False, [False, False, True, True], 1097, 'East', (16, 6))
Element 5: (0, (16, 6), ['', '%', '.', '.'], [(6, 5), (13, 1), (17, 10)], [False, True, False, False], 90, False, [False, False, True, True], 1136, 'East', (17, 6))
Element 6: (0, (17, 6), ['', '%', '.', '%'], [(7, 5), (13, 2), (17, 11)], [False, True, False, True], 88, False, [False, False, True, False], 1175, 'North', (17, 7))
Element 7: (0, (17, 7), ['.', '', '%', '.'], [(8, 5), (12, 2), (18, 11)], [False, False, True, False], 86, False, [True, False, False, True], 1214, 'East', (18, 7))
Element 8: (0, (18, 7), ['', '%', '%', '%'], [(9, 5), (12, 3), (17, 11)], [False, True, True, True], 84, False, [False, False, False, False], 1243, 'West', (17, 7))
Element 9: (0, (17, 7), ['.', '', '%', ''], [(10, 5), (11, 3), (16, 11)], [False, False, True, False], 82, False, [True, False, False, False], 1272, 'West', (16, 7))
Element 10: (0, (16, 7), ['.', '', '%', ''], [(11, 5), (11, 2), (16, 12)], [False, False, True, False], 80, False, [True, False, False, False], 1311, 'West', (15, 7))
Element 11: (0, (15, 7), ['.', '', '%', ''], [(12, 5), (11, 1), (16, 13)], [False, False, True, False], 78, False, [True, False, False, False], 1350, 'West', (14, 7))
Element 12: (0, (14, 7), ['.', '', '.', ''], [(12, 6), (12, 1), (15, 13)], [False, False, False, False], 76, False, [True, False, True, False], 1389, 'North', (14, 8))
