Element 1: (3, (18, 11), ['.', '%', '%', '%'], [(6, 4), (13, 9), (17, 9)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 11))
Element 2: (3, (17, 11), ['.', 'G', '%', ''], [(6, 5), (14, 9), (17, 10)], [False, False, True, False], 96, False, [True, False, False, False], 1058, 'West', (16, 11))
Element 3: (3, (16, 11), ['%', '%', '.', 'G'], [(7, 5), (15, 9), (17, 11)], [True, True, False, False], 94, False, [False, False, True, False], 1087, 'North', (16, 12))
Element 4: (3, (16, 12), ['.', '', '.', '%'], [(8, 5), (16, 9), (18, 11)], [False, False, False, True], 92, False, [True, False, True, False], 1116, 'North', (16, 13))
Element 5: (3, (16, 13), ['.', '', '%', '%'], [(9, 5), (17, 9), (17, 11)], [False, False, True, True], 90, False, [True, False, False, False], 1135, 'West', (15, 13))
Element 6: (3, (15, 13), ['.', '.', '%', ''], [(10, 5), (18, 9), (16, 11)], [False, False, True, False], 88, False, [True, True, False, False], 1154, 'South', (15, 12))
Element 7: (3, (15, 12), ['.', '%', '', 'G'], [(11, 5), (17, 9), (16, 12)], [False, True, False, False], 86, False, [True, False, False, False], 1173, 'West', (14, 12))
Element 8: (3, (14, 12), ['.', '%', '.', ''], [(12, 5), (17, 10), (16, 13)], [False, True, False, False], 84, False, [True, False, True, False], 1192, 'North', (14, 13))
Element 9: (3, (14, 13), ['.', '', '%', 'G'], [(13, 5), (17, 11), (15, 13)], [False, False, True, False], 82, False, [True, False, False, False], 1211, 'West', (13, 13))
Element 10: (3, (13, 13), ['.', '.', '%', ''], [(13, 6), (18, 11), (15, 12)], [False, False, True, False], 80, False, [True, True, False, False], 1230, 'South', (13, 12))
Element 11: (3, (13, 12), ['.', '.', '', 'G'], [(14, 6), (17, 11), (14, 12)], [False, False, False, False], 78, False, [True, True, False, False], 1249, 'South', (13, 11))
Element 12: (3, (13, 11), ['.', '.', '', '%'], [(15, 6), (16, 11), (14, 13)], [False, False, False, True], 76, False, [True, True, False, False], 1268, 'South', (13, 10))
Element 13: (3, (13, 10), ['.', '', '', '.'], [(16, 6), (16, 12), (13, 13)], [False, False, False, False], 74, False, [True, False, False, True], 1287, 'East', (14, 10))
Element 14: (3, (14, 10), ['', '', '%', '.'], [(17, 6), (16, 13), (12, 13)], [False, False, True, False], 72, False, [False, False, False, True], 1316, 'East', (15, 10))
Element 15: (3, (15, 10), ['', '', '%', '%'], [(17, 7), (15, 13), (12, 12)], [False, False, True, True], 70, False, [False, False, False, False], 1345, 'South', (15, 9))
Element 16: (3, (15, 9), ['', '%', '', ''], [(18, 7), (15, 12), (12, 11)], [False, True, False, False], 68, False, [False, False, False, False], 1364, 'East', (16, 9))
Element 17: (3, (16, 9), ['', '%', '%', ''], [(17, 7), (14, 12), (12, 10)], [False, True, True, False], 66, False, [False, False, False, False], 1373, 'East', (17, 9))
Element 18: (3, (17, 9), ['', '%', '', ''], [(16, 7), (14, 13), (11, 10)], [False, True, False, False], 64, False, [False, False, False, False], 1392, 'East', (18, 9))
Element 19: (3, (18, 9), ['', '%', '%', '%'], [(15, 7), (13, 13), (11, 11)], [False, True, True, True], 62, False, [False, False, False, False], 1411, 'West', (17, 9))
Element 20: (3, (17, 9), ['', '%', '', ''], [(14, 7), (13, 12), (11, 12)], [False, True, False, False], 60, False, [False, False, False, False], 1430, 'North', (17, 10))
Element 21: (3, (17, 10), ['%', '', '', '%'], [(14, 8), (13, 11), (10, 12)], [True, False, False, True], 58, False, [False, False, False, False], 1449, 'South', (17, 9))
Element 22: (3, (17, 9), ['', '%', '', ''], [(13, 8), (13, 10), (9, 12)], [False, True, False, False], 56, False, [False, False, False, False], 2458, 'West', (16, 9))
Element 23: (3, (16, 9), ['', '%', '%', ''], [(13, 7), (14, 10), (9, 11)], [False, True, True, False], 54, False, [False, False, False, False], 2477, 'West', (15, 9))
Element 24: (3, (15, 9), ['', '%', 'G', ''], [(12, 7), (15, 10), (8, 11)], [False, True, False, False], 52, False, [False, False, False, False], 3486, 'West', (14, 9))
Element 25: (3, (14, 9), ['', '', 'G', ''], [(12, 8), (14, 10), (8, 10)], [False, False, False, False], 50, False, [False, False, False, False], 3505, 'South', (14, 8))
Element 26: (3, (14, 8), ['', '', '', '%'], [(12, 9), (13, 10), (9, 10)], [False, False, False, True], 48, False, [False, False, False, False], 3514, 'South', (14, 7))
Element 27: (3, (14, 7), ['', '', '', ''], [(11, 9), (12, 10), (10, 10)], [False, False, False, False], 46, False, [False, False, False, False], 3533, 'East', (15, 7))
Element 28: (3, (15, 7), ['', '', '%', ''], [(11, 10), (12, 11), (10, 11)], [False, False, True, False], 44, False, [False, False, False, False], 3542, 'East', (16, 7))
Element 29: (3, (16, 7), ['', '', '%', ''], [(12, 10), (12, 12), (10, 10)], [False, False, True, False], 42, False, [False, False, False, False], 3541, 'East', (17, 7))
Element 30: (3, (17, 7), ['', '', '%', ''], [(13, 10), (12, 13), (9, 10)], [False, False, True, False], 40, False, [False, False, False, False], 3540, 'East', (18, 7))
