Element 1: (1, (5, 8), ['.', '%', '.', 'F'], [(8, 10), (12, 6), (12, 9)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (6, 8))
Element 13: (1, (13, 8), ['.', '', '', 'G'], [(15, 13), (14, 8), (16, 11)], [False, False, False, False], 74, False, [True, False, False, False], 4387, 'West', (12, 8))
Element 14: (1, (12, 8), ['%', '', '', ''], [(14, 13), (14, 9), (16, 12)], [True, False, False, False], 72, False, [False, False, False, False], 4406, 'North', (12, 9))
Element 15: (1, (12, 9), ['.', '', '.', ''], [(13, 13), (14, 10), (16, 13)], [False, False, False, False], 70, False, [True, False, True, False], 4425, 'North', (12, 10))
Element 16: (1, (12, 10), ['.', '', '.', '.'], [(12, 13), (15, 10), (15, 13)], [False, False, False, False], 68, False, [True, False, True, True], 4454, 'East', (13, 10))
Element 17: (1, (13, 10), ['', '', '.', ''], [(13, 13), (15, 9), (15, 12)], [False, False, False, False], 66, False, [False, False, True, False], 4463, 'North', (13, 11))
Element 18: (1, (13, 11), ['.', '', '', '%'], [(14, 13), (16, 9), (14, 12)], [False, False, False, True], 64, False, [True, False, False, False], 4472, 'West', (12, 11))
Element 19: (1, (12, 11), ['.', '', '', ''], [(15, 13), (17, 9), (13, 12)], [False, False, False, False], 62, False, [True, False, False, False], 4481, 'West', (11, 11))
Element 20: (1, (11, 11), ['.', '.', '', ''], [(16, 13), (18, 9), (13, 13)], [False, False, False, False], 60, False, [True, True, False, False], 4490, 'South', (11, 10))
Element 21: (1, (11, 10), ['.', '.', '', ''], [(16, 12), (17, 9), (14, 13)], [False, False, False, False], 58, False, [True, True, False, False], 4499, 'South', (11, 9))
Element 22: (1, (11, 9), ['%', '%', '', ''], [(16, 11), (17, 10), (13, 13)], [True, True, False, False], 56, False, [False, False, False, False], 4508, 'North', (11, 10))
Element 23: (1, (11, 10), ['.', '', '', ''], [(16, 12), (17, 11), (12, 13)], [False, False, False, False], 54, False, [True, False, False, False], 4507, 'West', (10, 10))
Element 24: (1, (10, 10), ['.', '%', '.', ''], [(15, 12), (18, 11), (12, 12)], [False, True, False, False], 52, False, [True, False, True, False], 4516, 'North', (10, 11))
Element 25: (1, (10, 11), ['', '', '', ''], [(15, 13), (17, 11), (12, 11)], [False, False, False, False], 50, False, [False, False, False, False], 4525, 'North', (10, 12))
Element 26: (1, (10, 12), ['', '', '%', ''], [(15, 12), (16, 11), (13, 11)], [False, False, True, False], 48, False, [False, False, False, False], 4524, 'East', (11, 12))
Element 27: (1, (11, 12), ['', '', '%', ''], [(14, 12), (16, 12), (13, 10)], [False, False, True, False], 46, False, [False, False, False, False], 4523, 'East', (12, 12))
Element 28: (1, (12, 12), ['', '', '', ''], [(14, 13), (16, 13), (14, 10)], [False, False, False, False], 44, False, [False, False, False, False], 4522, 'East', (13, 12))
Element 29: (1, (13, 12), ['', '', '', 'G'], [(14, 12), (15, 13), (15, 10)], [False, False, False, False], 42, False, [False, False, False, False], 4521, 'North', (13, 13))
Element 30: (1, (13, 13), ['', 'G', '%', ''], [(13, 12), (15, 12), (14, 10)], [False, False, True, False], 40, False, [False, False, False, False], 4520, 'East', (14, 13))
Element 31: (1, (14, 13), ['G', 'G', '%', ''], [(13, 13), (14, 12), (13, 10)], [False, False, True, False], 38, False, [False, False, False, False], 4519, 'East', (15, 13))
Element 32: (1, (15, 13), ['G', '', '%', ''], [(13, 12), (14, 13), (12, 10)], [False, False, True, False], 36, False, [False, False, False, False], 4518, 'East', (16, 13))
Element 33: (1, (16, 13), ['', '', '%', '%'], [(13, 11), (13, 13), (11, 10)], [False, False, True, True], 34, False, [False, False, False, False], 4517, 'South', (16, 12))
Element 34: (1, (16, 12), ['', '', '', '%'], [(13, 10), (13, 12), (11, 11)], [False, False, False, True], 32, False, [False, False, False, False], 4516, 'South', (16, 11))
Element 35: (1, (16, 11), ['%', '%', '', ''], [(14, 10), (13, 11), (11, 12)], [True, True, False, False], 30, False, [False, False, False, False], 4515, 'East', (17, 11))
Element 36: (1, (17, 11), ['', '', '%', ''], [(15, 10), (13, 10), (10, 12)], [False, False, True, False], 28, False, [False, False, False, False], 4514, 'East', (18, 11))
Element 37: (1, (18, 11), ['', '%', '%', '%'], [(15, 9), (13, 9), (10, 11)], [False, True, True, True], 26, False, [False, False, False, False], 4513, 'West', (17, 11))
Element 38: (1, (17, 11), ['', '', '%', ''], [(16, 9), (13, 8), (10, 10)], [False, False, True, False], 24, False, [False, False, False, False], 4512, 'South', (17, 10))
Element 39: (1, (17, 10), ['%', 'G', '', '%'], [(17, 9), (13, 7), (9, 10)], [True, False, False, True], 22, False, [False, False, False, False], 4521, 'North', (17, 11))
Element 40: (1, (17, 11), ['', '', '%', ''], [(18, 9), (12, 7), (9, 11)], [False, False, True, False], 20, False, [False, False, False, False], 4520, 'West', (16, 11))
Element 41: (1, (16, 11), ['%', '%', '', ''], [(17, 9), (12, 8), (9, 12)], [True, True, False, False], 18, False, [False, False, False, False], 4519, 'North', (16, 12))
Element 42: (1, (16, 12), ['', '', '', '%'], [(17, 10), (12, 9), (9, 11)], [False, False, False, True], 16, False, [False, False, False, False], 4518, 'West', (15, 12))
Element 43: (1, (15, 12), ['', '%', '', ''], [(17, 11), (12, 10), (8, 11)], [False, True, False, False], 14, False, [False, False, False, False], 4517, 'West', (14, 12))
Element 44: (1, (14, 12), ['', '%', '', ''], [(18, 11), (12, 11), (7, 11)], [False, True, False, False], 12, False, [False, False, False, False], 4526, 'East', (15, 12))
Element 45: (1, (15, 12), ['', '%', '', ''], [(17, 11), (12, 12), (6, 11)], [False, True, False, False], 10, False, [False, False, False, False], 4535, 'East', (16, 12))
Element 46: (1, (16, 12), ['', '', '', '%'], [(17, 10), (12, 13), (6, 12)], [False, False, False, True], 8, False, [False, False, False, False], 4544, 'North', (16, 13))
Element 47: (1, (16, 13), ['', '', '%', '%'], [(17, 9), (12, 12), (5, 12)], [False, False, True, True], 6, False, [False, False, False, False], 4553, 'West', (15, 13))
Element 48: (1, (15, 13), ['', '', '%', ''], [(16, 9), (11, 12), (5, 13)], [False, False, True, False], 4, False, [False, False, False, False], 4562, 'South', (15, 12))
Element 49: (1, (15, 12), ['', '%', '', ''], [(15, 9), (11, 11), (4, 13)], [False, True, False, False], 2, False, [False, False, False, False], 4571, 'North', (15, 13))
Element 50: (1, (15, 13), ['', '', '%', ''], [(15, 9), (11, 10), (3, 13)], [False, False, True, False], 0, False, [False, False, False, False], 4580, 'Stop', (15, 13))
Element 51: #0#
