Element 1: (2, (8, 1), ['.', '%', '%', '%'], [(11, 11), (5, 9), (12, 12)], [False, True, True, True], 98, False, [True, False, False, False], 19, 'West', (7, 1))
Element 2: (2, (7, 1), ['.', '%', '%', ''], [(12, 11), (5, 10), (13, 12)], [False, True, True, False], 96, False, [True, False, False, False], 58, 'West', (6, 1))
Element 3: (2, (6, 1), ['.', '%', '.', ''], [(13, 11), (6, 10), (14, 12)], [False, True, False, False], 94, False, [True, False, True, False], 97, 'North', (6, 2))
Element 4: (2, (6, 2), ['.', '', '.', '%'], [(13, 10), (7, 10), (15, 12)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (6, 3))
Element 5: (2, (6, 3), ['.', '', 'F', '%'], [(14, 10), (8, 10), (16, 12)], [False, False, False, True], 90, False, [True, False, False, False], 175, 'North', (6, 4))
Element 6: (2, (6, 4), ['%', '', '.', '%'], [(15, 10), (8, 11), (16, 13)], [True, False, False, True], 88, False, [False, False, True, False], 2194, 'North', (6, 5))
Element 7: (2, (6, 5), ['.', '', '.', '.'], [(15, 9), (9, 11), (15, 13)], [False, False, False, False], 86, False, [True, False, True, True], 2233, 'East', (7, 5))
Element 8: (2, (7, 5), ['', '%', '.', '.'], [(16, 9), (9, 12), (14, 13)], [False, True, False, False], 84, False, [False, False, True, True], 3262, 'East', (8, 5))
Element 9: (2, (8, 5), ['', '%', '.', '.'], [(17, 9), (10, 12), (13, 13)], [False, True, False, False], 82, False, [False, False, True, True], 3301, 'East', (9, 5))
Element 10: (2, (9, 5), ['', '%', '.', '.'], [(18, 9), (11, 12), (12, 13)], [False, True, False, False], 80, False, [False, False, True, True], 3340, 'East', (10, 5))
Element 11: (2, (10, 5), ['', '%', '.', '.'], [(17, 9), (12, 12), (13, 13)], [False, True, False, False], 78, False, [False, False, True, True], 3349, 'East', (11, 5))
Element 12: (2, (11, 5), ['', '%', '.', '.'], [(17, 10), (13, 12), (14, 13)], [False, True, False, False], 76, False, [False, False, True, True], 3368, 'East', (12, 5))
Element 13: (2, (12, 5), ['', '%', '.', '.'], [(17, 11), (14, 12), (15, 13)], [False, True, False, False], 74, False, [False, False, True, True], 3387, 'East', (13, 5))
Element 14: (2, (13, 5), ['', '%', '.', '%'], [(18, 11), (15, 12), (16, 13)], [False, True, False, True], 72, False, [False, False, True, False], 3406, 'North', (13, 6))
Element 15: (2, (13, 6), ['.', '', '.', '.'], [(17, 11), (15, 13), (16, 12)], [False, False, False, False], 70, False, [True, False, True, True], 3415, 'East', (14, 6))
Element 16: (2, (14, 6), ['', '%', '.', '.'], [(17, 10), (16, 13), (16, 11)], [False, True, False, False], 68, False, [False, False, True, True], 3434, 'East', (15, 6))
Element 17: (2, (15, 6), ['', '%', '.', '.'], [(17, 9), (16, 12), (17, 11)], [False, True, False, False], 66, False, [False, False, True, True], 3443, 'East', (16, 6))
Element 18: (2, (16, 6), ['', '%', '.', '.'], [(17, 10), (16, 11), (18, 11)], [False, True, False, False], 64, False, [False, False, True, True], 3452, 'East', (17, 6))
