Element 1: (2, (6, 5), ['.', 'F', '.', '.'], [(11, 2), (6, 10), (13, 10)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (6, 4))
Element 2: (2, (6, 4), ['%', '.', '', '%'], [(12, 2), (7, 10), (14, 10)], [True, False, False, True], 96, False, [False, True, False, False], 1048, 'South', (6, 3))
Element 3: (2, (6, 3), ['.', '.', '', '%'], [(13, 2), (8, 10), (15, 10)], [False, False, False, True], 94, False, [True, True, False, False], 1087, 'South', (6, 2))
Element 4: (2, (6, 2), ['.', '.', '', '%'], [(14, 2), (8, 11), (15, 9)], [False, False, False, True], 92, False, [True, True, False, False], 2116, 'South', (6, 1))
Element 5: (2, (6, 1), ['.', '%', '', '.'], [(15, 2), (9, 11), (16, 9)], [False, True, False, False], 90, False, [True, False, False, True], 2155, 'East', (7, 1))
Element 6: (2, (7, 1), ['', '%', '%', '.'], [(15, 1), (9, 12), (17, 9)], [False, True, True, False], 88, False, [False, False, False, True], 3184, 'East', (8, 1))
Element 7: (2, (8, 1), ['', '%', '%', '%'], [(14, 1), (10, 12), (18, 9)], [False, True, True, True], 86, False, [False, False, False, False], 3223, 'West', (7, 1))
Element 8: (2, (7, 1), ['', '%', '%', ''], [(13, 1), (11, 12), (17, 9)], [False, True, True, False], 84, False, [False, False, False, False], 3242, 'West', (6, 1))
Element 9: (2, (6, 1), ['.', '%', '', ''], [(12, 1), (12, 12), (17, 10)], [False, True, False, False], 82, False, [True, False, False, False], 3271, 'West', (5, 1))
Element 10: (2, (5, 1), ['.', '%', '.', ''], [(11, 1), (13, 12), (17, 11)], [False, True, False, False], 80, False, [True, False, True, False], 3310, 'North', (5, 2))
Element 11: (2, (5, 2), ['.', '', '.', ''], [(12, 1), (14, 12), (18, 11)], [False, False, False, False], 78, False, [True, False, True, False], 3339, 'North', (5, 3))
Element 12: (2, (5, 3), ['.', '', '%', ''], [(13, 1), (15, 12), (17, 11)], [False, False, True, False], 76, False, [True, False, False, False], 3358, 'West', (4, 3))
Element 13: (2, (4, 3), ['.', '.', '%', ''], [(14, 1), (16, 12), (16, 11)], [False, False, True, False], 74, False, [True, True, False, False], 3387, 'South', (4, 2))
Element 14: (2, (4, 2), ['.', '.', '', ''], [(15, 1), (16, 13), (17, 11)], [False, False, False, False], 72, False, [True, True, False, False], 3406, 'South', (4, 1))
Element 15: (2, (4, 1), ['.', '%', '', ''], [(15, 2), (15, 13), (17, 10)], [False, True, False, False], 70, False, [True, False, False, False], 3425, 'West', (3, 1))
Element 16: (2, (3, 1), ['.', '%', '.', ''], [(14, 2), (14, 13), (17, 9)], [False, True, False, False], 68, False, [True, False, True, False], 3444, 'North', (3, 2))
Element 17: (2, (3, 2), ['.', '', '.', ''], [(14, 1), (13, 13), (16, 9)], [False, False, False, False], 66, False, [True, False, True, False], 3463, 'North', (3, 3))
Element 18: (2, (3, 3), ['.', '', '.', ''], [(14, 2), (12, 13), (15, 9)], [False, False, False, False], 64, False, [True, False, True, False], 3482, 'North', (3, 4))
Element 19: (2, (3, 4), ['.', '', '.', '%'], [(13, 2), (13, 13), (14, 9)], [False, False, False, True], 62, False, [True, False, True, False], 3501, 'North', (3, 5))
Element 20: (2, (3, 5), ['.', '', '.', '.'], [(13, 1), (14, 13), (14, 8)], [False, False, False, False], 60, False, [True, False, True, True], 3520, 'East', (4, 5))
Element 21: (2, (4, 5), ['', '%', '.', '.'], [(13, 2), (15, 13), (14, 7)], [False, True, False, False], 58, False, [False, False, True, True], 3539, 'East', (5, 5))
Element 22: (2, (5, 5), ['', '%', '.', ''], [(12, 2), (16, 13), (15, 7)], [False, True, False, False], 56, False, [False, False, True, False], 3558, 'North', (5, 6))
Element 23: (2, (5, 6), ['.', '', '%', '.'], [(12, 3), (16, 12), (16, 7)], [False, False, True, False], 54, False, [True, False, False, True], 3587, 'East', (6, 6))
Element 24: (2, (6, 6), ['', '', '%', '.'], [(11, 3), (16, 11), (17, 7)], [False, False, True, False], 52, False, [False, False, False, True], 3616, 'East', (7, 6))
Element 25: (2, (7, 6), ['', '.', '%', '.'], [(10, 3), (17, 11), (18, 7)], [False, False, True, False], 50, False, [False, True, False, True], 3645, 'East', (8, 6))
Element 26: (2, (8, 6), ['', '.', '%', '.'], [(9, 3), (18, 11), (17, 7)], [False, False, True, False], 48, False, [False, True, False, True], 3664, 'East', (9, 6))
Element 27: (2, (9, 6), ['', '.', '.', '.'], [(9, 2), (17, 11), (17, 6)], [False, False, False, False], 46, False, [False, True, True, True], 3693, 'East', (10, 6))
Element 28: (2, (10, 6), ['', '.', '.', '.'], [(9, 3), (17, 10), (16, 6)], [False, False, False, False], 44, False, [False, True, True, True], 3712, 'East', (11, 6))
Element 29: (2, (11, 6), ['', '.', '.', '.'], [(10, 3), (17, 9), (15, 6)], [False, False, False, False], 42, False, [False, True, True, True], 3731, 'East', (12, 6))
Element 30: (2, (12, 6), ['', '.', '.', '.'], [(11, 3), (18, 9), (14, 6)], [False, False, False, False], 40, False, [False, True, True, True], 3750, 'East', (13, 6))
Element 31: (2, (13, 6), ['', '.', '.', ''], [(12, 3), (17, 9), (15, 6)], [False, False, False, False], 38, False, [False, True, True, False], 3759, 'North', (13, 7))
Element 32: (2, (13, 7), ['.', '', '.', ''], [(12, 2), (16, 9), (16, 6)], [False, False, False, False], 36, False, [True, False, True, False], 3768, 'North', (13, 8))
Element 33: (2, (13, 8), ['.', '', '.', ''], [(12, 1), (15, 9), (17, 6)], [False, False, False, False], 34, False, [True, False, True, False], 3777, 'North', (13, 9))
Element 34: (2, (13, 9), ['.', '', '', ''], [(12, 2), (15, 10), (17, 7)], [False, False, False, False], 32, False, [True, False, False, False], 3786, 'West', (12, 9))
Element 35: (2, (12, 9), ['.', '.', '.', ''], [(11, 2), (14, 10), (16, 7)], [False, False, False, False], 30, False, [True, True, True, False], 3795, 'North', (12, 10))
Element 36: (2, (12, 10), ['.', '', '.', ''], [(11, 3), (14, 9), (16, 6)], [False, False, False, False], 28, False, [True, False, True, False], 3804, 'North', (12, 11))
Element 37: (2, (12, 11), ['.', '', '', '.'], [(11, 2), (14, 8), (16, 7)], [False, False, False, False], 26, False, [True, False, False, True], 3813, 'East', (13, 11))
Element 38: (2, (13, 11), ['', '', '', '%'], [(11, 1), (14, 7), (15, 7)], [False, False, False, True], 24, False, [False, False, False, False], 3822, 'North', (13, 12))
Element 39: (2, (13, 12), ['', '', '', ''], [(11, 2), (15, 7), (15, 6)], [False, False, False, False], 22, False, [False, False, False, False], 3821, 'East', (14, 12))
Element 40: (2, (14, 12), ['', '%', '', ''], [(10, 2), (16, 7), (14, 6)], [False, True, False, False], 20, False, [False, False, False, False], 3820, 'East', (15, 12))
Element 41: (2, (15, 12), ['', '%', '', ''], [(10, 3), (17, 7), (14, 7)], [False, True, False, False], 18, False, [False, False, False, False], 3819, 'East', (16, 12))
Element 42: (2, (16, 12), ['', '', '', '%'], [(10, 2), (18, 7), (14, 6)], [False, False, False, True], 16, False, [False, False, False, False], 3818, 'North', (16, 13))
Element 43: (2, (16, 13), ['', '', '%', '%'], [(9, 2), (17, 7), (14, 7)], [False, False, True, True], 14, False, [False, False, False, False], 3817, 'West', (15, 13))
Element 44: (2, (15, 13), ['', '', '%', ''], [(10, 2), (17, 6), (13, 7)], [False, False, True, False], 12, False, [False, False, False, False], 3816, 'West', (14, 13))
Element 45: (2, (14, 13), ['', '', '%', ''], [(10, 2), (16, 6), (12, 7)], [False, False, True, False], 10, False, [False, False, False, False], 3825, 'West', (13, 13))
Element 46: (2, (13, 13), ['', '', '%', ''], [(11, 2), (15, 6), (12, 8)], [False, False, True, False], 8, False, [False, False, False, False], 3834, 'West', (12, 13))
Element 47: (2, (12, 13), ['%', '', '%', ''], [(12, 2), (14, 6), (13, 8)], [True, False, True, False], 6, False, [False, False, False, False], 3833, 'South', (12, 12))
Element 48: (2, (12, 12), ['', '', '', ''], [(13, 2), (13, 6), (13, 9)], [False, False, False, False], 4, False, [False, False, False, False], 3832, 'West', (11, 12))
Element 49: (2, (11, 12), ['', '.', '%', ''], [(14, 2), (13, 5), (12, 9)], [False, False, True, False], 2, False, [False, True, False, False], 3841, 'South', (11, 11))
Element 50: (2, (11, 11), ['.', '.', '', ''], [(14, 2), (13, 5), (11, 9)], [False, False, False, False], 0, False, [True, True, False, False], 3860, 'Stop', (11, 11))
Element 51: #0#
