Element 1: (3, (17, 10), ['%', '.', '.', '%'], [(3, 3), (4, 5), (16, 7)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (17, 11))
Element 2: (3, (17, 11), ['.', '', '%', '.'], [(4, 3), (5, 5), (17, 7)], [False, False, True, False], 96, False, [True, False, False, True], 68, 'East', (18, 11))
Element 3: (3, (18, 11), ['', '%', '%', '%'], [(5, 3), (6, 5), (18, 7)], [False, True, True, True], 94, False, [False, False, False, False], 107, 'West', (17, 11))
Element 4: (3, (17, 11), ['.', '', '%', ''], [(6, 3), (6, 4), (17, 7)], [False, False, True, False], 92, False, [True, False, False, False], 1116, 'West', (16, 11))
Element 5: (3, (16, 11), ['%', '%', '.', ''], [(6, 2), (6, 3), (17, 6)], [True, True, False, False], 90, False, [False, False, True, False], 1145, 'North', (16, 12))
Element 6: (3, (16, 12), ['.', '', '.', '%'], [(6, 1), (6, 2), (16, 6)], [False, False, False, True], 88, False, [True, False, True, False], 1174, 'North', (16, 13))
Element 7: (3, (16, 13), ['.', '', '%', '%'], [(7, 1), (5, 2), (15, 6)], [False, False, True, True], 86, False, [True, False, False, False], 1213, 'West', (15, 13))
Element 8: (3, (15, 13), ['.', '.', '%', ''], [(8, 1), (5, 1), (14, 6)], [False, False, True, False], 84, False, [True, True, False, False], 1252, 'South', (15, 12))
Element 9: (3, (15, 12), ['.', '%', '', ''], [(7, 1), (4, 1), (14, 7)], [False, True, False, False], 82, False, [True, False, False, False], 1281, 'West', (14, 12))
Element 10: (3, (14, 12), ['.', '%', '.', ''], [(6, 1), (4, 2), (14, 8)], [False, True, False, False], 80, False, [True, False, True, False], 1310, 'North', (14, 13))
Element 11: (3, (14, 13), ['.', '', '%', ''], [(5, 1), (3, 2), (14, 9)], [False, False, True, False], 78, False, [True, False, False, False], 1339, 'West', (13, 13))
Element 12: (3, (13, 13), ['.', '.', '%', ''], [(5, 2), (3, 1), (15, 9)], [False, False, True, False], 76, False, [True, True, False, False], 1368, 'South', (13, 12))
Element 13: (3, (13, 12), ['.', '.', '', ''], [(4, 2), (2, 1), (16, 9)], [False, False, False, False], 74, False, [True, True, False, False], 1397, 'South', (13, 11))
Element 14: (3, (13, 11), ['.', '.', '', '%'], [(4, 1), (2, 2), (17, 9)], [False, False, False, True], 72, False, [True, True, False, False], 1426, 'South', (13, 10))
Element 15: (3, (13, 10), ['.', '.', '', '.'], [(3, 1), (2, 3), (18, 9)], [False, False, False, False], 70, False, [True, True, False, True], 1455, 'East', (14, 10))
Element 16: (3, (14, 10), ['', '', '%', '.'], [(3, 2), (2, 4), (17, 9)], [False, False, True, False], 68, False, [False, False, False, True], 1474, 'East', (15, 10))
Element 17: (3, (15, 10), ['', '', '%', '%'], [(2, 2), (2, 5), (17, 10)], [False, False, True, True], 66, False, [False, False, False, False], 1493, 'South', (15, 9))
Element 18: (3, (15, 9), ['', '%', '', ''], [(1, 2), (2, 6), (17, 11)], [False, True, False, False], 64, False, [False, False, False, False], 1512, 'East', (16, 9))
Element 19: (3, (16, 9), ['', '%', '%', ''], [(1, 1), (3, 6), (18, 11)], [False, True, True, False], 62, False, [False, False, False, False], 1531, 'East', (17, 9))
Element 20: (3, (17, 9), ['', '%', '', ''], [(2, 1), (4, 6), (17, 11)], [False, True, False, False], 60, False, [False, False, False, False], 1540, 'East', (18, 9))
Element 21: (3, (18, 9), ['', '%', '%', '%'], [(1, 1), (5, 6), (16, 11)], [False, True, True, True], 58, False, [False, False, False, False], 1549, 'West', (17, 9))
Element 22: (3, (17, 9), ['', '%', '', ''], [(1, 2), (6, 6), (16, 12)], [False, True, False, False], 56, False, [False, False, False, False], 1558, 'West', (16, 9))
Element 23: (3, (16, 9), ['', '%', '%', ''], [(2, 2), (7, 6), (16, 13)], [False, True, True, False], 54, False, [False, False, False, False], 1567, 'West', (15, 9))
Element 24: (3, (15, 9), ['', '%', '', ''], [(2, 3), (8, 6), (15, 13)], [False, True, False, False], 52, False, [False, False, False, False], 1576, 'West', (14, 9))
Element 25: (3, (14, 9), ['.', '', '', ''], [(2, 4), (9, 6), (15, 12)], [False, False, False, False], 50, False, [True, False, False, False], 1585, 'West', (13, 9))
Element 26: (3, (13, 9), ['.', '.', '', ''], [(1, 4), (10, 6), (14, 12)], [False, False, False, False], 48, False, [True, True, False, False], 1614, 'South', (13, 8))
Element 27: (3, (13, 8), ['.', '.', '', ''], [(2, 4), (11, 6), (14, 13)], [False, False, False, False], 46, False, [True, True, False, False], 1633, 'South', (13, 7))
Element 28: (3, (13, 7), ['.', '.', '', ''], [(2, 5), (12, 6), (13, 13)], [False, False, False, False], 44, False, [True, True, False, False], 1652, 'South', (13, 6))
Element 29: (3, (13, 6), ['', '.', '', ''], [(3, 5), (12, 7), (12, 13)], [False, False, False, False], 42, False, [False, True, False, False], 1681, 'South', (13, 5))
Element 30: (3, (13, 5), ['.', '%', '', '%'], [(4, 5), (12, 8), (12, 12)], [False, True, False, True], 40, False, [True, False, False, False], 1710, 'West', (12, 5))
Element 31: (3, (12, 5), ['.', '%', '', ''], [(5, 5), (12, 9), (12, 11)], [False, True, False, False], 38, False, [True, False, False, False], 1739, 'West', (11, 5))
Element 32: (3, (11, 5), ['.', '%', '', ''], [(6, 5), (12, 10), (11, 11)], [False, True, False, False], 36, False, [True, False, False, False], 1768, 'West', (10, 5))
Element 33: (3, (10, 5), ['.', '%', '', ''], [(7, 5), (11, 10), (11, 12)], [False, True, False, False], 34, False, [True, False, False, False], 1807, 'West', (9, 5))
Element 34: (3, (9, 5), ['G', '%', '', ''], [(8, 5), (11, 9), (10, 12)], [False, True, False, False], 32, False, [False, False, False, False], 1846, 'North', (9, 6))
Element 35: (3, (9, 6), ['', 'G', '.', ''], [(9, 5), (11, 10), (9, 12)], [False, False, False, False], 30, False, [False, False, True, False], 2845, 'North', (9, 7))
Element 36: (3, (9, 7), ['%', '', '.', '.'], [(10, 5), (10, 10), (9, 11)], [True, False, False, False], 28, False, [False, False, True, True], 2874, 'East', (10, 7))
Element 37: (3, (10, 7), ['', '', 'F', '.'], [(11, 5), (10, 11), (8, 11)], [False, False, False, False], 26, False, [False, False, False, True], 3893, 'North', (10, 8))
Element 38: (3, (10, 8), ['.', '', '%', '%'], [(12, 5), (11, 11), (8, 10)], [False, False, True, True], 24, False, [True, False, False, False], 4902, 'West', (9, 8))
Element 39: (3, (9, 8), ['.', '', '%', ''], [(13, 5), (12, 11), (9, 10)], [False, False, True, False], 22, False, [True, False, False, False], 4921, 'West', (8, 8))
Element 40: (3, (8, 8), ['.', '%', '%', ''], [(13, 6), (13, 11), (10, 10)], [False, True, True, False], 20, False, [True, False, False, False], 4930, 'West', (7, 8))
Element 41: (3, (7, 8), ['F', '%', '%', ''], [(14, 6), (13, 12), (11, 10)], [False, True, True, False], 18, False, [False, False, False, False], 4939, 'West', (6, 8))
Element 42: #1#
