Element 1: (2, (10, 7), ['.', '.', 'F', '.'], [(4, 5), (6, 1), (11, 12)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 8))
Element 2: (2, (10, 8), ['.', '', '%', '%'], [(5, 5), (7, 1), (12, 12)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 8))
Element 3: (2, (9, 8), ['.', '.', '%', ''], [(6, 5), (8, 1), (13, 12)], [False, False, True, False], 94, False, [True, True, False, False], 1087, 'South', (9, 7))
Element 4: (2, (9, 7), ['%', '.', '', ''], [(6, 4), (7, 1), (14, 12)], [True, False, False, False], 92, False, [False, True, False, False], 2106, 'South', (9, 6))
Element 5: (2, (9, 6), ['.', '.', '', '.'], [(6, 3), (6, 1), (15, 12)], [False, False, False, False], 90, False, [True, True, False, True], 2135, 'East', (10, 6))
Element 6: (2, (10, 6), ['', '.', '', '.'], [(6, 2), (5, 1), (16, 12)], [False, False, False, False], 88, False, [False, True, False, True], 2164, 'East', (11, 6))
Element 7: (2, (11, 6), ['', '.', '.', '.'], [(5, 2), (6, 1), (16, 13)], [False, False, False, False], 86, False, [False, True, True, True], 2193, 'East', (12, 6))
Element 8: (2, (12, 6), ['', '.', '.', '.'], [(5, 3), (5, 1), (15, 13)], [False, False, False, False], 84, False, [False, True, True, True], 2222, 'East', (13, 6))
Element 9: (2, (13, 6), ['', '.', '.', '.'], [(4, 3), (5, 2), (14, 13)], [False, False, False, False], 82, False, [False, True, True, True], 2251, 'East', (14, 6))
Element 10: (2, (14, 6), ['', '%', '.', '.'], [(4, 2), (6, 2), (13, 13)], [False, True, False, False], 80, False, [False, False, True, True], 2280, 'East', (15, 6))
Element 11: (2, (15, 6), ['', '%', '.', '.'], [(4, 1), (6, 3), (12, 13)], [False, True, False, False], 78, False, [False, False, True, True], 2309, 'East', (16, 6))
Element 12: (2, (16, 6), ['', '%', '.', '.'], [(3, 1), (6, 4), (13, 13)], [False, True, False, False], 76, False, [False, False, True, True], 2328, 'East', (17, 6))
Element 13: (2, (17, 6), ['', '%', '.', '%'], [(3, 2), (6, 5), (14, 13)], [False, True, False, True], 74, False, [False, False, True, False], 2347, 'North', (17, 7))
Element 14: (2, (17, 7), ['.', '', '%', '.'], [(3, 3), (7, 5), (15, 13)], [False, False, True, False], 72, False, [True, False, False, True], 2376, 'East', (18, 7))
Element 15: (2, (18, 7), ['', '%', '%', '%'], [(3, 4), (8, 5), (16, 13)], [False, True, True, True], 70, False, [False, False, False, False], 2405, 'West', (17, 7))
Element 16: (2, (17, 7), ['.', '', '%', ''], [(2, 4), (9, 5), (16, 12)], [False, False, True, False], 68, False, [True, False, False, False], 2424, 'West', (16, 7))
Element 17: (2, (16, 7), ['.', '', '%', ''], [(2, 5), (10, 5), (16, 11)], [False, False, True, False], 66, False, [True, False, False, False], 2463, 'West', (15, 7))
Element 18: (2, (15, 7), ['.', '', '%', ''], [(2, 6), (11, 5), (17, 11)], [False, False, True, False], 64, False, [True, False, False, False], 2502, 'West', (14, 7))
Element 19: (2, (14, 7), ['.', '', '.', ''], [(3, 6), (12, 5), (18, 11)], [False, False, False, False], 62, False, [True, False, True, False], 2541, 'North', (14, 8))
Element 20: (2, (14, 8), ['.', '', '.', '%'], [(4, 6), (13, 5), (17, 11)], [False, False, False, True], 60, False, [True, False, True, False], 2570, 'North', (14, 9))
Element 21: (2, (14, 9), ['.', '', '.', '.'], [(5, 6), (13, 6), (17, 10)], [False, False, False, False], 58, False, [True, False, True, True], 2599, 'East', (15, 9))
Element 22: (2, (15, 9), ['', '%', '.', '.'], [(6, 6), (13, 7), (17, 9)], [False, True, False, False], 56, False, [False, False, True, True], 2638, 'East', (16, 9))
Element 23: (2, (16, 9), ['', '%', '%', ''], [(7, 6), (13, 8), (18, 9)], [False, True, True, False], 54, False, [False, False, False, False], 2677, 'East', (17, 9))
Element 24: (2, (17, 9), ['', '%', '', 'G'], [(8, 6), (13, 9), (18, 9)], [False, True, False, False], 52, False, [False, False, False, False], 2696, 'North', (17, 10))
Element 25: (2, (17, 10), ['%', 'G', '', '%'], [(9, 6), (13, 10), (17, 9)], [True, False, False, True], 50, False, [False, False, False, False], 2705, 'North', (17, 11))
Element 26: (2, (17, 11), ['', '', '%', ''], [(10, 6), (14, 10), (16, 9)], [False, False, True, False], 48, False, [False, False, False, False], 2714, 'East', (18, 11))
Element 27: (2, (18, 11), ['', '%', '%', '%'], [(11, 6), (15, 10), (15, 9)], [False, True, True, True], 46, False, [False, False, False, False], 2723, 'West', (17, 11))
Element 28: (2, (17, 11), ['', '', '%', ''], [(11, 7), (15, 9), (14, 9)], [False, False, True, False], 44, False, [False, False, False, False], 2732, 'West', (16, 11))
Element 29: (2, (16, 11), ['%', '%', '', ''], [(12, 7), (16, 9), (14, 10)], [True, True, False, False], 42, False, [False, False, False, False], 2741, 'North', (16, 12))
Element 30: (2, (16, 12), ['', '', '', '%'], [(12, 8), (17, 9), (15, 10)], [False, False, False, True], 40, False, [False, False, False, False], 2750, 'North', (16, 13))
Element 31: (2, (16, 13), ['', '', '%', '%'], [(12, 9), (18, 9), (14, 10)], [False, False, True, True], 38, False, [False, False, False, False], 2759, 'West', (15, 13))
Element 32: (2, (15, 13), ['', '', '%', ''], [(12, 10), (17, 9), (13, 10)], [False, False, True, False], 36, False, [False, False, False, False], 2768, 'South', (15, 12))
Element 33: (2, (15, 12), ['', '%', '', ''], [(12, 11), (17, 10), (13, 11)], [False, True, False, False], 34, False, [False, False, False, False], 2787, 'West', (14, 12))
Element 34: (2, (14, 12), ['', '%', '', ''], [(11, 11), (17, 11), (13, 10)], [False, True, False, False], 32, False, [False, False, False, False], 2796, 'North', (14, 13))
Element 35: (2, (14, 13), ['', '', '%', ''], [(11, 10), (18, 11), (13, 9)], [False, False, True, False], 30, False, [False, False, False, False], 2805, 'West', (13, 13))
Element 36: (2, (13, 13), ['', '', '%', ''], [(11, 9), (17, 11), (13, 8)], [False, False, True, False], 28, False, [False, False, False, False], 2814, 'South', (13, 12))
Element 37: (2, (13, 12), ['', '', '', ''], [(11, 10), (16, 11), (14, 8)], [False, False, False, False], 26, False, [False, False, False, False], 2813, 'South', (13, 11))
Element 38: (2, (13, 11), ['', '', '', '%'], [(10, 10), (16, 12), (14, 7)], [False, False, False, True], 24, False, [False, False, False, False], 2822, 'South', (13, 10))
Element 39: (2, (13, 10), ['', '', '', ''], [(10, 11), (16, 13), (15, 7)], [False, False, False, False], 22, False, [False, False, False, False], 2831, 'East', (14, 10))
Element 40: (2, (14, 10), ['', '', '%', ''], [(10, 12), (15, 13), (16, 7)], [False, False, True, False], 20, False, [False, False, False, False], 2840, 'East', (15, 10))
Element 41: (2, (15, 10), ['', '', '%', '%'], [(9, 12), (15, 12), (17, 7)], [False, False, True, True], 18, False, [False, False, False, False], 3839, 'West', (14, 10))
Element 42: (2, (14, 10), ['', '', '%', ''], [(9, 11), (14, 12), (18, 7)], [False, False, True, False], 16, False, [False, False, False, False], 3848, 'West', (13, 10))
Element 43: (2, (13, 10), ['', '', '', ''], [(8, 11), (14, 13), (17, 7)], [False, False, False, False], 14, False, [False, False, False, False], 4847, 'South', (13, 9))
Element 44: (2, (13, 9), ['', '', '', ''], [(8, 10), (13, 13), (17, 6)], [False, False, False, False], 12, False, [False, False, False, False], 4856, 'South', (13, 8))
Element 45: (2, (13, 8), ['', '', '', ''], [(9, 10), (13, 12), (16, 6)], [False, False, False, False], 10, False, [False, False, False, False], 4865, 'South', (13, 7))
Element 46: (2, (13, 7), ['', '', '', ''], [(8, 10), (13, 11), (15, 6)], [False, False, False, False], 8, False, [False, False, False, False], 4864, 'West', (12, 7))
Element 47: (2, (12, 7), ['', '', '', ''], [(7, 10), (12, 11), (14, 6)], [False, False, False, False], 6, False, [False, False, False, False], 4873, 'North', (12, 8))
