Element 1: (2, (15, 1), ['.', '%', '.', '%'], [(7, 10), (6, 11), (16, 3)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (15, 2))
Element 2: (2, (15, 2), ['.', '', '%', '%'], [(8, 10), (7, 11), (17, 3)], [False, False, True, True], 96, False, [True, False, False, False], 58, 'West', (14, 2))
Element 3: (2, (14, 2), ['.', '.', '%', ''], [(8, 11), (7, 10), (18, 3)], [False, False, True, False], 94, False, [True, True, False, False], 1077, 'South', (14, 1))
Element 4: (2, (14, 1), ['.', '%', '', ''], [(9, 11), (8, 10), (17, 3)], [False, True, False, False], 92, False, [True, False, False, False], 1096, 'West', (13, 1))
Element 5: (2, (13, 1), ['.', '%', '.', ''], [(9, 12), (9, 10), (16, 3)], [False, True, False, False], 90, False, [True, False, True, False], 2115, 'North', (13, 2))
Element 6: (2, (13, 2), ['.', '', '%', ''], [(10, 12), (10, 10), (16, 4)], [False, False, True, False], 88, False, [True, False, False, False], 2154, 'West', (12, 2))
Element 7: (2, (12, 2), ['.', '.', '.', ''], [(11, 12), (11, 10), (15, 4)], [False, False, False, False], 86, False, [True, True, True, False], 2193, 'North', (12, 3))
Element 8: (2, (12, 3), ['.', '', '%', '%'], [(12, 12), (12, 10), (14, 4)], [False, False, True, True], 84, False, [True, False, False, False], 2232, 'West', (11, 3))
Element 9: (2, (11, 3), ['.', '.', '%', ''], [(13, 12), (13, 10), (15, 4)], [False, False, True, False], 82, False, [True, True, False, False], 2261, 'South', (11, 2))
Element 10: (2, (11, 2), ['.', '.', '', ''], [(14, 12), (14, 10), (16, 4)], [False, False, False, False], 80, False, [True, True, False, False], 2290, 'South', (11, 1))
Element 11: (2, (11, 1), ['%', '%', '', '.'], [(15, 12), (15, 10), (16, 3)], [True, True, False, False], 78, False, [False, False, False, True], 2319, 'East', (12, 1))
Element 12: (2, (12, 1), ['', '%', '', ''], [(16, 12), (15, 9), (16, 3)], [False, True, False, False], 76, False, [False, False, False, False], 2348, 'West', (11, 1))
Element 13: (2, (11, 1), ['%', '%', '', ''], [(16, 13), (16, 9), (17, 3)], [True, True, False, False], 74, False, [False, False, False, False], 2367, 'North', (11, 2))
Element 14: (2, (11, 2), ['.', '', '', ''], [(15, 13), (17, 9), (18, 3)], [False, False, False, False], 72, False, [True, False, False, False], 2386, 'West', (10, 2))
Element 15: (2, (10, 2), ['.', '%', '.', ''], [(14, 13), (18, 9), (17, 3)], [False, True, False, False], 70, False, [True, False, True, False], 2415, 'North', (10, 3))
Element 16: (2, (10, 3), ['.', '', '%', ''], [(13, 13), (17, 9), (16, 3)], [False, False, True, False], 68, False, [True, False, False, False], 2434, 'West', (9, 3))
Element 17: (2, (9, 3), ['%', '.', '%', ''], [(12, 13), (17, 10), (16, 4)], [True, False, True, False], 66, False, [False, True, False, False], 2463, 'South', (9, 2))
Element 18: (2, (9, 2), ['%', '%', '', ''], [(13, 13), (17, 11), (15, 4)], [True, True, False, False], 64, False, [False, False, False, False], 2482, 'North', (9, 3))
Element 19: (2, (9, 3), ['%', '', '%', ''], [(14, 13), (18, 11), (14, 4)], [True, False, True, False], 62, False, [False, False, False, False], 2491, 'East', (10, 3))
Element 20: (2, (10, 3), ['', '', '%', ''], [(15, 13), (17, 11), (15, 4)], [False, False, True, False], 60, False, [False, False, False, False], 2490, 'South', (10, 2))
Element 21: (2, (10, 2), ['', '%', '', ''], [(16, 13), (16, 11), (16, 4)], [False, True, False, False], 58, False, [False, False, False, False], 2499, 'West', (9, 2))
Element 22: (2, (9, 2), ['%', '%', '', ''], [(16, 12), (17, 11), (16, 3)], [True, True, False, False], 56, False, [False, False, False, False], 2498, 'East', (10, 2))
Element 23: (2, (10, 2), ['', '%', '', ''], [(16, 11), (17, 10), (16, 3)], [False, True, False, False], 54, False, [False, False, False, False], 2497, 'East', (11, 2))
Element 24: (2, (11, 2), ['', '', '', ''], [(17, 11), (17, 9), (17, 3)], [False, False, False, False], 52, False, [False, False, False, False], 2496, 'North', (11, 3))
Element 25: (2, (11, 3), ['', '', '%', ''], [(18, 11), (16, 9), (18, 3)], [False, False, True, False], 50, False, [False, False, False, False], 2495, 'West', (10, 3))
Element 26: (2, (10, 3), ['', '', '%', ''], [(17, 11), (15, 9), (17, 3)], [False, False, True, False], 48, False, [False, False, False, False], 2494, 'East', (11, 3))
Element 27: (2, (11, 3), ['', '', '%', ''], [(17, 10), (14, 9), (16, 3)], [False, False, True, False], 46, False, [False, False, False, False], 2503, 'East', (12, 3))
