Element 1: (2, (12, 11), ['.', '.', 'G', '.'], [(4, 6), (2, 4), (12, 12)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (13, 11))
Element 30: (2, (9, 11), ['F', '.', '', 'G'], [(10, 11), (2, 1), (14, 7)], [False, False, False, False], 40, False, [False, True, False, False], 2790, 'West', (8, 11))
Element 31: (2, (8, 11), ['.', '.', '%', ''], [(11, 11), (2, 2), (15, 7)], [False, False, True, False], 38, False, [True, True, False, False], 3789, 'South', (8, 10))
Element 32: (2, (8, 10), ['.', '%', '', '.'], [(12, 11), (1, 2), (16, 7)], [False, True, False, False], 36, False, [True, False, False, True], 3798, 'East', (9, 10))
Element 33: (2, (9, 10), ['', '%', '', ''], [(13, 11), (2, 2), (17, 7)], [False, True, False, False], 34, False, [False, False, False, False], 3807, 'East', (10, 10))
Element 34: (2, (10, 10), ['', '%', '', ''], [(13, 12), (2, 3), (18, 7)], [False, True, False, False], 32, False, [False, False, False, False], 3806, 'North', (10, 11))
Element 35: (2, (10, 11), ['', '', '', ''], [(14, 12), (3, 3), (17, 7)], [False, False, False, False], 30, False, [False, False, False, False], 3805, 'South', (10, 10))
Element 36: (2, (10, 10), ['', '%', '', ''], [(15, 12), (3, 2), (17, 6)], [False, True, False, False], 28, False, [False, False, False, False], 3804, 'West', (9, 10))
Element 37: (2, (9, 10), ['', '%', '', ''], [(16, 12), (2, 2), (16, 6)], [False, True, False, False], 26, False, [False, False, False, False], 3803, 'West', (8, 10))
Element 38: (2, (8, 10), ['.', '%', '', ''], [(16, 13), (3, 2), (15, 6)], [False, True, False, False], 24, False, [True, False, False, False], 3802, 'West', (7, 10))
Element 39: (2, (7, 10), ['.', '%', '.', ''], [(15, 13), (3, 1), (14, 6)], [False, True, False, False], 22, False, [True, False, True, False], 3811, 'North', (7, 11))
Element 40: (2, (7, 11), ['.', '', '%', ''], [(14, 13), (2, 1), (13, 6)], [False, False, True, False], 20, False, [True, False, False, False], 3820, 'West', (6, 11))
Element 41: (2, (6, 11), ['.', '.', '.', ''], [(13, 13), (3, 1), (13, 5)], [False, False, False, False], 18, False, [True, True, True, False], 3839, 'North', (6, 12))
Element 42: (2, (6, 12), ['.', '', '%', '%'], [(12, 13), (4, 1), (12, 5)], [False, False, True, True], 16, False, [True, False, False, False], 3858, 'West', (5, 12))
Element 43: (2, (5, 12), ['%', '.', '.', ''], [(12, 12), (4, 2), (11, 5)], [True, False, False, False], 14, False, [False, True, True, False], 3877, 'North', (5, 13))
Element 44: (2, (5, 13), ['.', '', '%', '%'], [(11, 12), (3, 2), (10, 5)], [False, False, True, True], 12, False, [True, False, False, False], 3896, 'West', (4, 13))
Element 45: (2, (4, 13), ['.', '%', '%', ''], [(10, 12), (4, 2), (9, 5)], [False, True, True, False], 10, False, [True, False, False, False], 3915, 'West', (3, 13))
Element 46: (2, (3, 13), ['.', '%', '%', ''], [(9, 12), (4, 3), (8, 5)], [False, True, True, False], 8, False, [True, False, False, False], 3934, 'West', (2, 13))
Element 47: (2, (2, 13), ['.', '%', '%', ''], [(9, 11), (3, 3), (7, 5)], [False, True, True, False], 6, False, [True, False, False, False], 3953, 'West', (1, 13))
Element 48: (2, (1, 13), ['%', '%', '%', ''], [(9, 10), (4, 3), (7, 6)], [True, True, True, False], 4, False, [False, False, False, False], 3962, 'East', (2, 13))
Element 49: (2, (2, 13), ['', '%', '%', ''], [(8, 10), (5, 3), (8, 6)], [False, True, True, False], 2, False, [False, False, False, False], 3961, 'East', (3, 13))
Element 50: (2, (3, 13), ['', '%', '%', ''], [(8, 10), (5, 3), (9, 6)], [False, True, True, False], 0, False, [False, False, False, False], 3960, 'Stop', (3, 13))
Element 51: #0#
