Element 1: (1, (1, 4), ['%', '%', '%', '.'], [(4, 6), (12, 11), (12, 12)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 4))
Element 2: (1, (2, 4), ['', '.', '.', '.'], [(5, 6), (13, 11), (13, 12)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (3, 4))
Element 3: (1, (3, 4), ['', '.', '.', '%'], [(6, 6), (13, 10), (14, 12)], [False, False, False, True], 94, False, [False, True, True, False], 87, 'North', (3, 5))
Element 4: (1, (3, 5), ['.', '', '', '.'], [(7, 6), (14, 10), (15, 12)], [False, False, False, False], 92, False, [True, False, False, True], 126, 'East', (4, 5))
Element 5: (1, (4, 5), ['', '%', '', '.'], [(8, 6), (15, 10), (16, 12)], [False, True, False, False], 90, False, [False, False, False, True], 165, 'East', (5, 5))
Element 6: (1, (5, 5), ['', '%', '', '.'], [(9, 6), (15, 9), (16, 13)], [False, True, False, False], 88, False, [False, False, False, True], 204, 'East', (6, 5))
Element 7: (1, (6, 5), ['', 'F', '', '.'], [(10, 6), (16, 9), (15, 13)], [False, False, False, False], 86, False, [False, False, False, True], 243, 'South', (6, 4))
Element 8: (1, (6, 4), ['%', '.', '', '%'], [(11, 6), (17, 9), (14, 13)], [True, False, False, True], 84, False, [False, True, False, False], 1272, 'South', (6, 3))
Element 9: (1, (6, 3), ['.', '.', '', '%'], [(12, 6), (18, 9), (13, 13)], [False, False, False, True], 82, False, [True, True, False, False], 1311, 'South', (6, 2))
Element 10: (1, (6, 2), ['.', '.', '', '%'], [(13, 6), (17, 9), (12, 13)], [False, False, False, True], 80, False, [True, True, False, False], 1340, 'South', (6, 1))
Element 11: (1, (6, 1), ['.', '%', '', '.'], [(14, 6), (17, 10), (13, 13)], [False, True, False, False], 78, False, [True, False, False, True], 1369, 'East', (7, 1))
Element 12: (1, (7, 1), ['', '%', '%', '.'], [(15, 6), (17, 11), (14, 13)], [False, True, True, False], 76, False, [False, False, False, True], 1398, 'East', (8, 1))
Element 13: (1, (8, 1), ['', '%', '%', '%'], [(16, 6), (18, 11), (15, 13)], [False, True, True, True], 74, False, [False, False, False, False], 1427, 'West', (7, 1))
Element 14: (1, (7, 1), ['', '%', '%', ''], [(17, 6), (17, 11), (16, 13)], [False, True, True, False], 72, False, [False, False, False, False], 1436, 'West', (6, 1))
Element 15: (1, (6, 1), ['.', '%', '', ''], [(17, 7), (16, 11), (16, 12)], [False, True, False, False], 70, False, [True, False, False, False], 1455, 'West', (5, 1))
Element 16: (1, (5, 1), ['.', '%', '.', ''], [(18, 7), (17, 11), (16, 11)], [False, True, False, False], 68, False, [True, False, True, False], 1474, 'North', (5, 2))
Element 17: (1, (5, 2), ['.', '', '.', ''], [(17, 7), (17, 10), (17, 11)], [False, False, False, False], 66, False, [True, False, True, False], 1483, 'North', (5, 3))
Element 18: (1, (5, 3), ['.', '', '%', ''], [(16, 7), (17, 9), (18, 11)], [False, False, True, False], 64, False, [True, False, False, False], 1502, 'West', (4, 3))
Element 19: (1, (4, 3), ['.', '.', '%', ''], [(15, 7), (16, 9), (17, 11)], [False, False, True, False], 62, False, [True, True, False, False], 1521, 'South', (4, 2))
Element 20: (1, (4, 2), ['.', '.', '', ''], [(14, 7), (15, 9), (17, 10)], [False, False, False, False], 60, False, [True, True, False, False], 1540, 'South', (4, 1))
Element 21: (1, (4, 1), ['.', '%', '', ''], [(14, 8), (14, 9), (17, 9)], [False, True, False, False], 58, False, [True, False, False, False], 1569, 'West', (3, 1))
Element 22: (1, (3, 1), ['.', '%', '.', ''], [(13, 8), (13, 9), (18, 9)], [False, True, False, False], 56, False, [True, False, True, False], 1598, 'North', (3, 2))
Element 23: (1, (3, 2), ['.', '', '.', ''], [(13, 7), (12, 9), (17, 9)], [False, False, False, False], 54, False, [True, False, True, False], 1627, 'North', (3, 3))
Element 24: (1, (3, 3), ['.', '', '', ''], [(12, 7), (12, 10), (16, 9)], [False, False, False, False], 52, False, [True, False, False, False], 1656, 'West', (2, 3))
Element 25: (1, (2, 3), ['%', '.', '', ''], [(12, 8), (11, 10), (15, 9)], [True, False, False, False], 50, False, [False, True, False, False], 1685, 'South', (2, 2))
Element 26: (1, (2, 2), ['.', '.', '', ''], [(12, 9), (11, 11), (15, 10)], [False, False, False, False], 48, False, [True, True, False, False], 1704, 'South', (2, 1))
Element 27: (1, (2, 1), ['.', '%', '', ''], [(11, 9), (11, 12), (14, 10)], [False, True, False, False], 46, False, [True, False, False, False], 1733, 'West', (1, 1))
Element 28: (1, (1, 1), ['%', '%', '.', ''], [(11, 10), (10, 12), (14, 9)], [True, True, False, False], 44, False, [False, False, True, False], 1752, 'North', (1, 2))
Element 29: (1, (1, 2), ['%', '', '%', ''], [(10, 10), (9, 12), (14, 8)], [True, False, True, False], 42, False, [False, False, False, False], 2771, 'South', (1, 1))
Element 30: (1, (1, 1), ['%', '%', '', ''], [(10, 11), (9, 11), (14, 7)], [True, True, False, False], 40, False, [False, False, False, False], 2790, 'East', (2, 1))
Element 31: (1, (2, 1), ['', '%', '', ''], [(11, 11), (8, 11), (15, 7)], [False, True, False, False], 38, False, [False, False, False, False], 3789, 'North', (2, 2))
Element 32: (1, (2, 2), ['', '', '', ''], [(12, 11), (8, 10), (16, 7)], [False, False, False, False], 36, False, [False, False, False, False], 3798, 'West', (1, 2))
Element 33: (1, (1, 2), ['%', '', '%', ''], [(13, 11), (9, 10), (17, 7)], [True, False, True, False], 34, False, [False, False, False, False], 3807, 'East', (2, 2))
Element 34: (1, (2, 2), ['', '', '', ''], [(13, 12), (10, 10), (18, 7)], [False, False, False, False], 32, False, [False, False, False, False], 3806, 'North', (2, 3))
Element 35: (1, (2, 3), ['%', '', '', ''], [(14, 12), (10, 11), (17, 7)], [True, False, False, False], 30, False, [False, False, False, False], 3805, 'East', (3, 3))
Element 36: (1, (3, 3), ['', '', '', ''], [(15, 12), (10, 10), (17, 6)], [False, False, False, False], 28, False, [False, False, False, False], 3804, 'South', (3, 2))
Element 37: (1, (3, 2), ['', '', '', ''], [(16, 12), (9, 10), (16, 6)], [False, False, False, False], 26, False, [False, False, False, False], 3803, 'West', (2, 2))
