Element 1: (1, (10, 7), ['.', '.', 'F', '.'], [(14, 9), (11, 5), (14, 8)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (10, 8))
Element 2: (1, (10, 8), ['.', '', '%', '%'], [(15, 9), (12, 5), (14, 7)], [False, False, True, True], 96, False, [True, False, False, False], 1038, 'West', (9, 8))
Element 3: (1, (9, 8), ['.', '.', '%', ''], [(16, 9), (13, 5), (15, 7)], [False, False, True, False], 94, False, [True, True, False, False], 1077, 'South', (9, 7))
Element 4: (1, (9, 7), ['%', '.', '', ''], [(17, 9), (13, 6), (16, 7)], [True, False, False, False], 92, False, [False, True, False, False], 1116, 'South', (9, 6))
Element 5: (1, (9, 6), ['.', '.', '', '.'], [(18, 9), (14, 6), (17, 7)], [False, False, False, False], 90, False, [True, True, False, True], 1155, 'East', (10, 6))
Element 6: (1, (10, 6), ['', '.', '', '.'], [(17, 9), (15, 6), (18, 7)], [False, False, False, False], 88, False, [False, True, False, True], 1184, 'East', (11, 6))
Element 7: (1, (11, 6), ['', '', '.', '.'], [(17, 10), (16, 6), (17, 7)], [False, False, False, False], 86, False, [False, False, True, True], 1213, 'East', (12, 6))
Element 8: (1, (12, 6), ['', '', '.', ''], [(17, 11), (17, 6), (16, 7)], [False, False, False, False], 84, False, [False, False, True, False], 1242, 'North', (12, 7))
Element 9: (1, (12, 7), ['.', '', '.', '.'], [(18, 11), (17, 7), (15, 7)], [False, False, False, False], 82, False, [True, False, True, True], 1261, 'East', (13, 7))
Element 10: (1, (13, 7), ['', '', '.', ''], [(17, 11), (18, 7), (16, 7)], [False, False, False, False], 80, False, [False, False, True, False], 1270, 'North', (13, 8))
Element 11: (1, (13, 8), ['.', '', '', ''], [(16, 11), (17, 7), (16, 6)], [False, False, False, False], 78, False, [True, False, False, False], 1289, 'West', (12, 8))
Element 12: (1, (12, 8), ['%', '', '.', ''], [(16, 12), (16, 7), (17, 6)], [True, False, False, False], 76, False, [False, False, True, False], 1308, 'North', (12, 9))
Element 13: (1, (12, 9), ['.', '', '.', ''], [(16, 13), (15, 7), (16, 6)], [False, False, False, False], 74, False, [True, False, True, False], 1327, 'North', (12, 10))
Element 14: (1, (12, 10), ['.', '', '.', '.'], [(15, 13), (14, 7), (15, 6)], [False, False, False, False], 72, False, [True, False, True, True], 1346, 'East', (13, 10))
Element 15: (1, (13, 10), ['', '', '.', '.'], [(15, 12), (14, 8), (14, 6)], [False, False, False, False], 70, False, [False, False, True, True], 1365, 'East', (14, 10))
Element 16: (1, (14, 10), ['', 'G', '%', '.'], [(14, 12), (14, 9), (13, 6)], [False, False, True, False], 68, False, [False, False, False, True], 1384, 'East', (15, 10))
Element 17: (1, (15, 10), ['', 'G', '%', '%'], [(14, 13), (15, 9), (13, 7)], [False, False, True, True], 66, False, [False, False, False, False], 1403, 'West', (14, 10))
Element 18: (1, (14, 10), ['', '', '%', ''], [(13, 13), (16, 9), (13, 8)], [False, False, True, False], 64, False, [False, False, False, False], 1412, 'West', (13, 10))
Element 19: (1, (13, 10), ['', 'G', '.', ''], [(13, 12), (17, 9), (13, 9)], [False, False, False, False], 62, False, [False, False, True, False], 1421, 'North', (13, 11))
Element 20: (1, (13, 11), ['.', '', '', '%'], [(12, 12), (18, 9), (14, 9)], [False, False, False, True], 60, False, [True, False, False, False], 1440, 'West', (12, 11))
Element 21: (1, (12, 11), ['.', '', '', ''], [(12, 13), (17, 9), (15, 9)], [False, False, False, False], 58, False, [True, False, False, False], 1459, 'West', (11, 11))
Element 22: (1, (11, 11), ['.', '.', '.', ''], [(12, 12), (17, 10), (16, 9)], [False, False, False, False], 56, False, [True, True, True, False], 1468, 'North', (11, 12))
Element 23: (1, (11, 12), ['.', '', '%', ''], [(12, 11), (17, 11), (17, 9)], [False, False, True, False], 54, False, [True, False, False, False], 1477, 'West', (10, 12))
Element 24: (1, (10, 12), ['F', '.', '%', ''], [(13, 11), (18, 11), (18, 9)], [False, False, True, False], 52, False, [False, True, False, False], 1486, 'West', (9, 12))
Element 25: (1, (9, 12), ['%', '.', '%', ''], [(13, 10), (17, 11), (17, 9)], [True, False, True, False], 50, False, [False, True, False, False], 2485, 'South', (9, 11))
Element 26: (1, (9, 11), ['F', '.', '', '.'], [(14, 10), (16, 11), (17, 10)], [False, False, False, False], 48, False, [False, True, False, True], 2494, 'West', (8, 11))
Element 27: (1, (8, 11), ['.', '.', '%', ''], [(15, 10), (16, 12), (17, 11)], [False, False, True, False], 46, False, [True, True, False, False], 3493, 'South', (8, 10))
Element 28: (1, (8, 10), ['.', '%', '', '.'], [(14, 10), (16, 13), (18, 11)], [False, True, False, False], 44, False, [True, False, False, True], 3502, 'East', (9, 10))
