Element 1: (1, (1, 13), ['%', '%', '%', '.'], [(6, 10), (7, 5), (12, 7)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 13))
Element 2: (1, (2, 13), ['', '%', '%', '.'], [(7, 10), (8, 5), (13, 7)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 13))
Element 3: (1, (3, 13), ['', '%', '%', '.'], [(8, 10), (9, 5), (14, 7)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (4, 13))
Element 4: (1, (4, 13), ['', '%', '%', '.'], [(8, 11), (10, 5), (15, 7)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (5, 13))
Element 5: (1, (5, 13), ['', '.', '%', '%'], [(9, 11), (11, 5), (16, 7)], [False, False, True, True], 90, False, [False, True, False, False], 1155, 'South', (5, 12))
Element 6: (1, (5, 12), ['%', '.', '', '.'], [(9, 12), (12, 5), (17, 7)], [True, False, False, False], 88, False, [False, True, False, True], 2184, 'East', (6, 12))
Element 7: (1, (6, 12), ['', '.', '%', '%'], [(10, 12), (13, 5), (18, 7)], [False, False, True, True], 86, False, [False, True, False, False], 2223, 'South', (6, 11))
Element 8: (1, (6, 11), ['.', '', '', '.'], [(11, 12), (13, 6), (17, 7)], [False, False, False, False], 84, False, [True, False, False, True], 2252, 'East', (7, 11))
Element 9: (1, (7, 11), ['', '', '%', ''], [(12, 12), (14, 6), (17, 6)], [False, False, True, False], 82, False, [False, False, False, False], 2291, 'East', (8, 11))
Element 10: (1, (8, 11), ['', '', '%', ''], [(13, 12), (15, 6), (16, 6)], [False, False, True, False], 80, False, [False, False, False, False], 2320, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', '', '.'], [(14, 12), (15, 7), (15, 6)], [False, False, False, False], 78, False, [False, True, False, True], 2329, 'East', (10, 11))
Element 12: (1, (10, 11), ['', '.', '', '.'], [(15, 12), (16, 7), (14, 6)], [False, False, False, False], 76, False, [False, True, False, True], 2348, 'East', (11, 11))
Element 13: (1, (11, 11), ['', '.', '', '.'], [(16, 12), (17, 7), (13, 6)], [False, False, False, False], 74, False, [False, True, False, True], 2367, 'East', (12, 11))
Element 14: (1, (12, 11), ['', '.', '', '.'], [(16, 13), (18, 7), (12, 6)], [False, False, False, False], 72, False, [False, True, False, True], 2396, 'East', (13, 11))
Element 15: (1, (13, 11), ['', '.', '', '%'], [(15, 13), (17, 7), (11, 6)], [False, False, False, True], 70, False, [False, True, False, False], 2425, 'South', (13, 10))
Element 16: (1, (13, 10), ['.', '.', '', '.'], [(14, 13), (17, 6), (11, 7)], [False, False, False, False], 68, False, [True, True, False, True], 2454, 'East', (14, 10))
Element 17: (1, (14, 10), ['', '.', '%', '.'], [(13, 13), (16, 6), (10, 7)], [False, False, True, False], 66, False, [False, True, False, True], 2483, 'East', (15, 10))
Element 18: (1, (15, 10), ['', '.', '%', '%'], [(12, 13), (17, 6), (10, 8)], [False, False, True, True], 64, False, [False, True, False, False], 3502, 'South', (15, 9))
Element 19: (1, (15, 9), ['.', '%', '', '.'], [(13, 13), (17, 7), (9, 8)], [False, True, False, False], 62, False, [True, False, False, True], 3521, 'East', (16, 9))
Element 20: (1, (16, 9), ['', '%', '%', '.'], [(14, 13), (16, 7), (9, 7)], [False, True, True, False], 60, False, [False, False, False, True], 3540, 'East', (17, 9))
Element 21: (1, (17, 9), ['', '%', '.', '.'], [(15, 13), (16, 6), (9, 6)], [False, True, False, False], 58, False, [False, False, True, True], 3559, 'East', (18, 9))
Element 22: (1, (18, 9), ['', '%', '%', '%'], [(16, 13), (16, 7), (10, 6)], [False, True, True, True], 56, False, [False, False, False, False], 3578, 'West', (17, 9))
Element 23: (1, (17, 9), ['', '%', '.', ''], [(16, 12), (15, 7), (10, 5)], [False, True, False, False], 54, False, [False, False, True, False], 3577, 'North', (17, 10))
Element 24: (1, (17, 10), ['%', '', '.', '%'], [(16, 11), (14, 7), (11, 5)], [True, False, False, True], 52, False, [False, False, True, False], 3596, 'North', (17, 11))
Element 25: (1, (17, 11), ['', '', '%', '.'], [(16, 12), (14, 8), (12, 5)], [False, False, True, False], 50, False, [False, False, False, True], 3615, 'East', (18, 11))
Element 26: (1, (18, 11), ['', '%', '%', '%'], [(15, 12), (14, 9), (13, 5)], [False, True, True, True], 48, False, [False, False, False, False], 3634, 'West', (17, 11))
Element 27: (1, (17, 11), ['', '', '%', ''], [(15, 13), (13, 9), (12, 5)], [False, False, True, False], 46, False, [False, False, False, False], 3643, 'West', (16, 11))
Element 28: (1, (16, 11), ['%', '%', '', ''], [(15, 12), (13, 8), (11, 5)], [True, True, False, False], 44, False, [False, False, False, False], 3652, 'North', (16, 12))
Element 29: (1, (16, 12), ['', '', '', '%'], [(14, 12), (12, 8), (10, 5)], [False, False, False, True], 42, False, [False, False, False, False], 3661, 'North', (16, 13))
Element 30: (1, (16, 13), ['', '', '%', '%'], [(14, 13), (12, 9), (9, 5)], [False, False, True, True], 40, False, [False, False, False, False], 3670, 'West', (15, 13))
Element 31: (1, (15, 13), ['', '', '%', ''], [(14, 12), (12, 10), (8, 5)], [False, False, True, False], 38, False, [False, False, False, False], 3679, 'South', (15, 12))
Element 32: (1, (15, 12), ['', '%', '', ''], [(13, 12), (11, 10), (8, 6)], [False, True, False, False], 36, False, [False, False, False, False], 3698, 'West', (14, 12))
Element 33: (1, (14, 12), ['', '%', '', ''], [(13, 13), (11, 9), (7, 6)], [False, True, False, False], 34, False, [False, False, False, False], 3717, 'North', (14, 13))
Element 34: (1, (14, 13), ['', '', '%', ''], [(13, 12), (11, 10), (6, 6)], [False, False, True, False], 32, False, [False, False, False, False], 3726, 'West', (13, 13))
Element 35: (1, (13, 13), ['', '', '%', ''], [(13, 11), (10, 10), (6, 5)], [False, False, True, False], 30, False, [False, False, False, False], 3745, 'South', (13, 12))
Element 36: (1, (13, 12), ['', '', '', ''], [(13, 10), (9, 10), (6, 4)], [False, False, False, False], 28, False, [False, False, False, False], 4754, 'West', (12, 12))
Element 37: (1, (12, 12), ['', '', '', ''], [(14, 10), (9, 11), (6, 3)], [False, False, False, False], 26, False, [False, False, False, False], 4763, 'North', (12, 13))
Element 38: (1, (12, 13), ['%', '', '%', ''], [(15, 10), (10, 11), (6, 2)], [True, False, True, False], 24, False, [False, False, False, False], 4772, 'South', (12, 12))
Element 39: (1, (12, 12), ['', '', '', ''], [(15, 9), (11, 11), (6, 1)], [False, False, False, False], 22, False, [False, False, False, False], 4781, 'West', (11, 12))
Element 40: (1, (11, 12), ['', '', '%', ''], [(16, 9), (12, 11), (7, 1)], [False, False, True, False], 20, False, [False, False, False, False], 4790, 'West', (10, 12))
Element 41: (1, (10, 12), ['', '', '%', ''], [(17, 9), (13, 11), (8, 1)], [False, False, True, False], 18, False, [False, False, False, False], 4799, 'West', (9, 12))
Element 42: (1, (9, 12), ['%', '', '%', ''], [(18, 9), (13, 12), (7, 1)], [True, False, True, False], 16, False, [False, False, False, False], 4798, 'East', (10, 12))
Element 43: (1, (10, 12), ['', '', '%', ''], [(17, 9), (14, 12), (6, 1)], [False, False, True, False], 14, False, [False, False, False, False], 4797, 'East', (11, 12))
Element 44: (1, (11, 12), ['', '', '%', ''], [(17, 10), (15, 12), (5, 1)], [False, False, True, False], 12, False, [False, False, False, False], 4806, 'East', (12, 12))
Element 45: (1, (12, 12), ['', '', '', ''], [(17, 11), (16, 12), (5, 2)], [False, False, False, False], 10, False, [False, False, False, False], 4815, 'East', (13, 12))
Element 46: (1, (13, 12), ['', '', '', ''], [(18, 11), (16, 13), (5, 3)], [False, False, False, False], 8, False, [False, False, False, False], 4824, 'North', (13, 13))
Element 47: (1, (13, 13), ['', '', '%', ''], [(17, 11), (15, 13), (4, 3)], [False, False, True, False], 6, False, [False, False, False, False], 4833, 'West', (12, 13))
Element 48: (1, (12, 13), ['%', '', '%', ''], [(17, 10), (14, 13), (4, 2)], [True, False, True, False], 4, False, [False, False, False, False], 4842, 'East', (13, 13))
Element 49: (1, (13, 13), ['', '', '%', ''], [(17, 9), (15, 13), (4, 1)], [False, False, True, False], 2, False, [False, False, False, False], 4851, 'East', (14, 13))
Element 50: (1, (14, 13), ['', '', '%', ''], [(17, 9), (16, 13), (3, 1)], [False, False, True, False], 0, False, [False, False, False, False], 4860, 'Stop', (14, 13))
Element 51: #0#
