Element 1: (0, (9, 8), ['.', '.', '%', 'F'], [(4, 3), (8, 6), (15, 6)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (10, 8))
Element 2: (0, (10, 8), ['', '.', '%', '%'], [(5, 3), (9, 6), (16, 6)], [False, False, True, True], 96, False, [False, True, False, False], 1029, 'South', (10, 7))
Element 3: (0, (10, 7), ['.', 'G', '', '.'], [(6, 3), (10, 6), (17, 6)], [False, False, False, False], 94, False, [True, False, False, True], 1068, 'East', (11, 7))
Element 4: (0, (11, 7), ['', 'G', '%', '.'], [(6, 4), (11, 6), (17, 7)], [False, False, True, False], 92, False, [False, False, False, True], 2097, 'East', (12, 7))
Element 5: (0, (12, 7), ['', 'G', '.', '.'], [(6, 5), (12, 6), (18, 7)], [False, False, False, False], 90, False, [False, False, True, True], 2136, 'East', (13, 7))
Element 6: (0, (13, 7), ['', 'G', '.', '.'], [(7, 5), (13, 6), (17, 7)], [False, False, False, False], 88, False, [False, False, True, True], 2165, 'East', (14, 7))
Element 7: (0, (14, 7), ['', 'G', '.', '.'], [(8, 5), (14, 6), (16, 7)], [False, False, False, False], 86, False, [False, False, True, True], 2204, 'East', (15, 7))
Element 8: (0, (15, 7), ['', 'G', '%', ''], [(9, 5), (15, 6), (17, 7)], [False, False, True, False], 84, False, [False, False, False, False], 2223, 'East', (16, 7))
Element 9: (0, (16, 7), ['', 'G', '%', ''], [(10, 5), (16, 6), (17, 6)], [False, False, True, False], 82, False, [False, False, False, False], 2232, 'East', (17, 7))
Element 10: (0, (17, 7), ['G', '', '%', ''], [(11, 5), (16, 7), (16, 6)], [False, False, True, False], 80, False, [False, False, False, False], 2241, 'East', (18, 7))
Element 11: (0, (18, 7), ['G', '%', '%', '%'], [(12, 5), (17, 7), (16, 7)], [False, True, True, True], 78, False, [False, False, False, False], 2250, 'Stop', (18, 7))
Element 12: (0, (18, 7), ['', '%', '%', '%'], [(13, 5), (17, 6), (16, 6)], [False, True, True, True], 76, False, [False, False, False, False], 2259, 'West', (17, 7))
Element 13: (0, (17, 7), ['', 'G', '%', ''], [(13, 6), (17, 6), (15, 6)], [False, False, True, False], 74, False, [False, False, False, False], 2258, 'Stop', (17, 7))
Element 14: (0, (17, 7), ['', '', '%', ''], [(14, 6), (17, 7), (15, 7)], [False, False, True, False], 72, False, [False, False, False, False], 2257, 'West', (16, 7))
