Element 1: (2, (10, 7), ['.', '.', 'F', '.'], [(2, 4), (4, 1), (11, 10)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 8))
Element 26: (2, (12, 8), ['%', '', '.', ''], [(13, 6), (6, 4), (12, 12)], [True, False, False, False], 48, False, [False, False, True, False], 2744, 'North', (12, 9))
Element 27: (2, (12, 9), ['.', '', '', ''], [(14, 6), (6, 5), (12, 13)], [False, False, False, False], 46, False, [True, False, False, False], 2763, 'West', (11, 9))
Element 28: (2, (11, 9), ['%', '%', '', ''], [(15, 6), (6, 6), (12, 12)], [True, True, False, False], 44, False, [False, False, False, False], 2782, 'North', (11, 10))
Element 29: (2, (11, 10), ['.', '', '.', ''], [(16, 6), (7, 6), (11, 12)], [False, False, False, False], 42, False, [True, False, True, False], 2801, 'North', (11, 11))
Element 30: (2, (11, 11), ['.', '', '', ''], [(17, 6), (8, 6), (10, 12)], [False, False, False, False], 40, False, [True, False, False, False], 2830, 'West', (10, 11))
Element 31: (2, (10, 11), ['.', '.', '', ''], [(17, 7), (9, 6), (9, 12)], [False, False, False, False], 38, False, [True, True, False, False], 3839, 'South', (10, 10))
Element 32: (2, (10, 10), ['.', '%', '', ''], [(18, 7), (10, 6), (9, 11)], [False, True, False, False], 36, False, [True, False, False, False], 3858, 'West', (9, 10))
Element 33: (2, (9, 10), ['.', '%', '', ''], [(17, 7), (11, 6), (8, 11)], [False, True, False, False], 34, False, [True, False, False, False], 4867, 'West', (8, 10))
Element 34: (2, (8, 10), ['.', '%', '', ''], [(16, 7), (11, 7), (7, 11)], [False, True, False, False], 32, False, [True, False, False, False], 4896, 'West', (7, 10))
Element 35: (2, (7, 10), ['.', '%', '', ''], [(15, 7), (12, 7), (6, 11)], [False, True, False, False], 30, False, [True, False, False, False], 4915, 'West', (6, 10))
Element 36: (2, (6, 10), ['.', '%', '', ''], [(14, 7), (13, 7), (6, 12)], [False, True, False, False], 28, False, [True, False, False, False], 4934, 'West', (5, 10))
Element 37: (2, (5, 10), ['.', '.', '.', ''], [(14, 8), (14, 7), (5, 12)], [False, False, False, False], 26, False, [True, True, True, False], 4953, 'North', (5, 11))
Element 38: (2, (5, 11), ['.', '', '', ''], [(14, 9), (15, 7), (5, 13)], [False, False, False, False], 24, False, [True, False, False, False], 4972, 'West', (4, 11))
Element 39: (2, (4, 11), ['.', '.', '%', ''], [(15, 9), (16, 7), (4, 13)], [False, False, True, False], 22, False, [True, True, False, False], 4991, 'South', (4, 10))
Element 40: (2, (4, 10), ['.', '.', '', ''], [(16, 9), (17, 7), (3, 13)], [False, False, False, False], 20, False, [True, True, False, False], 5010, 'South', (4, 9))
Element 41: (2, (4, 9), ['.', '.', '', '.'], [(17, 9), (18, 7), (2, 13)], [False, False, False, False], 18, False, [True, True, False, True], 5029, 'East', (5, 9))
Element 42: (2, (5, 9), ['', '.', '', '%'], [(18, 9), (17, 7), (1, 13)], [False, False, False, True], 16, False, [False, True, False, False], 5048, 'South', (5, 8))
Element 43: (2, (5, 8), ['.', '%', '', 'F'], [(17, 9), (17, 6), (2, 13)], [False, True, False, False], 14, False, [True, False, False, False], 5057, 'East', (6, 8))
Element 44: #1#
