Element 1: (0, (9, 8), ['.', '.', '%', 'F'], [(1, 2), (2, 4), (2, 10)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (10, 8))
Element 40: (0, (6, 2), ['', '', '', '%'], [(13, 11), (2, 3), (14, 9)], [False, False, False, True], 20, False, [False, False, False, False], 4861, 'South', (6, 1))
Element 41: (0, (6, 1), ['', '%', '', ''], [(12, 11), (2, 2), (13, 9)], [False, True, False, False], 18, False, [False, False, False, False], 4880, 'East', (7, 1))
Element 42: (0, (7, 1), ['', '%', '%', ''], [(12, 10), (1, 2), (13, 8)], [False, True, True, False], 16, False, [False, False, False, False], 4899, 'East', (8, 1))
Element 43: (0, (8, 1), ['', '%', '%', '%'], [(12, 9), (1, 1), (12, 8)], [False, True, True, True], 14, False, [False, False, False, False], 4918, 'West', (7, 1))
Element 44: (0, (7, 1), ['', '%', '%', ''], [(11, 9), (2, 1), (12, 9)], [False, True, True, False], 12, False, [False, False, False, False], 4927, 'West', (6, 1))
Element 45: (0, (6, 1), ['', '%', '', ''], [(11, 10), (2, 2), (12, 10)], [False, True, False, False], 10, False, [False, False, False, False], 4936, 'West', (5, 1))
Element 46: (0, (5, 1), ['', '%', '', ''], [(11, 11), (2, 1), (13, 10)], [False, True, False, False], 8, False, [False, False, False, False], 4945, 'North', (5, 2))
Element 47: (0, (5, 2), ['', '', '', ''], [(10, 11), (3, 1), (13, 11)], [False, False, False, False], 6, False, [False, False, False, False], 4954, 'North', (5, 3))
Element 48: (0, (5, 3), ['', '', '%', ''], [(10, 10), (3, 2), (12, 11)], [False, False, True, False], 4, False, [False, False, False, False], 4963, 'West', (4, 3))
Element 49: (0, (4, 3), ['', '', '%', ''], [(9, 10), (3, 1), (11, 11)], [False, False, True, False], 2, False, [False, False, False, False], 4972, 'South', (4, 2))
Element 50: (0, (4, 2), ['', 'G', '', ''], [(9, 11), (4, 1), (11, 10)], [False, False, False, False], 0, False, [False, False, False, False], 4971, 'Stop', (4, 2))
Element 51: #0#
