Element 1: (0, (11, 5), ['.', '%', '.', '.'], [(4, 7), (12, 6), (13, 1)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (12, 5))
Element 2: (0, (12, 5), ['', '%', '', '.'], [(4, 8), (13, 6), (14, 1)], [False, True, False, False], 96, False, [False, False, False, True], 39, 'East', (13, 5))
Element 3: (0, (13, 5), ['', '%', '', '%'], [(5, 8), (14, 6), (15, 1)], [False, True, False, True], 94, False, [False, False, False, False], 78, 'North', (13, 6))
Element 4: (0, (13, 6), ['', '', '.', ''], [(6, 8), (15, 6), (15, 2)], [False, False, False, False], 92, False, [False, False, True, False], 1097, 'North', (13, 7))
Element 5: (0, (13, 7), ['.', '', '.', '.'], [(7, 8), (16, 6), (14, 2)], [False, False, False, False], 90, False, [True, False, True, True], 1136, 'East', (14, 7))
Element 6: (0, (14, 7), ['', '', '.', '.'], [(8, 8), (17, 6), (13, 2)], [False, False, False, False], 88, False, [False, False, True, True], 1175, 'East', (15, 7))
Element 7: (0, (15, 7), ['', '', '%', '.'], [(9, 8), (17, 7), (12, 2)], [False, False, True, False], 86, False, [False, False, False, True], 1214, 'East', (16, 7))
Element 8: (0, (16, 7), ['', '', '%', ''], [(10, 8), (18, 7), (12, 3)], [False, False, True, False], 84, False, [False, False, False, False], 2243, 'East', (17, 7))
Element 9: (0, (17, 7), ['', '', '%', 'G'], [(10, 7), (18, 7), (11, 3)], [False, False, True, False], 82, False, [False, False, False, False], 2262, 'South', (17, 6))
Element 10: (0, (17, 6), ['', '%', 'G', '%'], [(11, 7), (17, 7), (11, 2)], [False, True, False, True], 80, False, [False, False, False, False], 2281, 'West', (16, 6))
Element 11: (0, (16, 6), ['', '%', 'G', ''], [(12, 7), (16, 7), (11, 1)], [False, True, False, False], 78, False, [False, False, False, False], 2300, 'West', (15, 6))
Element 12: (0, (15, 6), ['', '%', 'G', ''], [(12, 8), (15, 7), (12, 1)], [False, True, False, False], 76, False, [False, False, False, False], 2319, 'West', (14, 6))
Element 13: (0, (14, 6), ['', '%', 'G', ''], [(13, 8), (14, 7), (11, 1)], [False, True, False, False], 74, False, [False, False, False, False], 2328, 'East', (15, 6))
Element 14: (0, (15, 6), ['', '%', '', ''], [(14, 8), (13, 7), (11, 2)], [False, True, False, False], 72, False, [False, False, False, False], 2337, 'East', (16, 6))
Element 15: (0, (16, 6), ['', '%', '', ''], [(14, 9), (13, 8), (10, 2)], [False, True, False, False], 70, False, [False, False, False, False], 2356, 'East', (17, 6))
Element 16: (0, (17, 6), ['', '%', '', '%'], [(15, 9), (13, 9), (10, 3)], [False, True, False, True], 68, False, [False, False, False, False], 2385, 'North', (17, 7))
Element 17: (0, (17, 7), ['', '', '%', ''], [(16, 9), (13, 10), (9, 3)], [False, False, True, False], 66, False, [False, False, False, False], 2414, 'West', (16, 7))
Element 18: (0, (16, 7), ['', '', '%', ''], [(17, 9), (14, 10), (9, 2)], [False, False, True, False], 64, False, [False, False, False, False], 2443, 'South', (16, 6))
Element 19: (0, (16, 6), ['', '%', '', ''], [(18, 9), (15, 10), (9, 3)], [False, True, False, False], 62, False, [False, False, False, False], 2462, 'North', (16, 7))
Element 20: (0, (16, 7), ['', '', '%', ''], [(17, 9), (15, 9), (10, 3)], [False, False, True, False], 60, False, [False, False, False, False], 2461, 'West', (15, 7))
Element 21: (0, (15, 7), ['', '', '%', ''], [(17, 10), (16, 9), (10, 2)], [False, False, True, False], 58, False, [False, False, False, False], 2470, 'South', (15, 6))
Element 22: (0, (15, 6), ['', '%', '', ''], [(17, 11), (17, 9), (9, 2)], [False, True, False, False], 56, False, [False, False, False, False], 2479, 'North', (15, 7))
Element 23: (0, (15, 7), ['', '', '%', ''], [(18, 11), (18, 9), (10, 2)], [False, False, True, False], 54, False, [False, False, False, False], 2488, 'West', (14, 7))
Element 24: (0, (14, 7), ['', '', '', ''], [(17, 11), (17, 9), (11, 2)], [False, False, False, False], 52, False, [False, False, False, False], 2487, 'North', (14, 8))
Element 25: (0, (14, 8), ['', '', '', '%'], [(16, 11), (17, 10), (11, 3)], [False, False, False, True], 50, False, [False, False, False, False], 2496, 'North', (14, 9))
Element 26: (0, (14, 9), ['', '', '', ''], [(16, 12), (17, 11), (10, 3)], [False, False, False, False], 48, False, [False, False, False, False], 2505, 'East', (15, 9))
Element 27: (0, (15, 9), ['', '%', '', ''], [(16, 13), (18, 11), (11, 3)], [False, True, False, False], 46, False, [False, False, False, False], 2514, 'East', (16, 9))
Element 28: (0, (16, 9), ['', '%', '%', ''], [(15, 13), (17, 11), (12, 3)], [False, True, True, False], 44, False, [False, False, False, False], 2523, 'East', (17, 9))
Element 29: (0, (17, 9), ['', '%', '', ''], [(15, 12), (16, 11), (12, 2)], [False, True, False, False], 42, False, [False, False, False, False], 2532, 'East', (18, 9))
Element 30: (0, (18, 9), ['', '%', '%', '%'], [(14, 12), (16, 12), (12, 1)], [False, True, True, True], 40, False, [False, False, False, False], 2541, 'West', (17, 9))
Element 31: (0, (17, 9), ['', '%', '', ''], [(14, 13), (16, 13), (12, 2)], [False, True, False, False], 38, False, [False, False, False, False], 2550, 'North', (17, 10))
Element 32: (0, (17, 10), ['%', '', '', '%'], [(13, 13), (15, 13), (11, 2)], [True, False, False, True], 36, False, [False, False, False, False], 2559, 'North', (17, 11))
Element 33: (0, (17, 11), ['', '', '%', ''], [(13, 12), (15, 12), (12, 2)], [False, False, True, False], 34, False, [False, False, False, False], 2568, 'East', (18, 11))
Element 34: (0, (18, 11), ['', '%', '%', '%'], [(13, 11), (14, 12), (13, 2)], [False, True, True, True], 32, False, [False, False, False, False], 2577, 'West', (17, 11))
Element 35: (0, (17, 11), ['', '', '%', ''], [(12, 11), (14, 13), (14, 2)], [False, False, True, False], 30, False, [False, False, False, False], 2586, 'West', (16, 11))
Element 36: (0, (16, 11), ['%', '%', '', ''], [(12, 12), (13, 13), (15, 2)], [True, True, False, False], 28, False, [False, False, False, False], 2595, 'North', (16, 12))
Element 37: (0, (16, 12), ['', '', '', '%'], [(12, 13), (13, 12), (15, 1)], [False, False, False, True], 26, False, [False, False, False, False], 2604, 'North', (16, 13))
Element 38: (0, (16, 13), ['', '', '%', '%'], [(12, 12), (13, 11), (14, 1)], [False, False, True, True], 24, False, [False, False, False, False], 2603, 'West', (15, 13))
Element 39: (0, (15, 13), ['', '', '%', ''], [(11, 12), (12, 11), (14, 2)], [False, False, True, False], 22, False, [False, False, False, False], 2612, 'South', (15, 12))
Element 40: (0, (15, 12), ['', '%', '', ''], [(11, 11), (12, 10), (14, 1)], [False, True, False, False], 20, False, [False, False, False, False], 2631, 'West', (14, 12))
Element 41: (0, (14, 12), ['', '%', '', ''], [(11, 10), (12, 9), (13, 1)], [False, True, False, False], 18, False, [False, False, False, False], 2650, 'North', (14, 13))
Element 42: (0, (14, 13), ['', '', '%', ''], [(11, 9), (12, 8), (13, 2)], [False, False, True, False], 16, False, [False, False, False, False], 2659, 'West', (13, 13))
Element 43: (0, (13, 13), ['', '', '%', ''], [(12, 9), (12, 7), (13, 1)], [False, False, True, False], 14, False, [False, False, False, False], 2658, 'South', (13, 12))
Element 44: (0, (13, 12), ['', '', '', ''], [(13, 9), (11, 7), (12, 1)], [False, False, False, False], 12, False, [False, False, False, False], 2657, 'South', (13, 11))
Element 45: (0, (13, 11), ['', 'G', '', '%'], [(13, 10), (11, 6), (13, 1)], [False, False, False, True], 10, False, [False, False, False, False], 2666, 'West', (12, 11))
Element 46: (0, (12, 11), ['', '', '', ''], [(14, 10), (10, 6), (13, 1)], [False, False, False, False], 8, False, [False, False, False, False], 2675, 'North', (12, 12))
Element 47: (0, (12, 12), ['', '', '', ''], [(15, 10), (10, 5), (14, 1)], [False, False, False, False], 6, False, [False, False, False, False], 2684, 'North', (12, 13))
Element 48: (0, (12, 13), ['%', '', '%', ''], [(14, 10), (9, 5), (15, 1)], [True, False, True, False], 4, False, [False, False, False, False], 2693, 'South', (12, 12))
Element 49: (0, (12, 12), ['', '', '', ''], [(13, 10), (9, 6), (15, 2)], [False, False, False, False], 2, False, [False, False, False, False], 2702, 'West', (11, 12))
Element 50: (0, (11, 12), ['.', '', '%', ''], [(12, 10), (9, 7), (14, 2)], [False, False, True, False], 0, False, [True, False, False, False], 2711, 'Stop', (11, 12))
Element 51: #0#
