Element 1: (3, (18, 3), ['.', '%', '%', '%'], [(4, 5), (4, 10), (13, 11)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 3))
Element 2: (3, (17, 3), ['.', '%', '%', ''], [(5, 5), (5, 10), (13, 12)], [False, True, True, False], 96, False, [True, False, False, False], 68, 'West', (16, 3))
Element 3: (3, (16, 3), ['%', '%', '.', ''], [(6, 5), (6, 10), (14, 12)], [True, True, False, False], 94, False, [False, False, True, False], 107, 'North', (16, 4))
Element 4: (3, (16, 4), ['.', '', '%', '%'], [(6, 4), (7, 10), (15, 12)], [False, False, True, True], 92, False, [True, False, False, False], 1136, 'West', (15, 4))
Element 5: (3, (15, 4), ['.', '%', '%', ''], [(6, 3), (8, 10), (16, 12)], [False, True, True, False], 90, False, [True, False, False, False], 1175, 'West', (14, 4))
Element 6: (3, (14, 4), ['%', '%', '%', ''], [(6, 2), (8, 11), (16, 13)], [True, True, True, False], 88, False, [False, False, False, False], 2204, 'East', (15, 4))
Element 7: (3, (15, 4), ['', '%', '%', ''], [(6, 1), (9, 11), (15, 13)], [False, True, True, False], 86, False, [False, False, False, False], 2233, 'East', (16, 4))
Element 8: (3, (16, 4), ['', '', '%', '%'], [(7, 1), (9, 12), (14, 13)], [False, False, True, True], 84, False, [False, False, False, False], 3252, 'South', (16, 3))
Element 9: (3, (16, 3), ['%', '%', '', ''], [(8, 1), (10, 12), (13, 13)], [True, True, False, False], 82, False, [False, False, False, False], 3281, 'East', (17, 3))
Element 10: (3, (17, 3), ['', '%', '%', ''], [(7, 1), (11, 12), (12, 13)], [False, True, True, False], 80, False, [False, False, False, False], 3300, 'East', (18, 3))
Element 11: (3, (18, 3), ['', '%', '%', '%'], [(6, 1), (12, 12), (13, 13)], [False, True, True, True], 78, False, [False, False, False, False], 3309, 'Stop', (18, 3))
Element 12: (3, (18, 3), ['', '%', '%', '%'], [(5, 1), (13, 12), (14, 13)], [False, True, True, True], 76, False, [False, False, False, False], 3318, 'West', (17, 3))
