Element 1: (1, (1, 6), ['%', '%', '.', '.'], [(15, 6), (13, 7), (14, 4)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 6))
Element 2: (1, (2, 6), ['', '.', '.', '.'], [(16, 6), (14, 7), (15, 4)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (3, 6))
Element 3: (1, (3, 6), ['', '.', '.', '.'], [(17, 6), (15, 7), (16, 4)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (4, 6))
Element 4: (1, (4, 6), ['', '.', '.', '.'], [(17, 7), (16, 7), (16, 3)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (5, 6))
Element 5: (1, (5, 6), ['', '.', '%', '.'], [(18, 7), (16, 6), (17, 3)], [False, False, True, False], 90, False, [False, True, False, True], 155, 'East', (6, 6))
Element 6: (1, (6, 6), ['', '.', '%', '.'], [(17, 7), (17, 6), (18, 3)], [False, False, True, False], 88, False, [False, True, False, True], 174, 'East', (7, 6))
Element 7: (1, (7, 6), ['', '.', '%', '.'], [(16, 7), (16, 6), (17, 3)], [False, False, True, False], 86, False, [False, True, False, True], 183, 'East', (8, 6))
Element 8: (1, (8, 6), ['', '.', '%', '.'], [(15, 7), (15, 6), (16, 3)], [False, False, True, False], 84, False, [False, True, False, True], 192, 'East', (9, 6))
Element 9: (1, (9, 6), ['', '.', '.', '.'], [(14, 7), (14, 6), (16, 4)], [False, False, False, False], 82, False, [False, True, True, True], 201, 'East', (10, 6))
Element 10: (1, (10, 6), ['', '.', '.', '.'], [(14, 8), (13, 6), (15, 4)], [False, False, False, False], 80, False, [False, True, True, True], 230, 'East', (11, 6))
Element 11: (1, (11, 6), ['', '.', '.', '.'], [(14, 9), (13, 5), (14, 4)], [False, False, False, False], 78, False, [False, True, True, True], 259, 'East', (12, 6))
Element 12: (1, (12, 6), ['', 'G', '.', ''], [(15, 9), (12, 5), (14, 4)], [False, False, False, False], 76, False, [False, False, True, False], 288, 'North', (12, 7))
Element 13: (1, (12, 7), ['.', '', '.', ''], [(16, 9), (11, 5), (15, 4)], [False, False, False, False], 74, False, [True, False, True, False], 317, 'North', (12, 8))
Element 14: (1, (12, 8), ['%', '', '.', '.'], [(17, 9), (10, 5), (16, 4)], [True, False, False, False], 72, False, [False, False, True, True], 346, 'East', (13, 8))
Element 15: (1, (13, 8), ['', '', '.', ''], [(18, 9), (9, 5), (16, 3)], [False, False, False, False], 70, False, [False, False, True, False], 375, 'North', (13, 9))
Element 16: (1, (13, 9), ['.', '', '.', ''], [(17, 9), (8, 5), (17, 3)], [False, False, False, False], 68, False, [True, False, True, False], 394, 'North', (13, 10))
Element 17: (1, (13, 10), ['.', '', '.', '.'], [(17, 10), (7, 5), (18, 3)], [False, False, False, False], 66, False, [True, False, True, True], 423, 'East', (14, 10))
Element 18: (1, (14, 10), ['', '', '%', '.'], [(17, 11), (6, 5), (17, 3)], [False, False, True, False], 64, False, [False, False, False, True], 452, 'East', (15, 10))
