Element 1: (2, (6, 5), ['.', 'F', '.', '.'], [(17, 9), (5, 6), (15, 1)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (6, 4))
Element 2: (2, (6, 4), ['%', '.', '', '%'], [(17, 10), (6, 6), (15, 2)], [True, False, False, True], 96, False, [False, True, False, False], 1048, 'South', (6, 3))
Element 3: (2, (6, 3), ['.', '.', '', '%'], [(17, 11), (7, 6), (14, 2)], [False, False, False, True], 94, False, [True, True, False, False], 1087, 'South', (6, 2))
Element 4: (2, (6, 2), ['.', '.', '', '%'], [(18, 11), (8, 6), (14, 1)], [False, False, False, True], 92, False, [True, True, False, False], 1126, 'South', (6, 1))
Element 5: (2, (6, 1), ['.', '%', '', '.'], [(17, 11), (9, 6), (13, 1)], [False, True, False, False], 90, False, [True, False, False, True], 1155, 'East', (7, 1))
Element 6: (2, (7, 1), ['', '%', '%', '.'], [(16, 11), (10, 6), (13, 2)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (8, 1))
Element 7: (2, (8, 1), ['', '%', '%', '%'], [(16, 12), (11, 6), (12, 2)], [False, True, True, True], 86, False, [False, False, False, False], 1233, 'West', (7, 1))
Element 8: (2, (7, 1), ['', '%', '%', ''], [(16, 13), (12, 6), (12, 3)], [False, True, True, False], 84, False, [False, False, False, False], 1262, 'West', (6, 1))
Element 9: (2, (6, 1), ['.', '%', '', ''], [(15, 13), (13, 6), (11, 3)], [False, True, False, False], 82, False, [True, False, False, False], 1291, 'West', (5, 1))
Element 10: (2, (5, 1), ['.', '%', '.', ''], [(15, 12), (14, 6), (11, 2)], [False, True, False, False], 80, False, [True, False, True, False], 1330, 'North', (5, 2))
Element 11: (2, (5, 2), ['.', '', '.', ''], [(14, 12), (15, 6), (11, 1)], [False, False, False, False], 78, False, [True, False, True, False], 1369, 'North', (5, 3))
Element 12: (2, (5, 3), ['.', '', '%', ''], [(14, 13), (16, 6), (12, 1)], [False, False, True, False], 76, False, [True, False, False, False], 1408, 'West', (4, 3))
Element 13: (2, (4, 3), ['.', '.', '%', ''], [(13, 13), (17, 6), (11, 1)], [False, False, True, False], 74, False, [True, True, False, False], 1437, 'South', (4, 2))
Element 14: (2, (4, 2), ['.', '.', '', ''], [(13, 12), (17, 7), (11, 2)], [False, False, False, False], 72, False, [True, True, False, False], 1466, 'South', (4, 1))
Element 15: (2, (4, 1), ['.', '%', '', ''], [(13, 11), (18, 7), (10, 2)], [False, True, False, False], 70, False, [True, False, False, False], 1505, 'West', (3, 1))
Element 16: (2, (3, 1), ['.', '%', '.', ''], [(13, 10), (17, 7), (10, 3)], [False, True, False, False], 68, False, [True, False, True, False], 1534, 'North', (3, 2))
Element 17: (2, (3, 2), ['.', '', '.', ''], [(14, 10), (16, 7), (9, 3)], [False, False, False, False], 66, False, [True, False, True, False], 1573, 'North', (3, 3))
Element 18: (2, (3, 3), ['.', '', '.', ''], [(15, 10), (15, 7), (9, 2)], [False, False, False, False], 64, False, [True, False, True, False], 1612, 'North', (3, 4))
Element 19: (2, (3, 4), ['.', '', '.', '%'], [(15, 9), (14, 7), (9, 3)], [False, False, False, True], 62, False, [True, False, True, False], 1641, 'North', (3, 5))
Element 20: (2, (3, 5), ['.', '', '.', '.'], [(16, 9), (14, 8), (10, 3)], [False, False, False, False], 60, False, [True, False, True, True], 1670, 'East', (4, 5))
Element 21: (2, (4, 5), ['', '%', '', '.'], [(15, 9), (14, 9), (10, 2)], [False, True, False, False], 58, False, [False, False, False, True], 1689, 'East', (5, 5))
Element 22: (2, (5, 5), ['', '%', '', ''], [(15, 10), (13, 9), (9, 2)], [False, True, False, False], 56, False, [False, False, False, False], 1708, 'North', (5, 6))
Element 23: (2, (5, 6), ['', '', '%', ''], [(15, 9), (13, 8), (10, 2)], [False, False, True, False], 54, False, [False, False, False, False], 1717, 'East', (6, 6))
Element 24: (2, (6, 6), ['', '', '%', ''], [(15, 10), (13, 7), (11, 2)], [False, False, True, False], 52, False, [False, False, False, False], 1726, 'East', (7, 6))
Element 25: (2, (7, 6), ['', '.', '%', ''], [(14, 10), (12, 7), (11, 3)], [False, False, True, False], 50, False, [False, True, False, False], 1735, 'South', (7, 5))
Element 26: (2, (7, 5), ['', '%', '', '.'], [(14, 9), (12, 8), (10, 3)], [False, True, False, False], 48, False, [False, False, False, True], 1754, 'East', (8, 5))
Element 27: (2, (8, 5), ['', '%', '', '.'], [(14, 8), (12, 9), (11, 3)], [False, True, False, False], 46, False, [False, False, False, True], 1773, 'East', (9, 5))
Element 28: (2, (9, 5), ['', '%', '', '.'], [(14, 7), (12, 10), (12, 3)], [False, True, False, False], 44, False, [False, False, False, True], 1792, 'East', (10, 5))
Element 29: (2, (10, 5), ['', '%', '', '.'], [(15, 7), (12, 11), (12, 2)], [False, True, False, False], 42, False, [False, False, False, True], 1811, 'East', (11, 5))
Element 30: (2, (11, 5), ['', '%', '', '.'], [(16, 7), (12, 12), (12, 1)], [False, True, False, False], 40, False, [False, False, False, True], 1830, 'East', (12, 5))
Element 31: (2, (12, 5), ['', '%', '', '.'], [(17, 7), (12, 13), (12, 2)], [False, True, False, False], 38, False, [False, False, False, True], 1849, 'East', (13, 5))
Element 32: (2, (13, 5), ['', '%', '', '%'], [(18, 7), (13, 13), (11, 2)], [False, True, False, True], 36, False, [False, False, False, False], 1858, 'North', (13, 6))
Element 33: (2, (13, 6), ['', '', '', ''], [(17, 7), (14, 13), (12, 2)], [False, False, False, False], 34, False, [False, False, False, False], 1857, 'East', (14, 6))
Element 34: (2, (14, 6), ['', '%', '', ''], [(17, 6), (15, 13), (13, 2)], [False, True, False, False], 32, False, [False, False, False, False], 1856, 'East', (15, 6))
Element 35: (2, (15, 6), ['', '%', '', 'G'], [(16, 6), (16, 13), (13, 1)], [False, True, False, False], 30, False, [False, False, False, False], 1855, 'North', (15, 7))
Element 36: (2, (15, 7), ['', 'G', '%', ''], [(15, 6), (16, 12), (12, 1)], [False, False, True, False], 28, False, [False, False, False, False], 1854, 'East', (16, 7))
Element 37: (2, (16, 7), ['', '', '%', ''], [(14, 6), (16, 11), (13, 1)], [False, False, True, False], 26, False, [False, False, False, False], 1853, 'East', (17, 7))
Element 38: (2, (17, 7), ['', '', '%', ''], [(13, 6), (17, 11), (14, 1)], [False, False, True, False], 24, False, [False, False, False, False], 1852, 'East', (18, 7))
Element 39: (2, (18, 7), ['', '%', '%', '%'], [(13, 7), (18, 11), (14, 2)], [False, True, True, True], 22, False, [False, False, False, False], 1851, 'West', (17, 7))
Element 40: (2, (17, 7), ['', '', '%', ''], [(13, 8), (17, 11), (13, 2)], [False, False, True, False], 20, False, [False, False, False, False], 1850, 'South', (17, 6))
Element 41: (2, (17, 6), ['', '%', '', '%'], [(13, 9), (17, 10), (14, 2)], [False, True, False, True], 18, False, [False, False, False, False], 1849, 'West', (16, 6))
Element 42: (2, (16, 6), ['', '%', '', ''], [(12, 9), (17, 9), (15, 2)], [False, True, False, False], 16, False, [False, False, False, False], 1848, 'East', (17, 6))
Element 43: (2, (17, 6), ['', '%', '', '%'], [(11, 9), (18, 9), (15, 1)], [False, True, False, True], 14, False, [False, False, False, False], 1857, 'North', (17, 7))
Element 44: (2, (17, 7), ['', '', '%', ''], [(11, 10), (17, 9), (14, 1)], [False, False, True, False], 12, False, [False, False, False, False], 1866, 'West', (16, 7))
Element 45: (2, (16, 7), ['', '', '%', ''], [(11, 11), (16, 9), (15, 1)], [False, False, True, False], 10, False, [False, False, False, False], 1875, 'South', (16, 6))
Element 46: (2, (16, 6), ['', '%', '', ''], [(11, 12), (15, 9), (15, 1)], [False, True, False, False], 8, False, [False, False, False, False], 1884, 'North', (16, 7))
Element 47: (2, (16, 7), ['', '', '%', ''], [(10, 12), (15, 10), (15, 2)], [False, False, True, False], 6, False, [False, False, False, False], 1893, 'West', (15, 7))
Element 48: (2, (15, 7), ['', '', '%', ''], [(9, 12), (14, 10), (14, 2)], [False, False, True, False], 4, False, [False, False, False, False], 2892, 'West', (14, 7))
Element 49: (2, (14, 7), ['', '', '', ''], [(9, 11), (13, 10), (14, 1)], [False, False, False, False], 2, False, [False, False, False, False], 2901, 'North', (14, 8))
Element 50: (2, (14, 8), ['', '', '', '%'], [(9, 11), (13, 10), (13, 1)], [False, False, False, True], 0, False, [False, False, False, False], 2900, 'Stop', (14, 8))
Element 51: #0#
