Element 1: (2, (11, 2), ['G', '.', '.', '.'], [(10, 2), (9, 6), (16, 6)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (12, 2))
Element 42: (2, (12, 1), ['', '%', '', ''], [(9, 2), (12, 12), (10, 7)], [False, True, False, False], 16, False, [False, False, False, False], 598, 'East', (13, 1))
Element 43: (2, (13, 1), ['', '%', '', ''], [(9, 3), (12, 13), (10, 8)], [False, True, False, False], 14, False, [False, False, False, False], 1597, 'East', (14, 1))
Element 44: (2, (14, 1), ['', '%', '', ''], [(9, 2), (12, 12), (9, 8)], [False, True, False, False], 12, False, [False, False, False, False], 1606, 'East', (15, 1))
Element 45: (2, (15, 1), ['', '%', '', '%'], [(9, 2), (11, 12), (9, 7)], [False, True, False, True], 10, False, [False, False, False, False], 1615, 'North', (15, 2))
Element 46: (2, (15, 2), ['', '', '%', '%'], [(10, 2), (10, 12), (9, 6)], [False, False, True, True], 8, False, [False, False, False, False], 1624, 'West', (14, 2))
Element 47: (2, (14, 2), ['', '', '%', ''], [(11, 2), (9, 12), (9, 5)], [False, False, True, False], 6, False, [False, False, False, False], 2633, 'West', (13, 2))
Element 48: (2, (13, 2), ['G', '', '%', ''], [(12, 2), (9, 11), (10, 5)], [False, False, True, False], 4, False, [False, False, False, False], 2652, 'East', (14, 2))
Element 49: (2, (14, 2), ['G', '', '%', ''], [(13, 2), (8, 11), (11, 5)], [False, False, True, False], 2, False, [False, False, False, False], 3661, 'East', (15, 2))
Element 50: (2, (15, 2), ['', '', '%', '%'], [(13, 2), (8, 11), (12, 5)], [False, False, True, True], 0, False, [False, False, False, False], 3670, 'Stop', (15, 2))
Element 51: #0#
