Element 1: (1, (3, 4), ['.', '.', '.', '%'], [(4, 11), (6, 10), (12, 9)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (3, 5))
Element 2: (1, (3, 5), ['.', '', '.', '.'], [(5, 11), (7, 10), (13, 9)], [False, False, False, False], 96, False, [True, False, True, True], 48, 'East', (4, 5))
Element 3: (1, (4, 5), ['', '%', '.', '.'], [(6, 11), (8, 10), (14, 9)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (5, 5))
Element 4: (1, (5, 5), ['', '%', '.', '.'], [(7, 11), (8, 11), (15, 9)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (6, 5))
Element 5: (1, (6, 5), ['', 'F', '.', '.'], [(8, 11), (9, 11), (16, 9)], [False, False, False, False], 90, False, [False, False, True, True], 1145, 'South', (6, 4))
Element 6: (1, (6, 4), ['%', '.', '', '%'], [(9, 11), (9, 12), (17, 9)], [True, False, False, True], 88, False, [False, True, False, False], 3154, 'South', (6, 3))
Element 7: (1, (6, 3), ['.', '.', '', '%'], [(10, 11), (10, 12), (18, 9)], [False, False, False, True], 86, False, [True, True, False, False], 3193, 'South', (6, 2))
Element 8: (1, (6, 2), ['.', '.', '', '%'], [(11, 11), (11, 12), (17, 9)], [False, False, False, True], 84, False, [True, True, False, False], 3222, 'South', (6, 1))
Element 9: (1, (6, 1), ['.', '%', '', '.'], [(12, 11), (12, 12), (17, 10)], [False, True, False, False], 82, False, [True, False, False, True], 3261, 'East', (7, 1))
Element 10: (1, (7, 1), ['', '%', '%', '.'], [(13, 11), (13, 12), (17, 11)], [False, True, True, False], 80, False, [False, False, False, True], 3300, 'East', (8, 1))
Element 11: (1, (8, 1), ['', '%', '%', '%'], [(13, 10), (14, 12), (18, 11)], [False, True, True, True], 78, False, [False, False, False, False], 3339, 'West', (7, 1))
Element 12: (1, (7, 1), ['', '%', '%', ''], [(14, 10), (15, 12), (17, 11)], [False, True, True, False], 76, False, [False, False, False, False], 3358, 'West', (6, 1))
Element 13: (1, (6, 1), ['.', '%', '', ''], [(15, 10), (16, 12), (16, 11)], [False, True, False, False], 74, False, [True, False, False, False], 3387, 'West', (5, 1))
Element 14: (1, (5, 1), ['.', '%', '.', ''], [(15, 9), (16, 13), (16, 12)], [False, True, False, False], 72, False, [True, False, True, False], 3406, 'North', (5, 2))
Element 15: (1, (5, 2), ['.', '', '.', ''], [(16, 9), (15, 13), (16, 13)], [False, False, False, False], 70, False, [True, False, True, False], 3425, 'North', (5, 3))
Element 16: (1, (5, 3), ['.', '', '%', ''], [(17, 9), (14, 13), (15, 13)], [False, False, True, False], 68, False, [True, False, False, False], 3444, 'West', (4, 3))
Element 17: (1, (4, 3), ['.', '.', '%', ''], [(18, 9), (13, 13), (15, 12)], [False, False, True, False], 66, False, [True, True, False, False], 3463, 'South', (4, 2))
Element 18: (1, (4, 2), ['.', '.', '', ''], [(17, 9), (12, 13), (14, 12)], [False, False, False, False], 64, False, [True, True, False, False], 3482, 'South', (4, 1))
Element 19: (1, (4, 1), ['.', '%', '', ''], [(17, 10), (13, 13), (14, 13)], [False, True, False, False], 62, False, [True, False, False, False], 3491, 'West', (3, 1))
Element 20: (1, (3, 1), ['.', '%', '.', ''], [(17, 11), (12, 13), (13, 13)], [False, True, False, False], 60, False, [True, False, True, False], 3500, 'North', (3, 2))
Element 21: (1, (3, 2), ['.', '', '.', ''], [(18, 11), (13, 13), (13, 12)], [False, False, False, False], 58, False, [True, False, True, False], 3509, 'North', (3, 3))
Element 22: (1, (3, 3), ['.', '', '', ''], [(17, 11), (14, 13), (13, 11)], [False, False, False, False], 56, False, [True, False, False, False], 3518, 'West', (2, 3))
Element 23: (1, (2, 3), ['%', '.', '.', ''], [(16, 11), (14, 12), (13, 10)], [True, False, False, False], 54, False, [False, True, True, False], 3527, 'North', (2, 4))
Element 24: (1, (2, 4), ['.', '', '.', ''], [(16, 12), (15, 12), (12, 10)], [False, False, False, False], 52, False, [True, False, True, False], 3546, 'North', (2, 5))
Element 25: (1, (2, 5), ['%', '', '.', ''], [(16, 13), (15, 13), (11, 10)], [True, False, False, False], 50, False, [False, False, True, False], 3565, 'North', (2, 6))
Element 26: (1, (2, 6), ['.', '', '.', '.'], [(15, 13), (15, 12), (11, 9)], [False, False, False, False], 48, False, [True, False, True, True], 3584, 'East', (3, 6))
Element 27: (1, (3, 6), ['', '', '.', '.'], [(15, 12), (14, 12), (11, 10)], [False, False, False, False], 46, False, [False, False, True, True], 3593, 'East', (4, 6))
Element 28: (1, (4, 6), ['', '', '.', '.'], [(14, 12), (14, 13), (10, 10)], [False, False, False, False], 44, False, [False, False, True, True], 3612, 'East', (5, 6))
Element 29: (1, (5, 6), ['', '', '%', '.'], [(14, 13), (13, 13), (9, 10)], [False, False, True, False], 42, False, [False, False, False, True], 3631, 'East', (6, 6))
Element 30: (1, (6, 6), ['', '', '%', '.'], [(13, 13), (13, 12), (9, 11)], [False, False, True, False], 40, False, [False, False, False, True], 3640, 'East', (7, 6))
Element 31: (1, (7, 6), ['', '.', '%', '.'], [(13, 12), (12, 12), (10, 11)], [False, False, True, False], 38, False, [False, True, False, True], 3649, 'East', (8, 6))
