Element 1: (2, (13, 12), ['', '.', '.', '.'], [(7, 6), (12, 13), (18, 3)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (14, 12))
Element 17: (2, (14, 9), ['.', '.', '', ''], [(14, 7), (17, 10), (14, 4)], [False, False, False, False], 66, False, [True, True, False, False], 413, 'South', (14, 8))
Element 18: (2, (14, 8), ['.', '', '', '%'], [(13, 7), (17, 11), (15, 4)], [False, False, False, True], 64, False, [True, False, False, False], 432, 'West', (13, 8))
Element 19: (2, (13, 8), ['.', '', '.', ''], [(12, 7), (16, 11), (16, 4)], [False, False, False, False], 62, False, [True, False, True, False], 451, 'North', (13, 9))
Element 20: (2, (13, 9), ['.', '', '', ''], [(12, 8), (16, 12), (16, 3)], [False, False, False, False], 60, False, [True, False, False, False], 470, 'West', (12, 9))
Element 21: (2, (12, 9), ['.', '', '.', ''], [(13, 8), (16, 13), (17, 3)], [False, False, False, False], 58, False, [True, False, True, False], 479, 'North', (12, 10))
Element 22: (2, (12, 10), ['.', '', '', ''], [(14, 8), (16, 12), (18, 3)], [False, False, False, False], 56, False, [True, False, False, False], 488, 'West', (11, 10))
Element 23: (2, (11, 10), ['.', '.', '.', ''], [(14, 9), (15, 12), (18, 3)], [False, False, False, False], 54, False, [True, True, True, False], 497, 'North', (11, 11))
Element 24: (2, (11, 11), ['.', '', '.', ''], [(15, 9), (14, 12), (17, 3)], [False, False, False, False], 52, False, [True, False, True, False], 506, 'North', (11, 12))
Element 25: (2, (11, 12), ['.', '', '%', ''], [(16, 9), (13, 12), (16, 3)], [False, False, True, False], 50, False, [True, False, False, False], 515, 'West', (10, 12))
Element 26: (2, (10, 12), ['F', '.', '%', ''], [(17, 9), (13, 11), (16, 4)], [False, False, True, False], 48, False, [False, True, False, False], 524, 'West', (9, 12))
Element 27: (2, (9, 12), ['%', '.', '%', ''], [(18, 9), (13, 10), (15, 4)], [True, False, True, False], 46, False, [False, True, False, False], 1523, 'South', (9, 11))
Element 28: (2, (9, 11), ['F', '.', '', '.'], [(17, 9), (14, 10), (14, 4)], [False, False, False, False], 44, False, [False, True, False, True], 1532, 'West', (8, 11))
Element 29: (2, (8, 11), ['.', '.', '%', ''], [(17, 10), (15, 10), (15, 4)], [False, False, True, False], 42, False, [True, True, False, False], 2531, 'South', (8, 10))
Element 30: (2, (8, 10), ['.', '%', '', '.'], [(17, 11), (15, 9), (16, 4)], [False, True, False, False], 40, False, [True, False, False, True], 2540, 'East', (9, 10))
Element 31: (2, (9, 10), ['', '%', '', '.'], [(18, 11), (14, 9), (16, 3)], [False, True, False, False], 38, False, [False, False, False, True], 2549, 'East', (10, 10))
Element 32: (2, (10, 10), ['', '%', '.', ''], [(17, 11), (14, 8), (17, 3)], [False, True, False, False], 36, False, [False, False, True, False], 2558, 'North', (10, 11))
Element 33: (2, (10, 11), ['', '', '', ''], [(16, 11), (14, 7), (18, 3)], [False, False, False, False], 34, False, [False, False, False, False], 2567, 'South', (10, 10))
Element 34: (2, (10, 10), ['', '%', '', ''], [(16, 12), (15, 7), (18, 3)], [False, True, False, False], 32, False, [False, False, False, False], 2566, 'West', (9, 10))
Element 35: (2, (9, 10), ['', '%', '', ''], [(16, 13), (16, 7), (17, 3)], [False, True, False, False], 30, False, [False, False, False, False], 2565, 'West', (8, 10))
Element 36: (2, (8, 10), ['.', '%', '', ''], [(15, 13), (17, 7), (16, 3)], [False, True, False, False], 28, False, [True, False, False, False], 2564, 'West', (7, 10))
Element 37: (2, (7, 10), ['.', '%', '.', ''], [(15, 12), (18, 7), (16, 4)], [False, True, False, False], 26, False, [True, False, True, False], 2573, 'North', (7, 11))
Element 38: (2, (7, 11), ['.', '', '%', ''], [(14, 12), (17, 7), (15, 4)], [False, False, True, False], 24, False, [True, False, False, False], 2582, 'West', (6, 11))
Element 39: (2, (6, 11), ['.', '.', '.', ''], [(14, 13), (17, 6), (14, 4)], [False, False, False, False], 22, False, [True, True, True, False], 2591, 'North', (6, 12))
Element 40: (2, (6, 12), ['.', '', '%', '%'], [(13, 13), (16, 6), (15, 4)], [False, False, True, True], 20, False, [True, False, False, False], 2600, 'West', (5, 12))
Element 41: (2, (5, 12), ['%', '.', '.', ''], [(13, 12), (15, 6), (16, 4)], [True, False, False, False], 18, False, [False, True, True, False], 2609, 'North', (5, 13))
Element 42: (2, (5, 13), ['.', '', '%', '%'], [(13, 11), (14, 6), (16, 3)], [False, False, True, True], 16, False, [True, False, False, False], 2618, 'West', (4, 13))
Element 43: (2, (4, 13), ['.', '%', '%', ''], [(13, 10), (13, 6), (17, 3)], [False, True, True, False], 14, False, [True, False, False, False], 2627, 'West', (3, 13))
Element 44: (2, (3, 13), ['.', '%', '%', ''], [(14, 10), (13, 5), (18, 3)], [False, True, True, False], 12, False, [True, False, False, False], 2646, 'West', (2, 13))
Element 45: (2, (2, 13), ['.', '%', '%', ''], [(15, 10), (12, 5), (18, 3)], [False, True, True, False], 10, False, [True, False, False, False], 2665, 'West', (1, 13))
Element 46: (2, (1, 13), ['%', '%', '%', ''], [(14, 10), (11, 5), (17, 3)], [True, True, True, False], 8, False, [False, False, False, False], 2684, 'East', (2, 13))
Element 47: (2, (2, 13), ['', '%', '%', ''], [(13, 10), (10, 5), (16, 3)], [False, True, True, False], 6, False, [False, False, False, False], 2693, 'East', (3, 13))
Element 48: (2, (3, 13), ['', '%', '%', ''], [(13, 9), (9, 5), (16, 4)], [False, True, True, False], 4, False, [False, False, False, False], 2702, 'East', (4, 13))
Element 49: (2, (4, 13), ['', '%', '%', ''], [(12, 9), (8, 5), (15, 4)], [False, True, True, False], 2, False, [False, False, False, False], 2711, 'East', (5, 13))
Element 50: (2, (5, 13), ['', '', '%', '%'], [(12, 9), (8, 5), (14, 4)], [False, False, True, True], 0, False, [False, False, False, False], 2710, 'Stop', (5, 13))
Element 51: #0#
