Element 1: (1, (5, 8), ['.', '%', '.', 'F'], [(12, 2), (5, 11), (6, 11)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (6, 8))
Element 17: (1, (17, 6), ['.', '%', '', '%'], [(14, 2), (17, 9), (12, 13)], [False, True, False, True], 66, False, [True, False, False, False], 4493, 'West', (16, 6))
Element 18: (1, (16, 6), ['.', '%', '', ''], [(13, 2), (18, 9), (13, 13)], [False, True, False, False], 64, False, [True, False, False, False], 4512, 'West', (15, 6))
Element 19: (1, (15, 6), ['.', '%', '', ''], [(13, 1), (17, 9), (14, 13)], [False, True, False, False], 62, False, [True, False, False, False], 4521, 'West', (14, 6))
Element 20: (1, (14, 6), ['.', '%', '', ''], [(13, 2), (17, 10), (15, 13)], [False, True, False, False], 60, False, [True, False, False, False], 4540, 'West', (13, 6))
Element 21: (1, (13, 6), ['.', '.', '', ''], [(12, 2), (17, 11), (16, 13)], [False, False, False, False], 58, False, [True, True, False, False], 4559, 'South', (13, 5))
Element 22: (1, (13, 5), ['.', '%', '', '%'], [(12, 3), (18, 11), (16, 12)], [False, True, False, True], 56, False, [True, False, False, False], 4588, 'West', (12, 5))
Element 23: (1, (12, 5), ['.', '%', '.', ''], [(11, 3), (17, 11), (16, 11)], [False, True, False, False], 54, False, [True, False, True, False], 4617, 'North', (12, 6))
Element 24: (1, (12, 6), ['.', '', '', ''], [(10, 3), (17, 10), (17, 11)], [False, False, False, False], 52, False, [True, False, False, False], 4636, 'West', (11, 6))
Element 25: (1, (11, 6), ['.', '.', '', ''], [(10, 2), (17, 9), (18, 11)], [False, False, False, False], 50, False, [True, True, False, False], 4655, 'South', (11, 5))
Element 26: (1, (11, 5), ['.', '%', '', ''], [(9, 2), (17, 10), (17, 11)], [False, True, False, False], 48, False, [True, False, False, False], 4674, 'West', (10, 5))
Element 27: (1, (10, 5), ['.', '%', '.', ''], [(9, 3), (17, 9), (17, 10)], [False, True, False, False], 46, False, [True, False, True, False], 4693, 'North', (10, 6))
Element 28: (1, (10, 6), ['.', '', '', ''], [(9, 2), (16, 9), (17, 9)], [False, False, False, False], 44, False, [True, False, False, False], 4702, 'West', (9, 6))
Element 29: (1, (9, 6), ['.', '.', '.', ''], [(10, 2), (15, 9), (18, 9)], [False, False, False, False], 42, False, [True, True, True, False], 4711, 'North', (9, 7))
Element 30: (1, (9, 7), ['%', '', '', ''], [(10, 3), (14, 9), (17, 9)], [True, False, False, False], 40, False, [False, False, False, False], 4730, 'South', (9, 6))
Element 31: (1, (9, 6), ['.', '.', '', ''], [(9, 3), (14, 8), (16, 9)], [False, False, False, False], 38, False, [True, True, False, False], 4739, 'South', (9, 5))
Element 32: (1, (9, 5), ['.', '%', '', ''], [(10, 3), (13, 8), (15, 9)], [False, True, False, False], 36, False, [True, False, False, False], 4758, 'West', (8, 5))
Element 33: (1, (8, 5), ['.', '%', '.', ''], [(11, 3), (13, 9), (15, 10)], [False, True, False, False], 34, False, [True, False, True, False], 4777, 'North', (8, 6))
Element 34: (1, (8, 6), ['.', '', '%', ''], [(12, 3), (12, 9), (14, 10)], [False, False, True, False], 32, False, [True, False, False, False], 4796, 'West', (7, 6))
Element 35: (1, (7, 6), ['.', '.', '%', ''], [(12, 2), (12, 8), (14, 9)], [False, False, True, False], 30, False, [True, True, False, False], 4815, 'South', (7, 5))
Element 36: (1, (7, 5), ['.', '%', '', ''], [(12, 1), (12, 7), (14, 8)], [False, True, False, False], 28, False, [True, False, False, False], 4824, 'West', (6, 5))
Element 37: (1, (6, 5), ['.', 'F', '.', ''], [(12, 2), (13, 7), (14, 7)], [False, False, False, False], 26, False, [True, False, True, False], 4833, 'South', (6, 4))
Element 38: #1#
