Element 1: (0, (17, 10), ['%', '.', '.', '%'], [(4, 13), (9, 6), (10, 2)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (17, 11))
Element 2: (0, (17, 11), ['.', '', '%', '.'], [(5, 13), (10, 6), (11, 2)], [False, False, True, False], 96, False, [True, False, False, True], 39, 'East', (18, 11))
Element 3: (0, (18, 11), ['', '%', '%', '%'], [(5, 12), (11, 6), (12, 2)], [False, True, True, True], 94, False, [False, False, False, False], 78, 'West', (17, 11))
Element 4: (0, (17, 11), ['.', '', '%', ''], [(6, 12), (12, 6), (13, 2)], [False, False, True, False], 92, False, [True, False, False, False], 107, 'West', (16, 11))
Element 5: (0, (16, 11), ['%', '%', '.', ''], [(6, 11), (13, 6), (14, 2)], [True, True, False, False], 90, False, [False, False, True, False], 146, 'North', (16, 12))
Element 6: (0, (16, 12), ['.', '', '.', '%'], [(7, 11), (14, 6), (15, 2)], [False, False, False, True], 88, False, [True, False, True, False], 185, 'North', (16, 13))
Element 7: (0, (16, 13), ['.', '', '%', '%'], [(8, 11), (15, 6), (15, 1)], [False, False, True, True], 86, False, [True, False, False, False], 1214, 'West', (15, 13))
Element 8: (0, (15, 13), ['.', '.', '%', ''], [(9, 11), (16, 6), (14, 1)], [False, False, True, False], 84, False, [True, True, False, False], 1253, 'South', (15, 12))
Element 9: (0, (15, 12), ['.', '%', '', ''], [(9, 12), (17, 6), (13, 1)], [False, True, False, False], 82, False, [True, False, False, False], 2282, 'West', (14, 12))
Element 10: (0, (14, 12), ['.', '%', '.', ''], [(10, 12), (17, 7), (12, 1)], [False, True, False, False], 80, False, [True, False, True, False], 2321, 'North', (14, 13))
Element 11: (0, (14, 13), ['.', '', '%', ''], [(11, 12), (18, 7), (11, 1)], [False, False, True, False], 78, False, [True, False, False, False], 2360, 'West', (13, 13))
Element 12: (0, (13, 13), ['.', '.', '%', ''], [(12, 12), (17, 7), (12, 1)], [False, False, True, False], 76, False, [True, True, False, False], 2379, 'South', (13, 12))
Element 13: (0, (13, 12), ['', '.', '', ''], [(12, 13), (16, 7), (13, 1)], [False, False, False, False], 74, False, [False, True, False, False], 2408, 'South', (13, 11))
