Element 1: (1, (6, 5), ['.', 'F', '.', '.'], [(4, 3), (13, 2), (15, 12)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 4))
Element 2: (1, (6, 4), ['%', '.', '', '%'], [(5, 3), (14, 2), (16, 12)], [True, False, False, True], 96, False, [False, True, False, False], 1038, 'South', (6, 3))
Element 3: (1, (6, 3), ['', '.', '', '%'], [(5, 2), (15, 2), (16, 13)], [False, False, False, True], 94, False, [False, True, False, False], 1077, 'South', (6, 2))
Element 4: (1, (6, 2), ['', '.', '', '%'], [(5, 1), (15, 1), (15, 13)], [False, False, False, True], 92, False, [False, True, False, False], 1116, 'South', (6, 1))
Element 5: (1, (6, 1), ['', '%', '', '.'], [(4, 1), (14, 1), (14, 13)], [False, True, False, False], 90, False, [False, False, False, True], 1155, 'East', (7, 1))
Element 6: (1, (7, 1), ['', '%', '%', '.'], [(4, 2), (13, 1), (14, 12)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (8, 1))
Element 7: (1, (8, 1), ['', '%', '%', '%'], [(3, 2), (12, 1), (13, 12)], [False, True, True, True], 86, False, [False, False, False, False], 1233, 'West', (7, 1))
Element 8: (1, (7, 1), ['', '%', '%', ''], [(3, 1), (12, 2), (13, 13)], [False, True, True, False], 84, False, [False, False, False, False], 1262, 'West', (6, 1))
Element 9: (1, (6, 1), ['', '%', '', ''], [(2, 1), (12, 3), (12, 13)], [False, True, False, False], 82, False, [False, False, False, False], 1291, 'West', (5, 1))
Element 10: (1, (5, 1), ['', '%', '', ''], [(2, 2), (11, 3), (12, 12)], [False, True, False, False], 80, False, [False, False, False, False], 1320, 'North', (5, 2))
Element 11: (1, (5, 2), ['', '', '', ''], [(2, 3), (11, 2), (12, 11)], [False, False, False, False], 78, False, [False, False, False, False], 1349, 'North', (5, 3))
Element 12: (1, (5, 3), ['', '', '%', ''], [(2, 4), (11, 1), (13, 11)], [False, False, True, False], 76, False, [False, False, False, False], 1378, 'West', (4, 3))
Element 13: (1, (4, 3), ['', '', '%', ''], [(3, 4), (11, 2), (13, 10)], [False, False, True, False], 74, False, [False, False, False, False], 1397, 'South', (4, 2))
Element 14: (1, (4, 2), ['', '', '', ''], [(3, 5), (10, 2), (14, 10)], [False, False, False, False], 72, False, [False, False, False, False], 1426, 'South', (4, 1))
Element 15: (1, (4, 1), ['', '%', '', ''], [(4, 5), (10, 3), (15, 10)], [False, True, False, False], 70, False, [False, False, False, False], 1455, 'West', (3, 1))
Element 16: (1, (3, 1), ['', '%', '', ''], [(5, 5), (9, 3), (15, 9)], [False, True, False, False], 68, False, [False, False, False, False], 1484, 'North', (3, 2))
Element 17: (1, (3, 2), ['', '', '', ''], [(5, 6), (9, 2), (16, 9)], [False, False, False, False], 66, False, [False, False, False, False], 1513, 'North', (3, 3))
Element 18: (1, (3, 3), ['', '', '', ''], [(6, 6), (9, 3), (17, 9)], [False, False, False, False], 64, False, [False, False, False, False], 1532, 'North', (3, 4))
Element 19: (1, (3, 4), ['', '', '', '%'], [(7, 6), (10, 3), (18, 9)], [False, False, False, True], 62, False, [False, False, False, False], 1551, 'North', (3, 5))
Element 20: (1, (3, 5), ['.', '', '.', ''], [(8, 6), (10, 2), (17, 9)], [False, False, False, False], 60, False, [True, False, True, False], 1560, 'North', (3, 6))
Element 21: (1, (3, 6), ['.', '', '.', '.'], [(9, 6), (9, 2), (17, 10)], [False, False, False, False], 58, False, [True, False, True, True], 1589, 'East', (4, 6))
Element 22: (1, (4, 6), ['', '', '.', ''], [(10, 6), (10, 2), (17, 11)], [False, False, False, False], 56, False, [False, False, True, False], 1618, 'North', (4, 7))
Element 23: (1, (4, 7), ['.', '', '.', '%'], [(11, 6), (11, 2), (18, 11)], [False, False, False, True], 54, False, [True, False, True, False], 1647, 'North', (4, 8))
Element 24: (1, (4, 8), ['.', '', '.', '.'], [(12, 6), (11, 3), (17, 11)], [False, False, False, False], 52, False, [True, False, True, True], 1666, 'East', (5, 8))
Element 25: (1, (5, 8), ['', '%', '.', 'F'], [(13, 6), (10, 3), (16, 11)], [False, True, False, False], 50, False, [False, False, True, False], 1695, 'East', (6, 8))
Element 26: (1, (6, 8), ['', '%', '%', '.'], [(14, 6), (11, 3), (17, 11)], [False, True, True, False], 48, False, [False, False, False, True], 2704, 'East', (7, 8))
Element 27: (1, (7, 8), ['', '%', '%', '.'], [(15, 6), (12, 3), (17, 10)], [False, True, True, False], 46, False, [False, False, False, True], 2723, 'East', (8, 8))
Element 28: (1, (8, 8), ['', '%', '%', '.'], [(16, 6), (12, 2), (17, 9)], [False, True, True, False], 44, False, [False, False, False, True], 2742, 'East', (9, 8))
Element 29: (1, (9, 8), ['', '.', '%', 'F'], [(17, 6), (11, 2), (16, 9)], [False, False, True, False], 42, False, [False, True, False, False], 2761, 'East', (10, 8))
Element 30: (1, (10, 8), ['', '.', '%', '%'], [(17, 7), (12, 2), (15, 9)], [False, False, True, True], 40, False, [False, True, False, False], 3770, 'South', (10, 7))
Element 31: (1, (10, 7), ['.', '', '', '.'], [(18, 7), (12, 1), (14, 9)], [False, False, False, False], 38, False, [True, False, False, True], 3799, 'East', (11, 7))
Element 32: (1, (11, 7), ['', '', '%', '.'], [(17, 7), (11, 1), (14, 8)], [False, False, True, False], 36, False, [False, False, False, True], 3818, 'East', (12, 7))
Element 33: (1, (12, 7), ['', '', '.', '.'], [(16, 7), (12, 1), (14, 7)], [False, False, False, False], 34, False, [False, False, True, True], 3847, 'East', (13, 7))
Element 34: (1, (13, 7), ['', '', '.', ''], [(17, 7), (13, 1), (15, 7)], [False, False, False, False], 32, False, [False, False, True, False], 3866, 'North', (13, 8))
Element 35: (1, (13, 8), ['.', '', '.', ''], [(17, 6), (14, 1), (16, 7)], [False, False, False, False], 30, False, [True, False, True, False], 3875, 'North', (13, 9))
Element 36: (1, (13, 9), ['.', '', '', ''], [(16, 6), (15, 1), (17, 7)], [False, False, False, False], 28, False, [True, False, False, False], 3884, 'West', (12, 9))
Element 37: (1, (12, 9), ['.', '.', '.', ''], [(16, 7), (15, 2), (18, 7)], [False, False, False, False], 26, False, [True, True, True, False], 3893, 'North', (12, 10))
