Element 1: (0, (6, 5), ['.', 'F', '.', '.'], [(8, 8), (13, 2), (15, 2)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 4))
Element 2: (0, (6, 4), ['%', '.', '', '%'], [(9, 8), (14, 2), (15, 1)], [True, False, False, True], 96, False, [False, True, False, False], 1029, 'South', (6, 3))
Element 3: (0, (6, 3), ['.', '.', '', '%'], [(10, 8), (14, 1), (15, 2)], [False, False, False, True], 94, False, [True, True, False, False], 2048, 'South', (6, 2))
Element 4: (0, (6, 2), ['.', '.', '', '%'], [(10, 7), (13, 1), (15, 2)], [False, False, False, True], 92, False, [True, True, False, False], 2077, 'South', (6, 1))
Element 5: (0, (6, 1), ['.', '%', '', '.'], [(11, 7), (12, 1), (15, 1)], [False, True, False, False], 90, False, [True, False, False, True], 2106, 'East', (7, 1))
Element 6: (0, (7, 1), ['', '%', '%', '.'], [(12, 7), (12, 2), (14, 1)], [False, True, True, False], 88, False, [False, False, False, True], 2135, 'East', (8, 1))
Element 7: (0, (8, 1), ['', '%', '%', '%'], [(13, 7), (12, 3), (14, 2)], [False, True, True, True], 86, False, [False, False, False, False], 2164, 'West', (7, 1))
Element 8: (0, (7, 1), ['', '%', '%', ''], [(14, 7), (11, 3), (13, 2)], [False, True, True, False], 84, False, [False, False, False, False], 2183, 'West', (6, 1))
Element 9: (0, (6, 1), ['.', '%', '', ''], [(15, 7), (11, 2), (13, 1)], [False, True, False, False], 82, False, [True, False, False, False], 2202, 'West', (5, 1))
Element 10: (0, (5, 1), ['.', '%', '.', ''], [(16, 7), (11, 1), (12, 1)], [False, True, False, False], 80, False, [True, False, True, False], 2231, 'North', (5, 2))
Element 11: (0, (5, 2), ['.', '', '.', ''], [(17, 7), (11, 2), (12, 2)], [False, False, False, False], 78, False, [True, False, True, False], 2250, 'North', (5, 3))
Element 12: (0, (5, 3), ['.', '', '%', ''], [(18, 7), (10, 2), (12, 3)], [False, False, True, False], 76, False, [True, False, False, False], 2279, 'West', (4, 3))
Element 13: (0, (4, 3), ['.', '.', '%', ''], [(17, 7), (10, 3), (11, 3)], [False, False, True, False], 74, False, [True, True, False, False], 2298, 'South', (4, 2))
Element 14: (0, (4, 2), ['.', '.', '', ''], [(17, 6), (9, 3), (11, 2)], [False, False, False, False], 72, False, [True, True, False, False], 2327, 'South', (4, 1))
Element 15: (0, (4, 1), ['.', '%', '', ''], [(16, 6), (9, 2), (11, 1)], [False, True, False, False], 70, False, [True, False, False, False], 2356, 'West', (3, 1))
Element 16: (0, (3, 1), ['.', '%', '.', ''], [(15, 6), (9, 3), (11, 2)], [False, True, False, False], 68, False, [True, False, True, False], 2375, 'North', (3, 2))
Element 17: (0, (3, 2), ['.', '', '.', ''], [(14, 6), (10, 3), (10, 2)], [False, False, False, False], 66, False, [True, False, True, False], 2394, 'North', (3, 3))
Element 18: (0, (3, 3), ['.', '', '.', ''], [(13, 6), (9, 3), (10, 3)], [False, False, False, False], 64, False, [True, False, True, False], 2413, 'North', (3, 4))
Element 19: (0, (3, 4), ['.', '', '.', '%'], [(13, 5), (9, 2), (9, 3)], [False, False, False, True], 62, False, [True, False, True, False], 2432, 'North', (3, 5))
Element 20: (0, (3, 5), ['.', '', '.', '.'], [(12, 5), (10, 2), (9, 2)], [False, False, False, False], 60, False, [True, False, True, True], 2451, 'East', (4, 5))
Element 21: (0, (4, 5), ['', '%', '.', '.'], [(12, 6), (11, 2), (9, 3)], [False, True, False, False], 58, False, [False, False, True, True], 2470, 'East', (5, 5))
Element 22: (0, (5, 5), ['', '%', '.', ''], [(11, 6), (11, 3), (10, 3)], [False, True, False, False], 56, False, [False, False, True, False], 2489, 'North', (5, 6))
Element 23: (0, (5, 6), ['.', '', '%', '.'], [(11, 5), (11, 2), (10, 2)], [False, False, True, False], 54, False, [True, False, False, True], 2508, 'East', (6, 6))
Element 24: (0, (6, 6), ['', '', '%', '.'], [(10, 5), (11, 3), (9, 2)], [False, False, True, False], 52, False, [False, False, False, True], 2527, 'East', (7, 6))
Element 25: (0, (7, 6), ['', '.', '%', '.'], [(10, 6), (12, 3), (10, 2)], [False, False, True, False], 50, False, [False, True, False, True], 2546, 'East', (8, 6))
Element 26: (0, (8, 6), ['', '.', '%', 'G'], [(9, 6), (12, 2), (11, 2)], [False, False, True, False], 48, False, [False, True, False, False], 2565, 'South', (8, 5))
Element 27: (0, (8, 5), ['.', '%', '', '.'], [(9, 7), (12, 1), (11, 3)], [False, True, False, False], 46, False, [True, False, False, True], 2584, 'East', (9, 5))
Element 28: (0, (9, 5), ['', '%', 'G', ''], [(9, 6), (12, 2), (10, 3)], [False, True, False, False], 44, False, [False, False, False, False], 2593, 'East', (10, 5))
Element 29: (0, (10, 5), ['G', '%', '', ''], [(9, 5), (12, 1), (11, 3)], [False, True, False, False], 42, False, [False, False, False, False], 2592, 'East', (11, 5))
Element 30: (0, (11, 5), ['', '%', '', ''], [(8, 5), (11, 1), (12, 3)], [False, True, False, False], 40, False, [False, False, False, False], 2591, 'East', (12, 5))
Element 31: (0, (12, 5), ['', '%', '', ''], [(7, 5), (12, 1), (12, 2)], [False, True, False, False], 38, False, [False, False, False, False], 2600, 'East', (13, 5))
Element 32: (0, (13, 5), ['', '%', '', '%'], [(7, 6), (13, 1), (11, 2)], [False, True, False, True], 36, False, [False, False, False, False], 2599, 'North', (13, 6))
Element 33: (0, (13, 6), ['', '', '', ''], [(8, 6), (14, 1), (12, 2)], [False, False, False, False], 34, False, [False, False, False, False], 2598, 'East', (14, 6))
Element 34: (0, (14, 6), ['', '%', '', ''], [(7, 6), (15, 1), (12, 1)], [False, True, False, False], 32, False, [False, False, False, False], 2597, 'East', (15, 6))
Element 35: (0, (15, 6), ['', '%', '', ''], [(6, 6), (15, 2), (11, 1)], [False, True, False, False], 30, False, [False, False, False, False], 2596, 'East', (16, 6))
Element 36: (0, (16, 6), ['', '%', '', ''], [(6, 5), (15, 1), (12, 1)], [False, True, False, False], 28, False, [False, False, False, False], 2595, 'East', (17, 6))
Element 37: (0, (17, 6), ['', '%', '', '%'], [(6, 4), (14, 1), (13, 1)], [False, True, False, True], 26, False, [False, False, False, False], 2594, 'North', (17, 7))
Element 38: (0, (17, 7), ['', '', '%', ''], [(6, 3), (14, 2), (13, 2)], [False, False, True, False], 24, False, [False, False, False, False], 2593, 'East', (18, 7))
Element 39: (0, (18, 7), ['', '%', '%', '%'], [(6, 2), (15, 2), (12, 2)], [False, True, True, True], 22, False, [False, False, False, False], 2592, 'West', (17, 7))
Element 40: (0, (17, 7), ['', '', '%', ''], [(6, 1), (14, 2), (13, 2)], [False, False, True, False], 20, False, [False, False, False, False], 2591, 'West', (16, 7))
Element 41: (0, (16, 7), ['', '', '%', ''], [(7, 1), (14, 1), (14, 2)], [False, False, True, False], 18, False, [False, False, False, False], 2590, 'West', (15, 7))
Element 42: (0, (15, 7), ['', '', '%', ''], [(8, 1), (13, 1), (14, 1)], [False, False, True, False], 16, False, [False, False, False, False], 2589, 'West', (14, 7))
Element 43: (0, (14, 7), ['', '', '.', ''], [(7, 1), (13, 2), (13, 1)], [False, False, False, False], 14, False, [False, False, True, False], 2588, 'North', (14, 8))
Element 44: (0, (14, 8), ['.', '', '.', '%'], [(6, 1), (12, 2), (14, 1)], [False, False, False, True], 12, False, [True, False, True, False], 2597, 'North', (14, 9))
Element 45: (0, (14, 9), ['.', '', '.', '.'], [(5, 1), (13, 2), (15, 1)], [False, False, False, False], 10, False, [True, False, True, True], 2606, 'East', (15, 9))
Element 46: (0, (15, 9), ['', '%', '.', '.'], [(5, 2), (13, 2), (15, 2)], [False, True, False, False], 8, False, [False, False, True, True], 2615, 'East', (16, 9))
Element 47: (0, (16, 9), ['', '%', '%', '.'], [(5, 3), (14, 2), (15, 1)], [False, True, True, False], 6, False, [False, False, False, True], 2624, 'East', (17, 9))
Element 48: (0, (17, 9), ['', '%', '.', '.'], [(4, 3), (15, 2), (14, 1)], [False, True, False, False], 4, False, [False, False, True, True], 2633, 'East', (18, 9))
Element 49: (0, (18, 9), ['', '%', '%', '%'], [(4, 2), (15, 1), (14, 1)], [False, True, True, True], 2, False, [False, False, False, False], 2642, 'West', (17, 9))
Element 50: (0, (17, 9), ['', '%', '.', ''], [(4, 1), (15, 2), (15, 1)], [False, True, False, False], 0, False, [False, False, True, False], 2641, 'Stop', (17, 9))
Element 51: #0#
