Element 1: (3, (13, 9), ['G', '.', '.', '.'], [(12, 9), (11, 10), (12, 3)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (14, 9))
Element 18: (3, (14, 13), ['', '', '%', 'G'], [(15, 13), (9, 11), (10, 2)], [False, False, True, False], 64, False, [False, False, False, False], 1442, 'West', (13, 13))
Element 19: (3, (13, 13), ['', '', '%', ''], [(15, 12), (8, 11), (9, 2)], [False, False, True, False], 62, False, [False, False, False, False], 2441, 'South', (13, 12))
Element 20: (3, (13, 12), ['', '', '', 'G'], [(14, 12), (8, 10), (10, 2)], [False, False, False, False], 60, False, [False, False, False, False], 2450, 'South', (13, 11))
Element 21: (3, (13, 11), ['', '', '', '%'], [(14, 13), (9, 10), (11, 2)], [False, False, False, True], 58, False, [False, False, False, False], 2459, 'South', (13, 10))
Element 22: (3, (13, 10), ['', '', '', ''], [(13, 13), (8, 10), (11, 1)], [False, False, False, False], 56, False, [False, False, False, False], 2458, 'East', (14, 10))
Element 23: (3, (14, 10), ['', '', '%', ''], [(13, 12), (7, 10), (12, 1)], [False, False, True, False], 54, False, [False, False, False, False], 2467, 'East', (15, 10))
Element 24: (3, (15, 10), ['', '', '%', '%'], [(13, 11), (7, 11), (13, 1)], [False, False, True, True], 52, False, [False, False, False, False], 2476, 'West', (14, 10))
Element 25: (3, (14, 10), ['', '', '%', ''], [(12, 11), (6, 11), (14, 1)], [False, False, True, False], 50, False, [False, False, False, False], 2485, 'West', (13, 10))
Element 26: (3, (13, 10), ['', '', '', ''], [(12, 12), (6, 12), (15, 1)], [False, False, False, False], 48, False, [False, False, False, False], 2494, 'West', (12, 10))
Element 27: (3, (12, 10), ['', '', '', ''], [(12, 13), (5, 12), (15, 2)], [False, False, False, False], 46, False, [False, False, False, False], 2503, 'North', (12, 11))
Element 28: (3, (12, 11), ['', '', 'G', ''], [(12, 12), (5, 13), (14, 2)], [False, False, False, False], 44, False, [False, False, False, False], 2512, 'West', (11, 11))
Element 29: (3, (11, 11), ['.', '', 'G', ''], [(11, 12), (4, 13), (14, 1)], [False, False, False, False], 42, False, [True, False, False, False], 2521, 'West', (10, 11))
Element 30: (3, (10, 11), ['', '', '', 'G'], [(11, 11), (3, 13), (14, 2)], [False, False, False, False], 40, False, [False, False, False, False], 2540, 'North', (10, 12))
Element 31: (3, (10, 12), ['', '', '%', ''], [(11, 10), (2, 13), (13, 2)], [False, False, True, False], 38, False, [False, False, False, False], 2549, 'East', (11, 12))
Element 32: (3, (11, 12), ['', '', '%', ''], [(10, 10), (1, 13), (13, 1)], [False, False, True, False], 36, False, [False, False, False, False], 2558, 'East', (12, 12))
Element 33: (3, (12, 12), ['', '', '', ''], [(10, 11), (2, 13), (13, 2)], [False, False, False, False], 34, False, [False, False, False, False], 2557, 'North', (12, 13))
Element 34: (3, (12, 13), ['%', '', '%', ''], [(10, 12), (3, 13), (12, 2)], [True, False, True, False], 32, False, [False, False, False, False], 2556, 'South', (12, 12))
Element 35: (3, (12, 12), ['', '', '', ''], [(9, 12), (4, 13), (12, 1)], [False, False, False, False], 30, False, [False, False, False, False], 2555, 'West', (11, 12))
Element 36: (3, (11, 12), ['', '', '%', ''], [(9, 11), (5, 13), (12, 2)], [False, False, True, False], 28, False, [False, False, False, False], 2554, 'West', (10, 12))
Element 37: (3, (10, 12), ['', '', '%', ''], [(9, 10), (5, 12), (11, 2)], [False, False, True, False], 26, False, [False, False, False, False], 2553, 'West', (9, 12))
Element 38: (3, (9, 12), ['%', '', '%', ''], [(8, 10), (5, 11), (12, 2)], [True, False, True, False], 24, False, [False, False, False, False], 2562, 'South', (9, 11))
Element 39: (3, (9, 11), ['G', '', '', ''], [(8, 11), (5, 10), (12, 3)], [False, False, False, False], 22, False, [False, False, False, False], 2571, 'South', (9, 10))
Element 40: (3, (9, 10), ['', '%', '', ''], [(7, 11), (6, 10), (11, 3)], [False, True, False, False], 20, False, [False, False, False, False], 2580, 'East', (10, 10))
Element 41: (3, (10, 10), ['', '%', '', ''], [(7, 10), (5, 10), (11, 2)], [False, True, False, False], 18, False, [False, False, False, False], 2579, 'East', (11, 10))
Element 42: (3, (11, 10), ['', '', '', ''], [(6, 10), (5, 9), (11, 3)], [False, False, False, False], 16, False, [False, False, False, False], 2588, 'South', (11, 9))
Element 43: (3, (11, 9), ['%', '%', '', ''], [(6, 11), (5, 8), (10, 3)], [True, True, False, False], 14, False, [False, False, False, False], 2597, 'East', (12, 9))
Element 44: (3, (12, 9), ['', '.', '', ''], [(6, 12), (6, 8), (11, 3)], [False, False, False, False], 12, False, [False, True, False, False], 3596, 'South', (12, 8))
Element 45: (3, (12, 8), ['%', '.', '', '.'], [(5, 12), (7, 8), (11, 3)], [True, False, False, False], 10, False, [False, True, False, True], 3615, 'East', (13, 8))
Element 46: (3, (13, 8), ['', '.', '', '.'], [(5, 13), (8, 8), (12, 3)], [False, False, False, False], 8, False, [False, True, False, True], 3634, 'East', (14, 8))
Element 47: (3, (14, 8), ['', '.', '', '%'], [(4, 13), (9, 8), (12, 2)], [False, False, False, True], 6, False, [False, True, False, False], 3653, 'South', (14, 7))
Element 48: (3, (14, 7), ['.', '.', '', '.'], [(3, 13), (10, 8), (13, 2)], [False, False, False, False], 4, False, [True, True, False, True], 4662, 'East', (15, 7))
Element 49: (3, (15, 7), ['', '.', '%', '.'], [(2, 13), (10, 7), (14, 2)], [False, False, True, False], 2, False, [False, True, False, True], 4681, 'East', (16, 7))
Element 50: (3, (16, 7), ['', '.', '%', '.'], [(2, 13), (10, 7), (14, 2)], [False, False, True, False], 0, False, [False, True, False, True], 4690, 'Stop', (16, 7))
Element 51: #0#
