Element 1: (0, (15, 10), ['.', '.', '%', '%'], [(2, 4), (12, 3), (14, 12)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (15, 9))
Element 2: (0, (15, 9), ['.', '%', '', '.'], [(3, 4), (12, 2), (15, 12)], [False, True, False, False], 96, False, [True, False, False, True], 39, 'East', (16, 9))
Element 3: (0, (16, 9), ['', '%', '%', '.'], [(3, 5), (13, 2), (16, 12)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (17, 9))
Element 4: (0, (17, 9), ['', '%', '.', '.'], [(4, 5), (14, 2), (16, 13)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (18, 9))
Element 5: (0, (18, 9), ['', '%', '%', '%'], [(5, 5), (15, 2), (15, 13)], [False, True, True, True], 90, False, [False, False, False, False], 156, 'West', (17, 9))
Element 6: (0, (17, 9), ['', '%', '.', ''], [(6, 5), (15, 1), (14, 13)], [False, True, False, False], 88, False, [False, False, True, False], 185, 'North', (17, 10))
Element 7: (0, (17, 10), ['%', '', '.', '%'], [(6, 4), (14, 1), (13, 13)], [True, False, False, True], 86, False, [False, False, True, False], 1214, 'North', (17, 11))
Element 8: (0, (17, 11), ['.', '', '%', '.'], [(6, 3), (13, 1), (13, 12)], [False, False, True, False], 84, False, [True, False, False, True], 1253, 'East', (18, 11))
Element 9: (0, (18, 11), ['', '%', '%', '%'], [(6, 2), (12, 1), (13, 11)], [False, True, True, True], 82, False, [False, False, False, False], 1292, 'West', (17, 11))
Element 10: (0, (17, 11), ['.', '', '%', ''], [(6, 1), (11, 1), (13, 10)], [False, False, True, False], 80, False, [True, False, False, False], 1321, 'West', (16, 11))
Element 11: (0, (16, 11), ['%', '%', '', ''], [(7, 1), (11, 2), (14, 10)], [True, True, False, False], 78, False, [False, False, False, False], 1360, 'North', (16, 12))
Element 12: (0, (16, 12), ['', '', '', '%'], [(8, 1), (11, 3), (14, 9)], [False, False, False, True], 76, False, [False, False, False, False], 1389, 'North', (16, 13))
Element 13: (0, (16, 13), ['', '', '%', '%'], [(7, 1), (10, 3), (14, 8)], [False, False, True, True], 74, False, [False, False, False, False], 1408, 'West', (15, 13))
Element 14: (0, (15, 13), ['', '', '%', ''], [(6, 1), (10, 2), (14, 7)], [False, False, True, False], 72, False, [False, False, False, False], 1427, 'South', (15, 12))
Element 15: (0, (15, 12), ['', '%', '', ''], [(5, 1), (9, 2), (15, 7)], [False, True, False, False], 70, False, [False, False, False, False], 1456, 'West', (14, 12))
Element 16: (0, (14, 12), ['', '%', '', ''], [(5, 2), (9, 3), (16, 7)], [False, True, False, False], 68, False, [False, False, False, False], 1485, 'North', (14, 13))
Element 17: (0, (14, 13), ['', '', '%', ''], [(5, 3), (9, 2), (17, 7)], [False, False, True, False], 66, False, [False, False, False, False], 1504, 'West', (13, 13))
Element 18: (0, (13, 13), ['.', '', '%', ''], [(4, 3), (10, 2), (18, 7)], [False, False, True, False], 64, False, [True, False, False, False], 1523, 'West', (12, 13))
Element 19: (0, (12, 13), ['%', '.', '%', ''], [(4, 2), (10, 3), (17, 7)], [True, False, True, False], 62, False, [False, True, False, False], 1542, 'South', (12, 12))
Element 20: (0, (12, 12), ['.', '.', '', ''], [(4, 1), (9, 3), (17, 6)], [False, False, False, False], 60, False, [True, True, False, False], 1571, 'South', (12, 11))
Element 21: (0, (12, 11), ['.', '.', '', ''], [(3, 1), (10, 3), (16, 6)], [False, False, False, False], 58, False, [True, True, False, False], 1600, 'South', (12, 10))
Element 22: (0, (12, 10), ['.', '.', '', ''], [(3, 2), (11, 3), (15, 6)], [False, False, False, False], 56, False, [True, True, False, False], 1629, 'South', (12, 9))
Element 23: (0, (12, 9), ['.', '.', '', '.'], [(3, 3), (11, 2), (14, 6)], [False, False, False, False], 54, False, [True, True, False, True], 1658, 'East', (13, 9))
Element 24: (0, (13, 9), ['', '.', '', ''], [(2, 3), (10, 2), (13, 6)], [False, False, False, False], 52, False, [False, True, False, False], 1687, 'South', (13, 8))
Element 25: (0, (13, 8), ['.', 'G', '', ''], [(2, 2), (11, 2), (13, 7)], [False, False, False, False], 50, False, [True, False, False, False], 1716, 'West', (12, 8))
Element 26: (0, (12, 8), ['%', 'G', '', ''], [(2, 1), (11, 1), (12, 7)], [True, False, False, False], 48, False, [False, False, False, False], 1745, 'East', (13, 8))
Element 27: (0, (13, 8), ['', '', '', ''], [(1, 1), (12, 1), (12, 6)], [False, False, False, False], 46, False, [False, False, False, False], 1764, 'East', (14, 8))
Element 28: (0, (14, 8), ['', '', '', '%'], [(1, 2), (13, 1), (12, 5)], [False, False, False, True], 44, False, [False, False, False, False], 1783, 'North', (14, 9))
Element 29: (0, (14, 9), ['', '', '', ''], [(1, 1), (14, 1), (13, 5)], [False, False, False, False], 42, False, [False, False, False, False], 1792, 'North', (14, 10))
Element 30: (0, (14, 10), ['', '', '%', ''], [(2, 1), (15, 1), (12, 5)], [False, False, True, False], 40, False, [False, False, False, False], 1791, 'West', (13, 10))
Element 31: (0, (13, 10), ['', '', '', ''], [(2, 2), (15, 2), (11, 5)], [False, False, False, False], 38, False, [False, False, False, False], 1800, 'North', (13, 11))
Element 32: (0, (13, 11), ['', '', '', '%'], [(1, 2), (14, 2), (11, 6)], [False, False, False, True], 36, False, [False, False, False, False], 1809, 'North', (13, 12))
Element 33: (0, (13, 12), ['', '', '', ''], [(2, 2), (14, 1), (11, 7)], [False, False, False, False], 34, False, [False, False, False, False], 1818, 'South', (13, 11))
Element 34: (0, (13, 11), ['', '', '', '%'], [(2, 3), (14, 2), (10, 7)], [False, False, False, True], 32, False, [False, False, False, False], 1827, 'South', (13, 10))
Element 35: (0, (13, 10), ['', '', '', ''], [(3, 3), (13, 2), (10, 8)], [False, False, False, False], 30, False, [False, False, False, False], 2826, 'East', (14, 10))
