Element 1: (3, (5, 10), ['.', '.', 'G', '.'], [(10, 8), (3, 3), (5, 11)], [False, False, False, False], 98, False, [True, True, False, True], 1019, 'East', (6, 10))
Element 2: (3, (6, 10), ['', '%', 'G', '.'], [(9, 8), (4, 3), (6, 11)], [False, True, False, False], 96, False, [False, False, False, True], 1058, 'East', (7, 10))
Element 3: (3, (7, 10), ['', '%', 'G', '.'], [(9, 7), (5, 3), (7, 11)], [False, True, False, False], 94, False, [False, False, False, True], 1097, 'East', (8, 10))
Element 4: (3, (8, 10), ['', '%', 'G', '.'], [(9, 6), (6, 3), (8, 11)], [False, True, False, False], 92, False, [False, False, False, True], 2126, 'East', (9, 10))
Element 5: (3, (9, 10), ['', '%', 'G', '.'], [(10, 6), (6, 4), (9, 11)], [False, True, False, False], 90, False, [False, False, False, True], 3155, 'East', (10, 10))
Element 6: (3, (10, 10), ['', '%', '.', '.'], [(11, 6), (6, 5), (9, 12)], [False, True, False, False], 88, False, [False, False, True, True], 4184, 'East', (11, 10))
Element 7: (3, (11, 10), ['', '.', '.', '.'], [(12, 6), (7, 5), (10, 12)], [False, False, False, False], 86, False, [False, True, True, True], 4223, 'East', (12, 10))
Element 8: (3, (12, 10), ['', '.', '.', '.'], [(13, 6), (8, 5), (11, 12)], [False, False, False, False], 84, False, [False, True, True, True], 4262, 'East', (13, 10))
Element 9: (3, (13, 10), ['', '.', '.', '.'], [(14, 6), (9, 5), (12, 12)], [False, False, False, False], 82, False, [False, True, True, True], 4301, 'East', (14, 10))
Element 10: (3, (14, 10), ['', '.', '%', '.'], [(15, 6), (10, 5), (13, 12)], [False, False, True, False], 80, False, [False, True, False, True], 4340, 'East', (15, 10))
Element 11: (3, (15, 10), ['', '.', '%', '%'], [(16, 6), (11, 5), (14, 12)], [False, False, True, True], 78, False, [False, True, False, False], 4379, 'South', (15, 9))
Element 12: (3, (15, 9), ['.', '%', '', '.'], [(17, 6), (12, 5), (15, 12)], [False, True, False, False], 76, False, [True, False, False, True], 4418, 'East', (16, 9))
Element 13: (3, (16, 9), ['', '%', '%', '.'], [(17, 7), (13, 5), (16, 12)], [False, True, True, False], 74, False, [False, False, False, True], 4457, 'East', (17, 9))
Element 14: (3, (17, 9), ['', '%', '.', '.'], [(18, 7), (13, 6), (16, 13)], [False, True, False, False], 72, False, [False, False, True, True], 4486, 'East', (18, 9))
Element 15: (3, (18, 9), ['', '%', '%', '%'], [(17, 7), (13, 7), (15, 13)], [False, True, True, True], 70, False, [False, False, False, False], 4515, 'West', (17, 9))
Element 16: (3, (17, 9), ['', '%', '.', ''], [(16, 7), (14, 7), (14, 13)], [False, True, False, False], 68, False, [False, False, True, False], 4544, 'North', (17, 10))
Element 17: (3, (17, 10), ['%', '', '.', '%'], [(15, 7), (14, 8), (13, 13)], [True, False, False, True], 66, False, [False, False, True, False], 4583, 'North', (17, 11))
Element 18: (3, (17, 11), ['.', '', '%', '.'], [(14, 7), (14, 9), (12, 13)], [False, False, True, False], 64, False, [True, False, False, True], 4612, 'East', (18, 11))
Element 19: (3, (18, 11), ['', '%', '%', '%'], [(14, 8), (13, 9), (13, 13)], [False, True, True, True], 62, False, [False, False, False, False], 4631, 'West', (17, 11))
Element 20: (3, (17, 11), ['.', '', '%', ''], [(13, 8), (12, 9), (14, 13)], [False, False, True, False], 60, False, [True, False, False, False], 4650, 'West', (16, 11))
Element 21: (3, (16, 11), ['%', '%', '', ''], [(12, 8), (11, 9), (15, 13)], [True, True, False, False], 58, False, [False, False, False, False], 4679, 'North', (16, 12))
Element 22: (3, (16, 12), ['', '', 'G', '%'], [(12, 7), (11, 10), (16, 13)], [False, False, False, True], 56, False, [False, False, False, False], 4688, 'West', (15, 12))
Element 23: (3, (15, 12), ['', '%', '', 'G'], [(11, 7), (11, 11), (16, 12)], [False, True, False, False], 54, False, [False, False, False, False], 4707, 'North', (15, 13))
Element 24: (3, (15, 13), ['', '', '%', ''], [(12, 7), (12, 11), (16, 11)], [False, False, True, False], 52, False, [False, False, False, False], 4716, 'East', (16, 13))
Element 25: (3, (16, 13), ['', '', '%', '%'], [(13, 7), (13, 11), (17, 11)], [False, False, True, True], 50, False, [False, False, False, False], 4725, 'West', (15, 13))
