Element 1: (3, (4, 10), ['.', '.', '.', '.'], [(13, 5), (3, 13), (5, 1)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (5, 10))
Element 2: (3, (5, 10), ['', '.', '.', '.'], [(13, 6), (4, 13), (6, 1)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (6, 10))
Element 3: (3, (6, 10), ['', '%', '.', '.'], [(14, 6), (5, 13), (7, 1)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (7, 10))
Element 4: (3, (7, 10), ['', '%', '.', '.'], [(15, 6), (5, 12), (8, 1)], [False, True, False, False], 92, False, [False, False, True, True], 146, 'East', (8, 10))
Element 5: (3, (8, 10), ['', '%', 'F', '.'], [(16, 6), (6, 12), (7, 1)], [False, True, False, False], 90, False, [False, False, False, True], 175, 'North', (8, 11))
Element 6: (3, (8, 11), ['.', '', '%', '.'], [(17, 6), (6, 11), (6, 1)], [False, False, True, False], 88, False, [True, False, False, True], 1194, 'East', (9, 11))
Element 7: (3, (9, 11), ['', '.', 'F', '.'], [(17, 7), (7, 11), (6, 2)], [False, False, False, False], 86, False, [False, True, False, True], 1233, 'North', (9, 12))
Element 8: (3, (9, 12), ['%', '', '%', '.'], [(18, 7), (8, 11), (6, 3)], [True, False, True, False], 84, False, [False, False, False, True], 2252, 'East', (10, 12))
Element 9: (3, (10, 12), ['', '.', '%', '.'], [(17, 7), (9, 11), (6, 4)], [False, False, True, False], 82, False, [False, True, False, True], 3261, 'East', (11, 12))
Element 10: (3, (11, 12), ['', '.', '%', '.'], [(16, 7), (10, 11), (6, 5)], [False, False, True, False], 80, False, [False, True, False, True], 3300, 'East', (12, 12))
Element 11: (3, (12, 12), ['', '.', '.', '.'], [(15, 7), (11, 11), (7, 5)], [False, False, False, False], 78, False, [False, True, True, True], 3339, 'East', (13, 12))
Element 12: (3, (13, 12), ['', '.', '.', '.'], [(14, 7), (12, 11), (8, 5)], [False, False, False, False], 76, False, [False, True, True, True], 3378, 'East', (14, 12))
Element 13: (3, (14, 12), ['', '%', '.', '.'], [(14, 8), (13, 11), (9, 5)], [False, True, False, False], 74, False, [False, False, True, True], 3417, 'East', (15, 12))
Element 14: (3, (15, 12), ['', '%', '.', '.'], [(14, 9), (13, 10), (10, 5)], [False, True, False, False], 72, False, [False, False, True, True], 3456, 'East', (16, 12))
Element 15: (3, (16, 12), ['', '.', '.', '%'], [(15, 9), (14, 10), (11, 5)], [False, False, False, True], 70, False, [False, True, True, False], 3495, 'North', (16, 13))
Element 16: (3, (16, 13), ['.', '', '%', '%'], [(16, 9), (15, 10), (11, 6)], [False, False, True, True], 68, False, [True, False, False, False], 3534, 'West', (15, 13))
Element 17: (3, (15, 13), ['.', '', '%', ''], [(17, 9), (15, 9), (12, 6)], [False, False, True, False], 66, False, [True, False, False, False], 3563, 'West', (14, 13))
Element 18: (3, (14, 13), ['.', '', '%', ''], [(18, 9), (16, 9), (12, 7)], [False, False, True, False], 64, False, [True, False, False, False], 3592, 'West', (13, 13))
Element 19: (3, (13, 13), ['.', '', '%', ''], [(17, 9), (15, 9), (13, 7)], [False, False, True, False], 62, False, [True, False, False, False], 3611, 'West', (12, 13))
Element 20: (3, (12, 13), ['%', '', '%', ''], [(17, 10), (14, 9), (13, 8)], [True, False, True, False], 60, False, [False, False, False, False], 3640, 'East', (13, 13))
Element 21: (3, (13, 13), ['', '', '%', ''], [(17, 11), (13, 9), (12, 8)], [False, False, True, False], 58, False, [False, False, False, False], 3669, 'East', (14, 13))
Element 22: (3, (14, 13), ['', '', '%', ''], [(18, 11), (12, 9), (13, 8)], [False, False, True, False], 56, False, [False, False, False, False], 3688, 'East', (15, 13))
Element 23: (3, (15, 13), ['', '', '%', ''], [(17, 11), (12, 10), (14, 8)], [False, False, True, False], 54, False, [False, False, False, False], 3697, 'East', (16, 13))
Element 24: (3, (16, 13), ['', '', '%', '%'], [(16, 11), (11, 10), (14, 9)], [False, False, True, True], 52, False, [False, False, False, False], 3716, 'South', (16, 12))
Element 25: (3, (16, 12), ['', '', '', '%'], [(17, 11), (11, 9), (15, 9)], [False, False, False, True], 50, False, [False, False, False, False], 3725, 'South', (16, 11))
Element 26: (3, (16, 11), ['%', '%', '', ''], [(17, 10), (11, 10), (16, 9)], [True, True, False, False], 48, False, [False, False, False, False], 3724, 'East', (17, 11))
Element 27: (3, (17, 11), ['', '', '%', ''], [(17, 9), (10, 10), (15, 9)], [False, False, True, False], 46, False, [False, False, False, False], 3733, 'East', (18, 11))
Element 28: (3, (18, 11), ['', '%', '%', '%'], [(16, 9), (9, 10), (15, 10)], [False, True, True, True], 44, False, [False, False, False, False], 3742, 'West', (17, 11))
Element 29: (3, (17, 11), ['', '', '%', ''], [(15, 9), (8, 10), (14, 10)], [False, False, True, False], 42, False, [False, False, False, False], 3741, 'South', (17, 10))
Element 30: (3, (17, 10), ['%', '', '', '%'], [(15, 10), (7, 10), (13, 10)], [True, False, False, True], 40, False, [False, False, False, False], 3740, 'South', (17, 9))
Element 31: (3, (17, 9), ['', '%', '', ''], [(14, 10), (6, 10), (13, 11)], [False, True, False, False], 38, False, [False, False, False, False], 3739, 'East', (18, 9))
Element 32: (3, (18, 9), ['', '%', '%', '%'], [(13, 10), (5, 10), (13, 12)], [False, True, True, True], 36, False, [False, False, False, False], 3738, 'West', (17, 9))
