Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(4, 5), (3, 11), (13, 2)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '.', '.'], [(5, 5), (4, 11), (14, 2)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '.', '.'], [(6, 5), (5, 11), (15, 2)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '.'], [(6, 4), (6, 11), (15, 1)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (5, 1))
Element 5: (1, (5, 1), ['', '%', '.', '.'], [(6, 3), (7, 11), (14, 1)], [False, True, False, False], 90, False, [False, False, True, True], 1155, 'East', (6, 1))
Element 6: (1, (6, 1), ['', '%', 'G', '.'], [(6, 2), (8, 11), (13, 1)], [False, True, False, False], 88, False, [False, False, False, True], 2184, 'East', (7, 1))
Element 7: (1, (7, 1), ['', '%', '%', '.'], [(5, 2), (9, 11), (12, 1)], [False, True, True, False], 86, False, [False, False, False, True], 2223, 'East', (8, 1))
Element 8: (1, (8, 1), ['', '%', '%', '%'], [(5, 3), (9, 12), (12, 2)], [False, True, True, True], 84, False, [False, False, False, False], 3252, 'West', (7, 1))
Element 9: (1, (7, 1), ['', '%', '%', ''], [(4, 3), (10, 12), (12, 3)], [False, True, True, False], 82, False, [False, False, False, False], 3281, 'West', (6, 1))
Element 10: (1, (6, 1), ['', '%', '', ''], [(4, 2), (11, 12), (11, 3)], [False, True, False, False], 80, False, [False, False, False, False], 3310, 'West', (5, 1))
Element 11: (1, (5, 1), ['', '%', '', ''], [(3, 2), (12, 12), (11, 2)], [False, True, False, False], 78, False, [False, False, False, False], 3339, 'North', (5, 2))
Element 12: (1, (5, 2), ['', '', '', ''], [(3, 3), (13, 12), (11, 1)], [False, False, False, False], 76, False, [False, False, False, False], 3368, 'East', (6, 2))
Element 13: (1, (6, 2), ['', '', '', '%'], [(3, 4), (14, 12), (11, 2)], [False, False, False, True], 74, False, [False, False, False, False], 3387, 'North', (6, 3))
Element 14: (1, (6, 3), ['', '', '', '%'], [(2, 4), (15, 12), (10, 2)], [False, False, False, True], 72, False, [False, False, False, False], 3416, 'North', (6, 4))
Element 15: (1, (6, 4), ['%', '', '', '%'], [(2, 5), (16, 12), (10, 3)], [True, False, False, True], 70, False, [False, False, False, False], 3445, 'North', (6, 5))
Element 16: (1, (6, 5), ['', '', '.', '.'], [(2, 6), (16, 13), (9, 3)], [False, False, False, False], 68, False, [False, False, True, True], 3474, 'East', (7, 5))
Element 17: (1, (7, 5), ['', '%', '.', '.'], [(3, 6), (15, 13), (9, 2)], [False, True, False, False], 66, False, [False, False, True, True], 3513, 'East', (8, 5))
Element 18: (1, (8, 5), ['', '%', '.', '.'], [(4, 6), (14, 13), (9, 3)], [False, True, False, False], 64, False, [False, False, True, True], 3542, 'East', (9, 5))
Element 19: (1, (9, 5), ['', '%', '.', '.'], [(5, 6), (13, 13), (10, 3)], [False, True, False, False], 62, False, [False, False, True, True], 3571, 'East', (10, 5))
Element 20: (1, (10, 5), ['', '%', '.', '.'], [(6, 6), (12, 13), (10, 2)], [False, True, False, False], 60, False, [False, False, True, True], 3600, 'East', (11, 5))
Element 21: (1, (11, 5), ['', '%', '.', '.'], [(7, 6), (13, 13), (9, 2)], [False, True, False, False], 58, False, [False, False, True, True], 3619, 'East', (12, 5))
Element 22: (1, (12, 5), ['', '%', '.', '.'], [(8, 6), (14, 13), (10, 2)], [False, True, False, False], 56, False, [False, False, True, True], 3638, 'East', (13, 5))
Element 23: (1, (13, 5), ['', '%', '.', '%'], [(9, 6), (15, 13), (11, 2)], [False, True, False, True], 54, False, [False, False, True, False], 3657, 'North', (13, 6))
Element 24: (1, (13, 6), ['.', '', '.', '.'], [(10, 6), (16, 13), (11, 3)], [False, False, False, False], 52, False, [True, False, True, True], 3676, 'East', (14, 6))
Element 25: (1, (14, 6), ['', '%', '.', '.'], [(11, 6), (16, 12), (10, 3)], [False, True, False, False], 50, False, [False, False, True, True], 3695, 'East', (15, 6))
Element 26: (1, (15, 6), ['', '%', '.', '.'], [(12, 6), (16, 11), (11, 3)], [False, True, False, False], 48, False, [False, False, True, True], 3724, 'East', (16, 6))
Element 27: (1, (16, 6), ['', '%', '.', '.'], [(12, 7), (17, 11), (12, 3)], [False, True, False, False], 46, False, [False, False, True, True], 3753, 'East', (17, 6))
Element 28: (1, (17, 6), ['', '%', '.', '%'], [(13, 7), (18, 11), (12, 2)], [False, True, False, True], 44, False, [False, False, True, False], 3782, 'North', (17, 7))
Element 29: (1, (17, 7), ['.', '', '%', '.'], [(14, 7), (17, 11), (11, 2)], [False, False, True, False], 42, False, [True, False, False, True], 3801, 'East', (18, 7))
Element 30: (1, (18, 7), ['', '%', '%', '%'], [(15, 7), (17, 10), (12, 2)], [False, True, True, True], 40, False, [False, False, False, False], 3830, 'West', (17, 7))
Element 31: (1, (17, 7), ['G', '', '%', ''], [(16, 7), (17, 9), (12, 1)], [False, False, True, False], 38, False, [False, False, False, False], 3849, 'South', (17, 6))
Element 32: (1, (17, 6), ['', '%', 'G', '%'], [(17, 7), (18, 9), (11, 1)], [False, True, False, True], 36, False, [False, False, False, False], 3858, 'West', (16, 6))
Element 33: (1, (16, 6), ['', '%', '', ''], [(18, 7), (17, 9), (12, 1)], [False, True, False, False], 34, False, [False, False, False, False], 3857, 'East', (17, 6))
Element 34: (1, (17, 6), ['', '%', 'G', '%'], [(17, 7), (16, 9), (13, 1)], [False, True, False, True], 32, False, [False, False, False, False], 3866, 'West', (16, 6))
Element 35: (1, (16, 6), ['', '%', '', 'G'], [(17, 6), (15, 9), (14, 1)], [False, True, False, False], 30, False, [False, False, False, False], 3875, 'North', (16, 7))
Element 36: (1, (16, 7), ['', 'G', '%', ''], [(16, 6), (15, 10), (15, 1)], [False, False, True, False], 28, False, [False, False, False, False], 3884, 'West', (15, 7))
Element 37: (1, (15, 7), ['', 'G', '%', ''], [(15, 6), (14, 10), (15, 2)], [False, False, True, False], 26, False, [False, False, False, False], 3893, 'West', (14, 7))
Element 38: (1, (14, 7), ['', 'G', '.', ''], [(14, 6), (14, 9), (14, 2)], [False, False, False, False], 24, False, [False, False, True, False], 3902, 'North', (14, 8))
Element 39: (1, (14, 8), ['.', '', '', '%'], [(13, 6), (13, 9), (14, 1)], [False, False, False, True], 22, False, [True, False, False, False], 3921, 'West', (13, 8))
Element 40: (1, (13, 8), ['.', '', '', ''], [(13, 5), (13, 10), (14, 2)], [False, False, False, False], 20, False, [True, False, False, False], 3940, 'West', (12, 8))
Element 41: (1, (12, 8), ['%', '', '.', ''], [(12, 5), (13, 11), (13, 2)], [True, False, False, False], 18, False, [False, False, True, False], 3959, 'North', (12, 9))
Element 42: (1, (12, 9), ['.', '', '.', ''], [(11, 5), (12, 11), (13, 1)], [False, False, False, False], 16, False, [True, False, True, False], 3978, 'North', (12, 10))
Element 43: (1, (12, 10), ['.', '', '', ''], [(10, 5), (11, 11), (13, 2)], [False, False, False, False], 14, False, [True, False, False, False], 3997, 'West', (11, 10))
Element 44: (1, (11, 10), ['.', '.', '', ''], [(9, 5), (10, 11), (12, 2)], [False, False, False, False], 12, False, [True, True, False, False], 4016, 'South', (11, 9))
Element 45: (1, (11, 9), ['%', '%', '', ''], [(8, 5), (10, 10), (13, 2)], [True, True, False, False], 10, False, [False, False, False, False], 4035, 'North', (11, 10))
Element 46: (1, (11, 10), ['', '', '', ''], [(7, 5), (9, 10), (13, 2)], [False, False, False, False], 8, False, [False, False, False, False], 4044, 'West', (10, 10))
