Element 1: (0, (16, 11), ['%', '%', '.', '.'], [(5, 6), (5, 11), (7, 10)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (17, 11))
Element 2: (0, (17, 11), ['', '.', '%', '.'], [(6, 6), (6, 11), (8, 10)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (18, 11))
Element 3: (0, (18, 11), ['', '%', '%', '%'], [(7, 6), (7, 11), (8, 11)], [False, True, True, True], 94, False, [False, False, False, False], 1068, 'West', (17, 11))
Element 4: (0, (17, 11), ['', '.', '%', ''], [(8, 6), (7, 10), (9, 11)], [False, False, True, False], 92, False, [False, True, False, False], 1087, 'South', (17, 10))
Element 5: (0, (17, 10), ['%', '.', '', '%'], [(9, 6), (6, 10), (9, 12)], [True, False, False, True], 90, False, [False, True, False, False], 2116, 'South', (17, 9))
Element 6: (0, (17, 9), ['.', '%', '', '.'], [(10, 6), (5, 10), (10, 12)], [False, True, False, False], 88, False, [True, False, False, True], 2155, 'East', (18, 9))
Element 7: (0, (18, 9), ['', '%', '%', '%'], [(11, 6), (5, 9), (11, 12)], [False, True, True, True], 86, False, [False, False, False, False], 2194, 'West', (17, 9))
Element 8: (0, (17, 9), ['.', '%', '', ''], [(12, 6), (5, 8), (12, 12)], [False, True, False, False], 84, False, [True, False, False, False], 2223, 'West', (16, 9))
Element 9: (0, (16, 9), ['.', '%', '%', ''], [(13, 6), (6, 8), (13, 12)], [False, True, True, False], 82, False, [True, False, False, False], 3252, 'West', (15, 9))
Element 10: (0, (15, 9), ['.', '%', '.', ''], [(14, 6), (7, 8), (14, 12)], [False, True, False, False], 80, False, [True, False, True, False], 3291, 'North', (15, 10))
Element 11: (0, (15, 10), ['.', '', '%', '%'], [(15, 6), (8, 8), (15, 12)], [False, False, True, True], 78, False, [True, False, False, False], 3330, 'West', (14, 10))
Element 12: (0, (14, 10), ['.', '.', '%', ''], [(16, 6), (9, 8), (16, 12)], [False, False, True, False], 76, False, [True, True, False, False], 3369, 'South', (14, 9))
Element 13: (0, (14, 9), ['.', '.', '', ''], [(17, 6), (10, 8), (16, 13)], [False, False, False, False], 74, False, [True, True, False, False], 4398, 'South', (14, 8))
Element 14: (0, (14, 8), ['.', '.', '', '%'], [(17, 7), (10, 7), (15, 13)], [False, False, False, True], 72, False, [True, True, False, False], 4437, 'South', (14, 7))
Element 15: (0, (14, 7), ['.', '', '', '.'], [(18, 7), (11, 7), (14, 13)], [False, False, False, False], 70, False, [True, False, False, True], 4476, 'East', (15, 7))
Element 16: (0, (15, 7), ['', '', '%', '.'], [(17, 7), (12, 7), (13, 13)], [False, False, True, False], 68, False, [False, False, False, True], 4505, 'East', (16, 7))
Element 17: (0, (16, 7), ['', '', '%', ''], [(17, 6), (13, 7), (12, 13)], [False, False, True, False], 66, False, [False, False, False, False], 4534, 'East', (17, 7))
Element 18: (0, (17, 7), ['', '', '%', ''], [(16, 6), (13, 8), (13, 13)], [False, False, True, False], 64, False, [False, False, False, False], 4543, 'East', (18, 7))
Element 19: (0, (18, 7), ['', '%', '%', '%'], [(17, 6), (13, 9), (14, 13)], [False, True, True, True], 62, False, [False, False, False, False], 4552, 'West', (17, 7))
Element 20: (0, (17, 7), ['', '', '%', ''], [(16, 6), (13, 10), (15, 13)], [False, False, True, False], 60, False, [False, False, False, False], 4561, 'South', (17, 6))
Element 21: (0, (17, 6), ['', '%', '', '%'], [(16, 7), (13, 11), (16, 13)], [False, True, False, True], 58, False, [False, False, False, False], 4570, 'West', (16, 6))
Element 22: (0, (16, 6), ['', '%', '', ''], [(15, 7), (12, 11), (16, 12)], [False, True, False, False], 56, False, [False, False, False, False], 4579, 'West', (15, 6))
Element 23: (0, (15, 6), ['', '%', '', ''], [(14, 7), (12, 10), (16, 11)], [False, True, False, False], 54, False, [False, False, False, False], 4588, 'West', (14, 6))
Element 24: (0, (14, 6), ['', '%', '', ''], [(14, 8), (12, 9), (17, 11)], [False, True, False, False], 52, False, [False, False, False, False], 4597, 'West', (13, 6))
Element 25: (0, (13, 6), ['', '.', '', ''], [(14, 9), (12, 8), (18, 11)], [False, False, False, False], 50, False, [False, True, False, False], 4606, 'South', (13, 5))
Element 26: (0, (13, 5), ['.', '%', '', '%'], [(15, 9), (12, 9), (17, 11)], [False, True, False, True], 48, False, [True, False, False, False], 4615, 'West', (12, 5))
Element 27: (0, (12, 5), ['.', '%', '', ''], [(16, 9), (11, 9), (17, 10)], [False, True, False, False], 46, False, [True, False, False, False], 4634, 'West', (11, 5))
Element 28: (0, (11, 5), ['.', '%', '', ''], [(17, 9), (11, 10), (17, 11)], [False, True, False, False], 44, False, [True, False, False, False], 4653, 'West', (10, 5))
Element 29: (0, (10, 5), ['.', '%', '', ''], [(18, 9), (11, 11), (16, 11)], [False, True, False, False], 42, False, [True, False, False, False], 4672, 'West', (9, 5))
Element 30: (0, (9, 5), ['.', '%', '', ''], [(17, 9), (10, 11), (16, 12)], [False, True, False, False], 40, False, [True, False, False, False], 4691, 'West', (8, 5))
Element 31: (0, (8, 5), ['.', '%', '', ''], [(17, 10), (10, 10), (15, 12)], [False, True, False, False], 38, False, [True, False, False, False], 4710, 'West', (7, 5))
Element 32: (0, (7, 5), ['.', '%', '', ''], [(17, 11), (9, 10), (15, 13)], [False, True, False, False], 36, False, [True, False, False, False], 4729, 'West', (6, 5))
Element 33: (0, (6, 5), ['.', 'F', '', ''], [(18, 11), (9, 11), (15, 12)], [False, False, False, False], 34, False, [True, False, False, False], 4738, 'South', (6, 4))
Element 34: #1#
