Element 1: (3, (15, 12), ['.', '%', '.', '.'], [(17, 9), (4, 6), (11, 11)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 12))
Element 2: (3, (16, 12), ['', '.', '.', '%'], [(17, 10), (5, 6), (12, 11)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (16, 13))
Element 3: (3, (16, 13), ['.', '', '%', '%'], [(17, 11), (6, 6), (13, 11)], [False, False, True, True], 94, False, [True, False, False, False], 107, 'West', (15, 13))
Element 4: (3, (15, 13), ['.', '', '%', ''], [(18, 11), (7, 6), (13, 12)], [False, False, True, False], 92, False, [True, False, False, False], 146, 'West', (14, 13))
Element 5: (3, (14, 13), ['.', 'G', '%', ''], [(17, 11), (8, 6), (14, 12)], [False, False, True, False], 90, False, [True, False, False, False], 175, 'West', (13, 13))
Element 6: (3, (13, 13), ['.', '', '%', ''], [(16, 11), (9, 6), (15, 12)], [False, False, True, False], 88, False, [True, False, False, False], 204, 'West', (12, 13))
Element 7: (3, (12, 13), ['%', '.', '%', ''], [(16, 12), (10, 6), (15, 13)], [True, False, True, False], 86, False, [False, True, False, False], 223, 'South', (12, 12))
Element 8: (3, (12, 12), ['.', '', '', ''], [(16, 13), (11, 6), (14, 13)], [False, False, False, False], 84, False, [True, False, False, False], 242, 'West', (11, 12))
Element 9: (3, (11, 12), ['.', '', '%', ''], [(15, 13), (12, 6), (13, 13)], [False, False, True, False], 82, False, [True, False, False, False], 261, 'West', (10, 12))
Element 10: (3, (10, 12), ['F', '', '%', ''], [(15, 12), (13, 6), (12, 13)], [False, False, True, False], 80, False, [False, False, False, False], 280, 'West', (9, 12))
Element 11: (3, (9, 12), ['%', '.', '%', ''], [(14, 12), (14, 6), (12, 12)], [True, False, True, False], 78, False, [False, True, False, False], 1289, 'South', (9, 11))
Element 12: (3, (9, 11), ['F', '.', '', ''], [(14, 13), (15, 6), (11, 12)], [False, False, False, False], 76, False, [False, True, False, False], 1308, 'West', (8, 11))
Element 13: (3, (8, 11), ['.', '.', '%', ''], [(13, 13), (16, 6), (10, 12)], [False, False, True, False], 74, False, [True, True, False, False], 2317, 'South', (8, 10))
Element 14: (3, (8, 10), ['.', '%', '', '.'], [(13, 12), (17, 6), (9, 12)], [False, True, False, False], 72, False, [True, False, False, True], 2336, 'East', (9, 10))
