Element 1: (3, (18, 7), ['.', '%', '%', '%'], [(3, 9), (10, 6), (10, 8)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 7))
Element 2: (3, (17, 7), ['.', '.', '%', ''], [(4, 9), (11, 6), (10, 7)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (17, 6))
Element 3: (3, (17, 6), ['.', '%', '', '%'], [(5, 9), (12, 6), (11, 7)], [False, True, False, True], 94, False, [True, False, False, False], 1097, 'West', (16, 6))
Element 4: (3, (16, 6), ['.', '%', '.', ''], [(5, 10), (13, 6), (12, 7)], [False, True, False, False], 92, False, [True, False, True, False], 1136, 'North', (16, 7))
Element 5: (3, (16, 7), ['.', '', '%', ''], [(6, 10), (14, 6), (13, 7)], [False, False, True, False], 90, False, [True, False, False, False], 1175, 'West', (15, 7))
Element 6: (3, (15, 7), ['G', 'G', '%', ''], [(7, 10), (15, 6), (14, 7)], [False, False, True, False], 88, False, [False, False, False, False], 1214, 'East', (16, 7))
Element 7: (3, (16, 7), ['', 'G', '%', ''], [(8, 10), (16, 6), (14, 8)], [False, False, True, False], 86, False, [False, False, False, False], 1233, 'West', (15, 7))
Element 8: (3, (15, 7), ['', '', '%', ''], [(8, 11), (17, 6), (14, 9)], [False, False, True, False], 84, False, [False, False, False, False], 2242, 'South', (15, 6))
Element 9: (3, (15, 6), ['', '%', '', ''], [(9, 11), (17, 7), (15, 9)], [False, True, False, False], 82, False, [False, False, False, False], 2261, 'West', (14, 6))
Element 10: (3, (14, 6), ['', '%', '', ''], [(9, 12), (18, 7), (16, 9)], [False, True, False, False], 80, False, [False, False, False, False], 3270, 'North', (14, 7))
Element 11: (3, (14, 7), ['', '', '', ''], [(10, 12), (17, 7), (17, 9)], [False, False, False, False], 78, False, [False, False, False, False], 3289, 'North', (14, 8))
Element 12: (3, (14, 8), ['.', '', '', '%'], [(11, 12), (16, 7), (18, 9)], [False, False, False, True], 76, False, [True, False, False, False], 3308, 'West', (13, 8))
Element 13: (3, (13, 8), ['.', '', '.', ''], [(12, 12), (15, 7), (17, 9)], [False, False, False, False], 74, False, [True, False, True, False], 3327, 'North', (13, 9))
Element 14: (3, (13, 9), ['.', '', '.', ''], [(13, 12), (14, 7), (17, 10)], [False, False, False, False], 72, False, [True, False, True, False], 3356, 'North', (13, 10))
Element 15: (3, (13, 10), ['.', '', '.', '.'], [(14, 12), (14, 8), (17, 11)], [False, False, False, False], 70, False, [True, False, True, True], 3385, 'East', (14, 10))
Element 16: (3, (14, 10), ['', 'G', '%', '.'], [(15, 12), (14, 9), (18, 11)], [False, False, True, False], 68, False, [False, False, False, True], 3414, 'East', (15, 10))
Element 17: (3, (15, 10), ['', 'G', '%', '%'], [(16, 12), (15, 9), (17, 11)], [False, False, True, True], 66, False, [False, False, False, False], 3433, 'West', (14, 10))
Element 18: (3, (14, 10), ['', '', '%', ''], [(16, 13), (16, 9), (16, 11)], [False, False, True, False], 64, False, [False, False, False, False], 3452, 'West', (13, 10))
Element 19: (3, (13, 10), ['.', '', '.', ''], [(15, 13), (17, 9), (16, 12)], [False, False, False, False], 62, False, [True, False, True, False], 3461, 'North', (13, 11))
Element 20: (3, (13, 11), ['.', '', '', '%'], [(14, 13), (18, 9), (16, 13)], [False, False, False, True], 60, False, [True, False, False, False], 3480, 'West', (12, 11))
Element 21: (3, (12, 11), ['.', '.', '', ''], [(13, 13), (17, 9), (15, 13)], [False, False, False, False], 58, False, [True, True, False, False], 3499, 'South', (12, 10))
Element 22: (3, (12, 10), ['.', '.', '', ''], [(12, 13), (17, 10), (15, 12)], [False, False, False, False], 56, False, [True, True, False, False], 3518, 'South', (12, 9))
Element 23: (3, (12, 9), ['.', '.', '', ''], [(13, 13), (17, 11), (14, 12)], [False, False, False, False], 54, False, [True, True, False, False], 3527, 'South', (12, 8))
Element 24: (3, (12, 8), ['%', '', '', ''], [(14, 13), (18, 11), (13, 12)], [True, False, False, False], 52, False, [False, False, False, False], 3536, 'South', (12, 7))
Element 25: (3, (12, 7), ['', '', '', ''], [(15, 13), (17, 11), (13, 13)], [False, False, False, False], 50, False, [False, False, False, False], 3535, 'East', (13, 7))
